"raw_speciesname_europe","RLCNum_species","raw_country_code","raw_red_list_category","Country.x","RLCNum","Country.y","EU","Area","Npeople","sqrtArea"
"Pieris bryoniae",14.2727272727273,"SK","LC","Slovakia",1,"Slovakia","EU",49036,5447662,221.440736992993
"Pieris bryoniae",14.2727272727273,"UA","NT","Ukraine",20,"Ukraine",,603628,44222947,776.935003716527
"Pieris ergane",8.25,"AL","Unknown","Albania",1,"Albania",,28748,2930187,169.552351797314
"Pieris ergane",8.25,"BA","LC","Bosnia and Herzegovina",1,"Bosnia and Herzegovina",,51129,3507017,226.117226234535
"Pieris ergane",8.25,"BG","LC","Bulgaria",1,"Bulgaria","EU",110994,7084571,333.15762035409
"Pieris ergane",8.25,"ES","NE","Spain",1,"Spain","EU",498468,46354321,706.022662525786
"Pieris ergane",8.25,"FR","VU","France",30,"France","EU",551394,64979548,742.559088557941
"Pieris ergane",8.25,"GR","LC","Greece",1,"Greece","EU",131940,11159773,363.235460823967
"Pieris ergane",8.25,"HR","LC","Croatia",1,"Croatia","EU",56594,4189353,237.894934792652
"Pieris ergane",8.25,"HU","VU","Hungary",30,"Hungary","EU",93030,9721559,305.008196611173
"Pieris ergane",8.25,"IT","LC","Italy",1,"Italy","EU",301318,59359900,548.924402809713
"Pieris ergane",8.25,"ME","No Red List available",,,"Montenegro",,13812,628960,117.524465538032
"Pieris ergane",8.25,"MK","Unknown","Macedonia",1,"Macedonia",,25713,2083160,160.352736178713
"Pieris ergane",8.25,"RO","EN",,,"Romania","EU",238392,19679306,488.254032241414
"Pieris ergane",8.25,"RS","LC","Serbia",1,"Serbia",,88361,8790574,297.255782113654
"Pieris ergane",8.25,"SI","VU","Slovenia",30,"Slovenia","EU",20273,2079976,142.383285535908
"Pieris krueperi",13,"AL","VU","Albania",30,"Albania",,28748,2930187,169.552351797314
"Pieris krueperi",13,"BG","LC","Bulgaria",1,"Bulgaria","EU",110994,7084571,333.15762035409
"Pieris krueperi",13,"GR","LC","Greece",1,"Greece","EU",131940,11159773,363.235460823967
"Pieris krueperi",13,"MK","NT","Macedonia",20,"Macedonia",,25713,2083160,160.352736178713
"Pieris mannii",20.7,"AD","DD","Andorra",1,"Andorra",,468,76965,21.6333076527839
"Pieris mannii",20.7,"AL","Unknown","Albania",1,"Albania",,28748,2930187,169.552351797314
"Pieris mannii",20.7,"AT","EN","Austria",50,"Austria","EU",83858,8735453,289.58245803225
"Pieris mannii",20.7,"BA","LC","Bosnia and Herzegovina",1,"Bosnia and Herzegovina",,51129,3507017,226.117226234535
"Pieris mannii",20.7,"BE","NE","Belgium",1,"Belgium","EU",30528,11429336,174.722637342732
"Pieris mannii",20.7,"BG","LC","Bulgaria",1,"Bulgaria","EU",110994,7084571,333.15762035409
"Pieris mannii",20.7,"CH","NT","Switzerland",20,"Switzerland",,41290,8476005,203.199409447961
"Pieris mannii",20.7,"CZ","RE","Czech Republic",100,"Czech Republic","EU",78866,10618303,280.830909979653
"Pieris mannii",20.7,"DE","NE","Germany",1,"Germany","EU",357168,82114224,597.6353403205
"Pieris mannii",20.7,"ES","NE","Spain",1,"Spain","EU",498468,46354321,706.022662525786
"Pieris mannii",20.7,"FR","LC","France",1,"France","EU",551394,64979548,742.559088557941
"Pieris mannii",20.7,"GR","LC","Greece",1,"Greece","EU",131940,11159773,363.235460823967
"Pieris mannii",20.7,"HR","LC","Croatia",1,"Croatia","EU",56594,4189353,237.894934792652
"Pieris mannii",20.7,"HU","RE","Hungary",100,"Hungary","EU",93030,9721559,305.008196611173
"Pieris mannii",20.7,"IT","LC","Italy",1,"Italy","EU",301318,59359900,548.924402809713
"Pieris mannii",20.7,"LI","No Red List available",,,"Liechtenstein",,160,37922,12.6491106406735
"Pieris mannii",20.7,"LU","DD","Luxembourg",1,"Luxembourg","EU",2428,583455,49.2747399790197
"Pieris mannii",20.7,"ME","No Red List available",,,"Montenegro",,13812,628960,117.524465538032
"Pieris mannii",20.7,"MK","Unknown","Macedonia",1,"Macedonia",,25713,2083160,160.352736178713
"Pieris mannii",20.7,"RO","EN",,,"Romania","EU",238392,19679306,488.254032241414
"Pieris mannii",20.7,"RS","LC","Serbia",1,"Serbia",,88361,8790574,297.255782113654
"Pieris mannii",20.7,"SI","VU","Slovenia",30,"Slovenia","EU",20273,2079976,142.383285535908
"Pieris mannii",20.7,"SK","RE","Slovakia",100,"Slovakia","EU",49036,5447662,221.440736992993
"Pieris napi",1,"AD","LC","Andorra",1,"Andorra",,468,76965,21.6333076527839
"Pieris napi",1,"AL","Unknown","Albania",1,"Albania",,28748,2930187,169.552351797314
"Pieris napi",1,"AT","LC","Austria",1,"Austria","EU",83858,8735453,289.58245803225
"Pieris napi",1,"BA","LC","Bosnia and Herzegovina",1,"Bosnia and Herzegovina",,51129,3507017,226.117226234535
"Pieris napi",1,"BE","LC","Belgium",1,"Belgium","EU",30528,11429336,174.722637342732
"Pieris napi",1,"BG","LC","Bulgaria",1,"Bulgaria","EU",110994,7084571,333.15762035409
"Pieris napi",1,"BY","Unknown","Belarus",1,"Belarus",,207600,9468338,455.631429995781
"Pieris napi",1,"CH","LC","Switzerland",1,"Switzerland",,41290,8476005,203.199409447961
"Pieris napi",1,"CZ","NE","Czech Republic",1,"Czech Republic","EU",78866,10618303,280.830909979653
"Pieris napi",1,"DE","LC","Germany",1,"Germany","EU",357168,82114224,597.6353403205
"Pieris napi",1,"DK","LC","Denmark",1,"Denmark","EU",44493,5733551,210.93363885355
"Pieris napi",1,"EE","LC","Estonia",1,"Estonia","EU",45339,1309632,212.92956581931
"Pieris napi",1,"ES","NE","Spain",1,"Spain","EU",498468,46354321,706.022662525786
"Pieris napi",1,"FI","LC","Finland",1,"Finland","EU",338145,5523231,581.502364569569
"Pieris napi",1,"FR","LC","France",1,"France","EU",551394,64979548,742.559088557941
"Pieris napi",1,"GB","LC","United Kingdom",1,"United Kingdom","EU",244820,66181585,494.79288596341
"Pieris napi",1,"GR","LC","Greece",1,"Greece","EU",131940,11159773,363.235460823967
"Pieris napi",1,"HR","LC","Croatia",1,"Croatia","EU",56594,4189353,237.894934792652
"Pieris napi",1,"HU","LC","Hungary",1,"Hungary","EU",93030,9721559,305.008196611173
"Pieris napi",1,"IE","LC","Ireland",1,"Ireland","EU",70273,4761657,265.09055056716
"Pieris napi",1,"IT","LC","Italy",1,"Italy","EU",301318,59359900,548.924402809713
"Pieris napi",1,"LI","No Red List available",,,"Liechtenstein",,160,37922,12.6491106406735
"Pieris napi",1,"LT","LC","Lithuania",1,"Lithuania","EU",65300,2890297,255.538646783613
"Pieris napi",1,"LU","LC","Luxembourg",1,"Luxembourg","EU",2428,583455,49.2747399790197
"Pieris napi",1,"LV","No Red List available",,,"Latvia","EU",64589,1949670,254.143660160941
"Pieris napi",1,"MD","No Red List available",,,"Moldova",,33846,4051212,183.97282408008
"Pieris napi",1,"ME","No Red List available",,,"Montenegro",,13812,628960,117.524465538032
"Pieris napi",1,"MK","Unknown","Macedonia",1,"Macedonia",,25713,2083160,160.352736178713
"Pieris napi",1,"NL","LC","Netherlands",1,"Netherlands","EU",41198,17035938,202.972904595663
"Pieris napi",1,"NO","LC","Norway",1,"Norway",,385178,5305383,620.627102211948
"Pieris napi",1,"PL","LC","Poland",1,"Poland","EU",312685,38170712,559.182438923112
"Pieris napi",1,"PT","No Red List available",,,"Portugal","EU",91568,10329506,302.602048902515
"Pieris napi",1,"RO","LC",,,"Romania","EU",238392,19679306,488.254032241414
"Pieris napi",1,"RS","LC","Serbia",1,"Serbia",,88361,8790574,297.255782113654
"Pieris napi",1,"RU","No Red List available",,,"Russia",,3972400,,1993.08805625843
"Pieris napi",1,"SE","LC","Sweden",1,"Sweden","EU",449964,9910701,670.793559897529
"Pieris napi",1,"SI","LC","Slovenia",1,"Slovenia","EU",20273,2079976,142.383285535908
"Pieris napi",1,"SK","LC","Slovakia",1,"Slovakia","EU",49036,5447662,221.440736992993
"Pieris napi",1,"UA","LC","Ukraine",1,"Ukraine",,603628,44222947,776.935003716527
"Pieris rapae",1,"AD","LC","Andorra",1,"Andorra",,468,76965,21.6333076527839
"Pieris rapae",1,"AL","Unknown","Albania",1,"Albania",,28748,2930187,169.552351797314
"Pieris rapae",1,"AT","LC","Austria",1,"Austria","EU",83858,8735453,289.58245803225
"Pieris rapae",1,"BA","LC","Bosnia and Herzegovina",1,"Bosnia and Herzegovina",,51129,3507017,226.117226234535
"Pieris rapae",1,"BE","LC","Belgium",1,"Belgium","EU",30528,11429336,174.722637342732
"Pieris rapae",1,"BG","LC","Bulgaria",1,"Bulgaria","EU",110994,7084571,333.15762035409
"Pieris rapae",1,"BY","Unknown","Belarus",1,"Belarus",,207600,9468338,455.631429995781
"Pieris rapae",1,"CH","LC","Switzerland",1,"Switzerland",,41290,8476005,203.199409447961
"Pieris rapae",1,"CY","No Red List available",,,"Cyprus","EU",9251,1179551,96.1821189203066
"Pieris rapae",1,"CZ","NE","Czech Republic",1,"Czech Republic","EU",78866,10618303,280.830909979653
"Pieris rapae",1,"DE","LC","Germany",1,"Germany","EU",357168,82114224,597.6353403205
"Pieris rapae",1,"DK","LC","Denmark",1,"Denmark","EU",44493,5733551,210.93363885355
"Pieris rapae",1,"EE","LC","Estonia",1,"Estonia","EU",45339,1309632,212.92956581931
"Pieris rapae",1,"ES","NE","Spain",1,"Spain","EU",498468,46354321,706.022662525786
"Pieris rapae",1,"FI","LC","Finland",1,"Finland","EU",338145,5523231,581.502364569569
"Pieris rapae",1,"FR","LC","France",1,"France","EU",551394,64979548,742.559088557941
"Pieris rapae",1,"GB","LC","United Kingdom",1,"United Kingdom","EU",244820,66181585,494.79288596341
"Pieris rapae",1,"GR","LC","Greece",1,"Greece","EU",131940,11159773,363.235460823967
"Pieris rapae",1,"HR","LC","Croatia",1,"Croatia","EU",56594,4189353,237.894934792652
"Pieris rapae",1,"HU","LC","Hungary",1,"Hungary","EU",93030,9721559,305.008196611173
"Pieris rapae",1,"IE","LC","Ireland",1,"Ireland","EU",70273,4761657,265.09055056716
"Pieris rapae",1,"IT","LC","Italy",1,"Italy","EU",301318,59359900,548.924402809713
"Pieris rapae",1,"LI","No Red List available",,,"Liechtenstein",,160,37922,12.6491106406735
"Pieris rapae",1,"LT","LC","Lithuania",1,"Lithuania","EU",65300,2890297,255.538646783613
"Pieris rapae",1,"LU","LC","Luxembourg",1,"Luxembourg","EU",2428,583455,49.2747399790197
"Pieris rapae",1,"LV","No Red List available",,,"Latvia","EU",64589,1949670,254.143660160941
"Pieris rapae",1,"MA_CA","No Red List available",,,,,,,
"Pieris rapae",1,"MA_MA","No Red List available",,,,,,,
"Pieris rapae",1,"MD","No Red List available",,,"Moldova",,33846,4051212,183.97282408008
"Pieris rapae",1,"ME","No Red List available",,,"Montenegro",,13812,628960,117.524465538032
"Pieris rapae",1,"MK","Unknown","Macedonia",1,"Macedonia",,25713,2083160,160.352736178713
"Pieris rapae",1,"MT","No Red List available",,,"Malta","EU",316,430835,17.7763888346312
"Pieris rapae",1,"NL","LC","Netherlands",1,"Netherlands","EU",41198,17035938,202.972904595663
"Pieris rapae",1,"NO","LC","Norway",1,"Norway",,385178,5305383,620.627102211948
"Pieris rapae",1,"PL","LC","Poland",1,"Poland","EU",312685,38170712,559.182438923112
"Pieris rapae",1,"PT","No Red List available",,,"Portugal","EU",91568,10329506,302.602048902515
"Pieris rapae",1,"RO","LC",,,"Romania","EU",238392,19679306,488.254032241414
"Pieris rapae",1,"RS","LC","Serbia",1,"Serbia",,88361,8790574,297.255782113654
"Pieris rapae",1,"RU","No Red List available",,,"Russia",,3972400,,1993.08805625843
"Pieris rapae",1,"SE","LC","Sweden",1,"Sweden","EU",449964,9910701,670.793559897529
"Pieris rapae",1,"SI","LC","Slovenia",1,"Slovenia","EU",20273,2079976,142.383285535908
"Pieris rapae",1,"SK","LC","Slovakia",1,"Slovakia","EU",49036,5447662,221.440736992993
"Pieris rapae",1,"UA","LC","Ukraine",1,"Ukraine",,603628,44222947,776.935003716527
"Plebejidea loewii",1,"GR","LC","Greece",1,"Greece","EU",131940,11159773,363.235460823967
"Plebejidea loewii",1,"RU","No Red List available",,,"Russia",,3972400,,1993.08805625843
"Plebejus argus",6.87096774193548,"AD","LC","Andorra",1,"Andorra",,468,76965,21.6333076527839
"Plebejus argus",6.87096774193548,"AL","Unknown","Albania",1,"Albania",,28748,2930187,169.552351797314
"Plebejus argus",6.87096774193548,"AT","NT","Austria",20,"Austria","EU",83858,8735453,289.58245803225
"Plebejus argus",6.87096774193548,"BA","LC","Bosnia and Herzegovina",1,"Bosnia and Herzegovina",,51129,3507017,226.117226234535
"Plebejus argus",6.87096774193548,"BE","VU","Belgium",30,"Belgium","EU",30528,11429336,174.722637342732
"Plebejus argus",6.87096774193548,"BG","LC","Bulgaria",1,"Bulgaria","EU",110994,7084571,333.15762035409
"Plebejus argus",6.87096774193548,"BY","Unknown","Belarus",1,"Belarus",,207600,9468338,455.631429995781
"Plebejus argus",6.87096774193548,"CH","NT","Switzerland",20,"Switzerland",,41290,8476005,203.199409447961
"Plebejus argus",6.87096774193548,"CZ","NT","Czech Republic",20,"Czech Republic","EU",78866,10618303,280.830909979653
"Plebejus argus",6.87096774193548,"DE","LC","Germany",1,"Germany","EU",357168,82114224,597.6353403205
"Plebejus argus",6.87096774193548,"DK","VU","Denmark",30,"Denmark","EU",44493,5733551,210.93363885355
"Plebejus argus",6.87096774193548,"EE","LC","Estonia",1,"Estonia","EU",45339,1309632,212.92956581931
"Plebejus argus",6.87096774193548,"ES","NE","Spain",1,"Spain","EU",498468,46354321,706.022662525786
"Plebejus argus",6.87096774193548,"FI","LC","Finland",1,"Finland","EU",338145,5523231,581.502364569569
"Plebejus argus",6.87096774193548,"FR","LC","France",1,"France","EU",551394,64979548,742.559088557941
"Plebejus argus",6.87096774193548,"GB","VU","United Kingdom",30,"United Kingdom","EU",244820,66181585,494.79288596341
"Plebejus argus",6.87096774193548,"GR","LC","Greece",1,"Greece","EU",131940,11159773,363.235460823967
"Plebejus argus",6.87096774193548,"HR","LC","Croatia",1,"Croatia","EU",56594,4189353,237.894934792652
"Plebejus argus",6.87096774193548,"HU","LC","Hungary",1,"Hungary","EU",93030,9721559,305.008196611173
"Plebejus argus",6.87096774193548,"IT","LC","Italy",1,"Italy","EU",301318,59359900,548.924402809713
"Plebejus argus",6.87096774193548,"LI","No Red List available",,,"Liechtenstein",,160,37922,12.6491106406735
"Plebejus argus",6.87096774193548,"LT","LC","Lithuania",1,"Lithuania","EU",65300,2890297,255.538646783613
"Plebejus argus",6.87096774193548,"LU","NT","Luxembourg",20,"Luxembourg","EU",2428,583455,49.2747399790197
"Plebejus argus",6.87096774193548,"LV","No Red List available",,,"Latvia","EU",64589,1949670,254.143660160941
"Plebejus argus",6.87096774193548,"MD","No Red List available",,,"Moldova",,33846,4051212,183.97282408008
"Plebejus argus",6.87096774193548,"ME","No Red List available",,,"Montenegro",,13812,628960,117.524465538032
"Plebejus argus",6.87096774193548,"MK","Unknown","Macedonia",1,"Macedonia",,25713,2083160,160.352736178713
"Plebejus argus",6.87096774193548,"NL","NT","Netherlands",20,"Netherlands","EU",41198,17035938,202.972904595663
"Plebejus argus",6.87096774193548,"NO","LC","Norway",1,"Norway",,385178,5305383,620.627102211948
"Plebejus argus",6.87096774193548,"PL","LC","Poland",1,"Poland","EU",312685,38170712,559.182438923112
"Plebejus argus",6.87096774193548,"PT","No Red List available",,,"Portugal","EU",91568,10329506,302.602048902515
"Plebejus argus",6.87096774193548,"RO","LC",,,"Romania","EU",238392,19679306,488.254032241414
"Plebejus argus",6.87096774193548,"RS","LC","Serbia",1,"Serbia",,88361,8790574,297.255782113654
"Plebejus argus",6.87096774193548,"RU","No Red List available",,,"Russia",,3972400,,1993.08805625843
"Plebejus argus",6.87096774193548,"SE","LC","Sweden",1,"Sweden","EU",449964,9910701,670.793559897529
"Plebejus argus",6.87096774193548,"SI","LC","Slovenia",1,"Slovenia","EU",20273,2079976,142.383285535908
"Plebejus argus",6.87096774193548,"SK","LC","Slovakia",1,"Slovakia","EU",49036,5447662,221.440736992993
"Plebejus argus",6.87096774193548,"UA","LC","Ukraine",1,"Ukraine",,603628,44222947,776.935003716527
"Plebejus argyrognomon",15.9130434782609,"AL","Unknown","Albania",1,"Albania",,28748,2930187,169.552351797314
"Plebejus argyrognomon",15.9130434782609,"AT","NT","Austria",20,"Austria","EU",83858,8735453,289.58245803225
"Plebejus argyrognomon",15.9130434782609,"BA","NT","Bosnia and Herzegovina",20,"Bosnia and Herzegovina",,51129,3507017,226.117226234535
"Plebejus argyrognomon",15.9130434782609,"BE","RE","Belgium",100,"Belgium","EU",30528,11429336,174.722637342732
"Plebejus argyrognomon",15.9130434782609,"BG","LC","Bulgaria",1,"Bulgaria","EU",110994,7084571,333.15762035409
"Plebejus argyrognomon",15.9130434782609,"BY","Unknown","Belarus",1,"Belarus",,207600,9468338,455.631429995781
"Plebejus argyrognomon",15.9130434782609,"CH","EN","Switzerland",50,"Switzerland",,41290,8476005,203.199409447961
"Plebejus argyrognomon",15.9130434782609,"CZ","NE","Czech Republic",1,"Czech Republic","EU",78866,10618303,280.830909979653
"Plebejus argyrognomon",15.9130434782609,"DE","LC","Germany",1,"Germany","EU",357168,82114224,597.6353403205
"Plebejus argyrognomon",15.9130434782609,"FR","LC","France",1,"France","EU",551394,64979548,742.559088557941
"Plebejus argyrognomon",15.9130434782609,"GR","LC","Greece",1,"Greece","EU",131940,11159773,363.235460823967
"Plebejus argyrognomon",15.9130434782609,"HR","LC","Croatia",1,"Croatia","EU",56594,4189353,237.894934792652
"Plebejus argyrognomon",15.9130434782609,"HU","LC","Hungary",1,"Hungary","EU",93030,9721559,305.008196611173
"Plebejus argyrognomon",15.9130434782609,"IT","LC","Italy",1,"Italy","EU",301318,59359900,548.924402809713
"Plebejus argyrognomon",15.9130434782609,"LT","LC","Lithuania",1,"Lithuania","EU",65300,2890297,255.538646783613
"Plebejus argyrognomon",15.9130434782609,"LV","No Red List available",,,"Latvia","EU",64589,1949670,254.143660160941
"Plebejus argyrognomon",15.9130434782609,"MD","No Red List available",,,"Moldova",,33846,4051212,183.97282408008
"Plebejus argyrognomon",15.9130434782609,"ME","No Red List available",,,"Montenegro",,13812,628960,117.524465538032
"Plebejus argyrognomon",15.9130434782609,"MK","Unknown","Macedonia",1,"Macedonia",,25713,2083160,160.352736178713
"Plebejus argyrognomon",15.9130434782609,"NO","CR","Norway",80,"Norway",,385178,5305383,620.627102211948
"Plebejus argyrognomon",15.9130434782609,"PL","LC","Poland",1,"Poland","EU",312685,38170712,559.182438923112
"Plebejus argyrognomon",15.9130434782609,"RO","LC",,,"Romania","EU",238392,19679306,488.254032241414
"Plebejus argyrognomon",15.9130434782609,"RS","LC","Serbia",1,"Serbia",,88361,8790574,297.255782113654
"Plebejus argyrognomon",15.9130434782609,"RU","No Red List available",,,"Russia",,3972400,,1993.08805625843
"Plebejus argyrognomon",15.9130434782609,"SE","EN","Sweden",50,"Sweden","EU",449964,9910701,670.793559897529
"Plebejus argyrognomon",15.9130434782609,"SI","VU","Slovenia",30,"Slovenia","EU",20273,2079976,142.383285535908
"Plebejus argyrognomon",15.9130434782609,"SK","DD","Slovakia",1,"Slovakia","EU",49036,5447662,221.440736992993
"Plebejus argyrognomon",15.9130434782609,"UA","LC","Ukraine",1,"Ukraine",,603628,44222947,776.935003716527
"Plebejus bellieri",1,"FR","LC","France",1,"France","EU",551394,64979548,742.559088557941
"Plebejus bellieri",1,"IT","NtA","Italy",1,"Italy","EU",301318,59359900,548.924402809713
"Plebejus idas",15.8620689655172,"AD","LC","Andorra",1,"Andorra",,468,76965,21.6333076527839
"Plebejus idas",15.8620689655172,"AL","Unknown","Albania",1,"Albania",,28748,2930187,169.552351797314
"Plebejus idas",15.8620689655172,"AT","VU","Austria",30,"Austria","EU",83858,8735453,289.58245803225
"Plebejus idas",15.8620689655172,"BA","LC","Bosnia and Herzegovina",1,"Bosnia and Herzegovina",,51129,3507017,226.117226234535
"Plebejus idas",15.8620689655172,"BE","RE","Belgium",100,"Belgium","EU",30528,11429336,174.722637342732
"Plebejus idas",15.8620689655172,"BG","LC","Bulgaria",1,"Bulgaria","EU",110994,7084571,333.15762035409
"Plebejus idas",15.8620689655172,"BY","Unknown","Belarus",1,"Belarus",,207600,9468338,455.631429995781
"Plebejus idas",15.8620689655172,"CH","NT","Switzerland",20,"Switzerland",,41290,8476005,203.199409447961
"Plebejus idas",15.8620689655172,"CZ","CR","Czech Republic",80,"Czech Republic","EU",78866,10618303,280.830909979653
"Plebejus idas",15.8620689655172,"DE","VU","Germany",30,"Germany","EU",357168,82114224,597.6353403205
"Plebejus idas",15.8620689655172,"DK","NT","Denmark",20,"Denmark","EU",44493,5733551,210.93363885355
"Plebejus idas",15.8620689655172,"EE","LC","Estonia",1,"Estonia","EU",45339,1309632,212.92956581931
"Plebejus idas",15.8620689655172,"ES","NE","Spain",1,"Spain","EU",498468,46354321,706.022662525786
"Plebejus idas",15.8620689655172,"FI","LC","Finland",1,"Finland","EU",338145,5523231,581.502364569569
"Plebejus idas",15.8620689655172,"FR","LC","France",1,"France","EU",551394,64979548,742.559088557941
"Plebejus idas",15.8620689655172,"GR","LC","Greece",1,"Greece","EU",131940,11159773,363.235460823967
"Plebejus idas",15.8620689655172,"HR","LC","Croatia",1,"Croatia","EU",56594,4189353,237.894934792652
"Plebejus idas",15.8620689655172,"HU","VU","Hungary",30,"Hungary","EU",93030,9721559,305.008196611173
"Plebejus idas",15.8620689655172,"IT","LC","Italy",1,"Italy","EU",301318,59359900,548.924402809713
"Plebejus idas",15.8620689655172,"LI","No Red List available",,,"Liechtenstein",,160,37922,12.6491106406735
"Plebejus idas",15.8620689655172,"LT","LC","Lithuania",1,"Lithuania","EU",65300,2890297,255.538646783613
"Plebejus idas",15.8620689655172,"LV","No Red List available",,,"Latvia","EU",64589,1949670,254.143660160941
"Plebejus idas",15.8620689655172,"MD","No Red List available",,,"Moldova",,33846,4051212,183.97282408008
"Plebejus idas",15.8620689655172,"ME","No Red List available",,,"Montenegro",,13812,628960,117.524465538032
"Plebejus idas",15.8620689655172,"MK","Unknown","Macedonia",1,"Macedonia",,25713,2083160,160.352736178713
"Plebejus idas",15.8620689655172,"NL","RE","Netherlands",100,"Netherlands","EU",41198,17035938,202.972904595663
"Plebejus idas",15.8620689655172,"NO","LC","Norway",1,"Norway",,385178,5305383,620.627102211948
"Plebejus idas",15.8620689655172,"PL","LC","Poland",1,"Poland","EU",312685,38170712,559.182438923112
"Plebejus idas",15.8620689655172,"RO","NT",,,"Romania","EU",238392,19679306,488.254032241414
"Plebejus idas",15.8620689655172,"RS","LC","Serbia",1,"Serbia",,88361,8790574,297.255782113654
"Plebejus idas",15.8620689655172,"RU","No Red List available",,,"Russia",,3972400,,1993.08805625843
"Plebejus idas",15.8620689655172,"SE","LC","Sweden",1,"Sweden","EU",449964,9910701,670.793559897529
"Plebejus idas",15.8620689655172,"SI","VU","Slovenia",30,"Slovenia","EU",20273,2079976,142.383285535908
"Plebejus idas",15.8620689655172,"SK","DD","Slovakia",1,"Slovakia","EU",49036,5447662,221.440736992993
"Plebejus idas",15.8620689655172,"UA","LC","Ukraine",1,"Ukraine",,603628,44222947,776.935003716527
"Polygonia c-album",1.59375,"AD","LC","Andorra",1,"Andorra",,468,76965,21.6333076527839
"Polygonia c-album",1.59375,"AL","Unknown","Albania",1,"Albania",,28748,2930187,169.552351797314
"Polygonia c-album",1.59375,"AT","LC","Austria",1,"Austria","EU",83858,8735453,289.58245803225
"Polygonia c-album",1.59375,"BA","LC","Bosnia and Herzegovina",1,"Bosnia and Herzegovina",,51129,3507017,226.117226234535
"Polygonia c-album",1.59375,"BE","LC","Belgium",1,"Belgium","EU",30528,11429336,174.722637342732
"Polygonia c-album",1.59375,"BG","LC","Bulgaria",1,"Bulgaria","EU",110994,7084571,333.15762035409
"Polygonia c-album",1.59375,"BY","Unknown","Belarus",1,"Belarus",,207600,9468338,455.631429995781
"Polygonia c-album",1.59375,"CH","LC","Switzerland",1,"Switzerland",,41290,8476005,203.199409447961
"Polygonia c-album",1.59375,"CZ","NE","Czech Republic",1,"Czech Republic","EU",78866,10618303,280.830909979653
"Polygonia c-album",1.59375,"DE","LC","Germany",1,"Germany","EU",357168,82114224,597.6353403205
"Polygonia c-album",1.59375,"DK","LC","Denmark",1,"Denmark","EU",44493,5733551,210.93363885355
"Polygonia c-album",1.59375,"EE","LC","Estonia",1,"Estonia","EU",45339,1309632,212.92956581931
"Polygonia c-album",1.59375,"ES","NE","Spain",1,"Spain","EU",498468,46354321,706.022662525786
"Polygonia c-album",1.59375,"FI","LC","Finland",1,"Finland","EU",338145,5523231,581.502364569569
"Polygonia c-album",1.59375,"FR","LC","France",1,"France","EU",551394,64979548,742.559088557941
"Polygonia c-album",1.59375,"GB","LC","United Kingdom",1,"United Kingdom","EU",244820,66181585,494.79288596341
"Polygonia c-album",1.59375,"GR","LC","Greece",1,"Greece","EU",131940,11159773,363.235460823967
"Polygonia c-album",1.59375,"HR","LC","Croatia",1,"Croatia","EU",56594,4189353,237.894934792652
"Polygonia c-album",1.59375,"HU","LC","Hungary",1,"Hungary","EU",93030,9721559,305.008196611173
"Polygonia c-album",1.59375,"IE","LC","Ireland",1,"Ireland","EU",70273,4761657,265.09055056716
"Polygonia c-album",1.59375,"IT","LC","Italy",1,"Italy","EU",301318,59359900,548.924402809713
"Polygonia c-album",1.59375,"LI","No Red List available",,,"Liechtenstein",,160,37922,12.6491106406735
"Polygonia c-album",1.59375,"LT","LC","Lithuania",1,"Lithuania","EU",65300,2890297,255.538646783613
"Polygonia c-album",1.59375,"LU","NT","Luxembourg",20,"Luxembourg","EU",2428,583455,49.2747399790197
"Polygonia c-album",1.59375,"LV","No Red List available",,,"Latvia","EU",64589,1949670,254.143660160941
"Polygonia c-album",1.59375,"MD","No Red List available",,,"Moldova",,33846,4051212,183.97282408008
"Polygonia c-album",1.59375,"ME","No Red List available",,,"Montenegro",,13812,628960,117.524465538032
"Polygonia c-album",1.59375,"MK","Unknown","Macedonia",1,"Macedonia",,25713,2083160,160.352736178713
"Polygonia c-album",1.59375,"NL","LC","Netherlands",1,"Netherlands","EU",41198,17035938,202.972904595663
"Polygonia c-album",1.59375,"NO","LC","Norway",1,"Norway",,385178,5305383,620.627102211948
"Polygonia c-album",1.59375,"PL","LC","Poland",1,"Poland","EU",312685,38170712,559.182438923112
"Polygonia c-album",1.59375,"PT","No Red List available",,,"Portugal","EU",91568,10329506,302.602048902515
"Polygonia c-album",1.59375,"RO","NT",,,"Romania","EU",238392,19679306,488.254032241414
"Polygonia c-album",1.59375,"RS","LC","Serbia",1,"Serbia",,88361,8790574,297.255782113654
"Polygonia c-album",1.59375,"RU","No Red List available",,,"Russia",,3972400,,1993.08805625843
"Polygonia c-album",1.59375,"SE","LC","Sweden",1,"Sweden","EU",449964,9910701,670.793559897529
"Polygonia c-album",1.59375,"SI","LC","Slovenia",1,"Slovenia","EU",20273,2079976,142.383285535908
"Polygonia c-album",1.59375,"SK","LC","Slovakia",1,"Slovakia","EU",49036,5447662,221.440736992993
"Polygonia c-album",1.59375,"UA","LC","Ukraine",1,"Ukraine",,603628,44222947,776.935003716527
"Polygonia egea",16.7777777777778,"AL","Unknown","Albania",1,"Albania",,28748,2930187,169.552351797314
"Polygonia egea",16.7777777777778,"BA","LC","Bosnia and Herzegovina",1,"Bosnia and Herzegovina",,51129,3507017,226.117226234535
"Polygonia egea",16.7777777777778,"BG","VU","Bulgaria",30,"Bulgaria","EU",110994,7084571,333.15762035409
"Polygonia egea",16.7777777777778,"FR","EN","France",50,"France","EU",551394,64979548,742.559088557941
