raw_speciesname_europe,RLCNum_species,raw_country_code,raw_red_list_category,Country.x,RLCNum,Country.y,EU,Area,Npeople,sqrtArea
Hipparchia hermione,28.285714285714285,RU,No Red List available,,,Russia,,3972400,,1993.0880562584284
Hipparchia hermione,28.285714285714285,SK,EN,Slovakia,50,Slovakia,EU,49036,5447662,221.44073699299324
Hipparchia hermione,28.285714285714285,UA,EN,Ukraine,50,Ukraine,,603628,44222947,776.9350037165271
Hipparchia leighebi,1,IT,LC,Italy,1,Italy,EU,301318,59359900,548.924402809713
Hipparchia mersina,1,GR,LC,Greece,1,Greece,EU,131940,11159773,363.23546082396746
Hipparchia neapolitana,1,IT,LC,Italy,1,Italy,EU,301318,59359900,548.924402809713
Hipparchia neomiris,1,FR,LC,France,1,France,EU,551394,64979548,742.559088557941
Hipparchia neomiris,1,IT,LC,Italy,1,Italy,EU,301318,59359900,548.924402809713
Hipparchia pellucida,20,RU,No Red List available,,,Russia,,3972400,,1993.0880562584284
Hipparchia pellucida,20,UA,NT,Ukraine,20,Ukraine,,603628,44222947,776.9350037165271
Hipparchia sbordonii,50,IT,EN,Italy,50,Italy,EU,301318,59359900,548.924402809713
Hipparchia semele,17.2,AD,VU,Andorra,30,Andorra,,468,76965,21.633307652783937
Hipparchia semele,17.2,AL,VU,Albania,30,Albania,,28748,2930187,169.55235179731363
Hipparchia semele,17.2,AT,EN,Austria,50,Austria,EU,83858,8735453,289.5824580322503
Hipparchia semele,17.2,BA,LC,Bosnia and Herzegovina,1,Bosnia and Herzegovina,,51129,3507017,226.11722623453525
Hipparchia semele,17.2,BE,EN,Belgium,50,Belgium,EU,30528,11429336,174.72263734273244
Hipparchia semele,17.2,BG,DD,Bulgaria,1,Bulgaria,EU,110994,7084571,333.15762035409006
Hipparchia semele,17.2,BY,Unknown,Belarus,1,Belarus,,207600,9468338,455.6314299957807
Hipparchia semele,17.2,CH,VU,Switzerland,30,Switzerland,,41290,8476005,203.19940944796076
Hipparchia semele,17.2,CZ,CR,Czech Republic,80,Czech Republic,EU,78866,10618303,280.8309099796531
Hipparchia semele,17.2,DE,VU,Germany,30,Germany,EU,357168,82114224,597.6353403205002
Hipparchia semele,17.2,DK,LC,Denmark,1,Denmark,EU,44493,5733551,210.93363885355035
Hipparchia semele,17.2,EE,LC,Estonia,1,Estonia,EU,45339,1309632,212.9295658193103
Hipparchia semele,17.2,ES,NE,Spain,1,Spain,EU,498468,46354321,706.022662525786
Hipparchia semele,17.2,FI,LC,Finland,1,Finland,EU,338145,5523231,581.5023645695691
Hipparchia semele,17.2,FR,LC,France,1,France,EU,551394,64979548,742.559088557941
Hipparchia semele,17.2,GB,VU,United Kingdom,30,United Kingdom,EU,244820,66181585,494.79288596340996
Hipparchia semele,17.2,HR,LC,Croatia,1,Croatia,EU,56594,4189353,237.8949347926517
Hipparchia semele,17.2,HU,NT,Hungary,20,Hungary,EU,93030,9721559,305.00819661117305
Hipparchia semele,17.2,IE,NT,Ireland,20,Ireland,EU,70273,4761657,265.09055056716
Hipparchia semele,17.2,IT,LC,Italy,1,Italy,EU,301318,59359900,548.924402809713
Hipparchia semele,17.2,LI,No Red List available,,,Liechtenstein,,160,37922,12.649110640673518
Hipparchia semele,17.2,LT,LC,Lithuania,1,Lithuania,EU,65300,2890297,255.53864678361276
Hipparchia semele,17.2,LU,VU,Luxembourg,30,Luxembourg,EU,2428,583455,49.27473997901968
Hipparchia semele,17.2,LV,No Red List available,,,Latvia,EU,64589,1949670,254.14366016094127
Hipparchia semele,17.2,NL,NT,Netherlands,20,Netherlands,EU,41198,17035938,202.97290459566273
Hipparchia semele,17.2,NO,LC,Norway,1,Norway,,385178,5305383,620.6271022119482
Hipparchia semele,17.2,PL,LC,Poland,1,Poland,EU,312685,38170712,559.1824389231122
Hipparchia semele,17.2,PT,No Red List available,,,Portugal,EU,91568,10329506,302.60204890251487
Hipparchia semele,17.2,RO,LC,,,Romania,EU,238392,19679306,488.2540322414143
Hipparchia semele,17.2,RS,DD,Serbia,1,Serbia,,88361,8790574,297.25578211365377
Hipparchia semele,17.2,RU,No Red List available,,,Russia,,3972400,,1993.0880562584284
Hipparchia semele,17.2,SE,LC,Sweden,1,Sweden,EU,449964,9910701,670.7935598975291
Hipparchia semele,17.2,SI,VU,Slovenia,30,Slovenia,EU,20273,2079976,142.38328553590833
Hipparchia semele,17.2,SK,EN,Slovakia,50,Slovakia,EU,49036,5447662,221.44073699299324
Hipparchia semele,17.2,UA,LC,Ukraine,1,Ukraine,,603628,44222947,776.9350037165271
Hipparchia senthes,8.25,AL,Unknown,Albania,1,Albania,,28748,2930187,169.55235179731363
Hipparchia senthes,8.25,BG,VU,Bulgaria,30,Bulgaria,EU,110994,7084571,333.15762035409006
Hipparchia senthes,8.25,GR,LC,Greece,1,Greece,EU,131940,11159773,363.23546082396746
Hipparchia senthes,8.25,MK,Unknown,Macedonia,1,Macedonia,,25713,2083160,160.3527361787132
Hipparchia statilinus,34.666666666666664,AD,NT,Andorra,20,Andorra,,468,76965,21.633307652783937
Hipparchia statilinus,34.666666666666664,AL,VU,Albania,30,Albania,,28748,2930187,169.55235179731363
Hipparchia statilinus,34.666666666666664,AT,CR,Austria,80,Austria,EU,83858,8735453,289.5824580322503
Hipparchia statilinus,34.666666666666664,BA,VU,Bosnia and Herzegovina,30,Bosnia and Herzegovina,,51129,3507017,226.11722623453525
Hipparchia statilinus,34.666666666666664,BE,RE,Belgium,100,Belgium,EU,30528,11429336,174.72263734273244
Hipparchia statilinus,34.666666666666664,BG,LC,Bulgaria,1,Bulgaria,EU,110994,7084571,333.15762035409006
Hipparchia statilinus,34.666666666666664,BY,VU,Belarus,30,Belarus,,207600,9468338,455.6314299957807
Hipparchia statilinus,34.666666666666664,CH,VU,Switzerland,30,Switzerland,,41290,8476005,203.19940944796076
Hipparchia statilinus,34.666666666666664,CZ,RE,Czech Republic,100,Czech Republic,EU,78866,10618303,280.8309099796531
Hipparchia statilinus,34.666666666666664,DE,CR,Germany,80,Germany,EU,357168,82114224,597.6353403205002
Hipparchia statilinus,34.666666666666664,ES,NE,Spain,1,Spain,EU,498468,46354321,706.022662525786
Hipparchia statilinus,34.666666666666664,FR,LC,France,1,France,EU,551394,64979548,742.559088557941
Hipparchia statilinus,34.666666666666664,GR,LC,Greece,1,Greece,EU,131940,11159773,363.23546082396746
Hipparchia statilinus,34.666666666666664,HR,LC,Croatia,1,Croatia,EU,56594,4189353,237.8949347926517
Hipparchia statilinus,34.666666666666664,HU,VU,Hungary,30,Hungary,EU,93030,9721559,305.00819661117305
Hipparchia statilinus,34.666666666666664,IT,LC,Italy,1,Italy,EU,301318,59359900,548.924402809713
Hipparchia statilinus,34.666666666666664,LT,VU,Lithuania,30,Lithuania,EU,65300,2890297,255.53864678361276
Hipparchia statilinus,34.666666666666664,MD,No Red List available,,,Moldova,,33846,4051212,183.97282408007982
Hipparchia statilinus,34.666666666666664,ME,No Red List available,,,Montenegro,,13812,628960,117.52446553803169
Hipparchia statilinus,34.666666666666664,MK,Unknown,Macedonia,1,Macedonia,,25713,2083160,160.3527361787132
Hipparchia statilinus,34.666666666666664,NL,CR,Netherlands,80,Netherlands,EU,41198,17035938,202.97290459566273
Hipparchia statilinus,34.666666666666664,PL,VU,Poland,30,Poland,EU,312685,38170712,559.1824389231122
Hipparchia statilinus,34.666666666666664,PT,No Red List available,,,Portugal,EU,91568,10329506,302.60204890251487
Hipparchia statilinus,34.666666666666664,RO,VU,,,Romania,EU,238392,19679306,488.2540322414143
Hipparchia statilinus,34.666666666666664,RS,NT,Serbia,20,Serbia,,88361,8790574,297.25578211365377
Hipparchia statilinus,34.666666666666664,RU,No Red List available,,,Russia,,3972400,,1993.0880562584284
Hipparchia statilinus,34.666666666666664,SI,EN,Slovenia,65,Slovenia,EU,20273,2079976,142.38328553590833
Hipparchia statilinus,34.666666666666664,SK,EN,Slovakia,50,Slovakia,EU,49036,5447662,221.44073699299324
Hipparchia statilinus,34.666666666666664,UA,NT,Ukraine,20,Ukraine,,603628,44222947,776.9350037165271
Hipparchia syriaca,1,AL,Unknown,Albania,1,Albania,,28748,2930187,169.55235179731363
Hipparchia syriaca,1,BA,LC,Bosnia and Herzegovina,1,Bosnia and Herzegovina,,51129,3507017,226.11722623453525
Hipparchia syriaca,1,BG,LC,Bulgaria,1,Bulgaria,EU,110994,7084571,333.15762035409006
Hipparchia syriaca,1,CY,No Red List available,,,Cyprus,EU,9251,1179551,96.18211892030659
Hipparchia syriaca,1,GR,LC,Greece,1,Greece,EU,131940,11159773,363.23546082396746
Hipparchia syriaca,1,HR,LC,Croatia,1,Croatia,EU,56594,4189353,237.8949347926517
Hipparchia syriaca,1,ME,No Red List available,,,Montenegro,,13812,628960,117.52446553803169
Hipparchia syriaca,1,MK,Unknown,Macedonia,1,Macedonia,,25713,2083160,160.3527361787132
Hipparchia syriaca,1,RO,NT,,,Romania,EU,238392,19679306,488.2540322414143
Hipparchia syriaca,1,RS,DD,Serbia,1,Serbia,,88361,8790574,297.25578211365377
Hipparchia syriaca,1,RU,No Red List available,,,Russia,,3972400,,1993.0880562584284
Hipparchia volgensis,4.166666666666667,AL,Unknown,Albania,1,Albania,,28748,2930187,169.55235179731363
Hipparchia volgensis,4.166666666666667,BG,LC,Bulgaria,1,Bulgaria,EU,110994,7084571,333.15762035409006
Hipparchia volgensis,4.166666666666667,GR,LC,Greece,1,Greece,EU,131940,11159773,363.23546082396746
Hipparchia volgensis,4.166666666666667,ME,No Red List available,,,Montenegro,,13812,628960,117.52446553803169
Hipparchia volgensis,4.166666666666667,MK,Unknown,Macedonia,1,Macedonia,,25713,2083160,160.3527361787132
Hipparchia volgensis,4.166666666666667,RO,DD,,,Romania,EU,238392,19679306,488.2540322414143
Hipparchia volgensis,4.166666666666667,RS,LC,Serbia,1,Serbia,,88361,8790574,297.25578211365377
Hipparchia volgensis,4.166666666666667,RU,No Red List available,,,Russia,,3972400,,1993.0880562584284
Hipparchia volgensis,4.166666666666667,UA,NT,Ukraine,20,Ukraine,,603628,44222947,776.9350037165271
Hyponephele lupina,23.428571428571427,AL,Unknown,Albania,1,Albania,,28748,2930187,169.55235179731363
Hyponephele lupina,23.428571428571427,BA,LC,Bosnia and Herzegovina,1,Bosnia and Herzegovina,,51129,3507017,226.11722623453525
Hyponephele lupina,23.428571428571427,BG,LC,Bulgaria,1,Bulgaria,EU,110994,7084571,333.15762035409006
Hyponephele lupina,23.428571428571427,CY,No Red List available,,,Cyprus,EU,9251,1179551,96.18211892030659
Hyponephele lupina,23.428571428571427,CZ,RE,Czech Republic,100,Czech Republic,EU,78866,10618303,280.8309099796531
Hyponephele lupina,23.428571428571427,ES,NE,Spain,1,Spain,EU,498468,46354321,706.022662525786
Hyponephele lupina,23.428571428571427,FR,NT,France,20,France,EU,551394,64979548,742.559088557941
Hyponephele lupina,23.428571428571427,GR,LC,Greece,1,Greece,EU,131940,11159773,363.23546082396746
Hyponephele lupina,23.428571428571427,HR,LC,Croatia,1,Croatia,EU,56594,4189353,237.8949347926517
Hyponephele lupina,23.428571428571427,HU,CR,Hungary,80,Hungary,EU,93030,9721559,305.00819661117305
Hyponephele lupina,23.428571428571427,IT,LC,Italy,1,Italy,EU,301318,59359900,548.924402809713
Hyponephele lupina,23.428571428571427,MK,Unknown,Macedonia,1,Macedonia,,25713,2083160,160.3527361787132
Hyponephele lupina,23.428571428571427,PT,No Red List available,,,Portugal,EU,91568,10329506,302.60204890251487
Hyponephele lupina,23.428571428571427,RO,CR,,,Romania,EU,238392,19679306,488.2540322414143
Hyponephele lupina,23.428571428571427,RS,NT,Serbia,20,Serbia,,88361,8790574,297.25578211365377
Hyponephele lupina,23.428571428571427,RU,No Red List available,,,Russia,,3972400,,1993.0880562584284
Hyponephele lupina,23.428571428571427,SK,CR,Slovakia,80,Slovakia,EU,49036,5447662,221.44073699299324
Hyponephele lupina,23.428571428571427,UA,NT,Ukraine,20,Ukraine,,603628,44222947,776.9350037165271
Hyponephele lycaon,26.416666666666668,AD,DD,Andorra,1,Andorra,,468,76965,21.633307652783937
Hyponephele lycaon,26.416666666666668,AL,Unknown,Albania,1,Albania,,28748,2930187,169.55235179731363
Hyponephele lycaon,26.416666666666668,AT,CR,Austria,80,Austria,EU,83858,8735453,289.5824580322503
Hyponephele lycaon,26.416666666666668,BA,LC,Bosnia and Herzegovina,1,Bosnia and Herzegovina,,51129,3507017,226.11722623453525
Hyponephele lycaon,26.416666666666668,BG,LC,Bulgaria,1,Bulgaria,EU,110994,7084571,333.15762035409006
Hyponephele lycaon,26.416666666666668,BY,Unknown,Belarus,1,Belarus,,207600,9468338,455.6314299957807
Hyponephele lycaon,26.416666666666668,CH,VU,Switzerland,30,Switzerland,,41290,8476005,203.19940944796076
Hyponephele lycaon,26.416666666666668,CZ,CR,Czech Republic,80,Czech Republic,EU,78866,10618303,280.8309099796531
Hyponephele lycaon,26.416666666666668,DE,EN,Germany,50,Germany,EU,357168,82114224,597.6353403205002
Hyponephele lycaon,26.416666666666668,EE,VU,Estonia,30,Estonia,EU,45339,1309632,212.9295658193103
Hyponephele lycaon,26.416666666666668,ES,NE,Spain,1,Spain,EU,498468,46354321,706.022662525786
Hyponephele lycaon,26.416666666666668,FI,EN,Finland,50,Finland,EU,338145,5523231,581.5023645695691
Hyponephele lycaon,26.416666666666668,FR,LC,France,1,France,EU,551394,64979548,742.559088557941
Hyponephele lycaon,26.416666666666668,GR,LC,Greece,1,Greece,EU,131940,11159773,363.23546082396746
Hyponephele lycaon,26.416666666666668,HR,LC,Croatia,1,Croatia,EU,56594,4189353,237.8949347926517
Hyponephele lycaon,26.416666666666668,HU,RE,Hungary,100,Hungary,EU,93030,9721559,305.00819661117305
Hyponephele lycaon,26.416666666666668,IT,LC,Italy,1,Italy,EU,301318,59359900,548.924402809713
Hyponephele lycaon,26.416666666666668,LT,LC,Lithuania,1,Lithuania,EU,65300,2890297,255.53864678361276
Hyponephele lycaon,26.416666666666668,LV,No Red List available,,,Latvia,EU,64589,1949670,254.14366016094127
Hyponephele lycaon,26.416666666666668,MD,No Red List available,,,Moldova,,33846,4051212,183.97282408007982
Hyponephele lycaon,26.416666666666668,ME,No Red List available,,,Montenegro,,13812,628960,117.52446553803169
Hyponephele lycaon,26.416666666666668,MK,Unknown,Macedonia,1,Macedonia,,25713,2083160,160.3527361787132
Hyponephele lycaon,26.416666666666668,PL,LC,Poland,1,Poland,EU,312685,38170712,559.1824389231122
Hyponephele lycaon,26.416666666666668,PT,No Red List available,,,Portugal,EU,91568,10329506,302.60204890251487
Hyponephele lycaon,26.416666666666668,RO,VU,,,Romania,EU,238392,19679306,488.2540322414143
Hyponephele lycaon,26.416666666666668,RS,NT,Serbia,20,Serbia,,88361,8790574,297.25578211365377
Hyponephele lycaon,26.416666666666668,RU,No Red List available,,,Russia,,3972400,,1993.0880562584284
Hyponephele lycaon,26.416666666666668,SI,RE,Slovenia,100,Slovenia,EU,20273,2079976,142.38328553590833
Hyponephele lycaon,26.416666666666668,SK,CR,Slovakia,80,Slovakia,EU,49036,5447662,221.44073699299324
Hyponephele lycaon,26.416666666666668,UA,LC,Ukraine,1,Ukraine,,603628,44222947,776.9350037165271
Iolana debilitata,1,ES,NE,Spain,1,Spain,EU,498468,46354321,706.022662525786
Iolana iolas,33.76923076923077,AL,VU,Albania,30,Albania,,28748,2930187,169.55235179731363
Iolana iolas,33.76923076923077,BA,EN,Bosnia and Herzegovina,50,Bosnia and Herzegovina,,51129,3507017,226.11722623453525
Iolana iolas,33.76923076923077,BG,LC,Bulgaria,1,Bulgaria,EU,110994,7084571,333.15762035409006
Iolana iolas,33.76923076923077,CH,EN,Switzerland,50,Switzerland,,41290,8476005,203.19940944796076
Iolana iolas,33.76923076923077,FR,NT,France,20,France,EU,551394,64979548,742.559088557941
Iolana iolas,33.76923076923077,GR,LC,Greece,1,Greece,EU,131940,11159773,363.23546082396746
Iolana iolas,33.76923076923077,HR,LC,Croatia,1,Croatia,EU,56594,4189353,237.8949347926517
Iolana iolas,33.76923076923077,HU,EN,Hungary,50,Hungary,EU,93030,9721559,305.00819661117305
Iolana iolas,33.76923076923077,IT,NT,Italy,20,Italy,EU,301318,59359900,548.924402809713
Iolana iolas,33.76923076923077,ME,No Red List available,,,Montenegro,,13812,628960,117.52446553803169
Iolana iolas,33.76923076923077,MK,Unknown,Macedonia,1,Macedonia,,25713,2083160,160.3527361787132
Iolana iolas,33.76923076923077,RO,CR,,,Romania,EU,238392,19679306,488.2540322414143
Iolana iolas,33.76923076923077,RS,EN,Serbia,50,Serbia,,88361,8790574,297.25578211365377
Iolana iolas,33.76923076923077,SI,EN,Slovenia,65,Slovenia,EU,20273,2079976,142.38328553590833
Iolana iolas,33.76923076923077,SK,RE,Slovakia,100,Slovakia,EU,49036,5447662,221.44073699299324
Iphiclides feisthamelii,1,AD,LC,Andorra,1,Andorra,,468,76965,21.633307652783937
Iphiclides feisthamelii,1,ES,NE,Spain,1,Spain,EU,498468,46354321,706.022662525786
Iphiclides feisthamelii,1,FR,LC,France,1,France,EU,551394,64979548,742.559088557941
Iphiclides feisthamelii,1,PT,No Red List available,,,Portugal,EU,91568,10329506,302.60204890251487
Iphiclides podalirius,12.095238095238095,AL,Unknown,Albania,1,Albania,,28748,2930187,169.55235179731363
Iphiclides podalirius,12.095238095238095,AT,NT,Austria,20,Austria,EU,83858,8735453,289.5824580322503
Iphiclides podalirius,12.095238095238095,BA,LC,Bosnia and Herzegovina,1,Bosnia and Herzegovina,,51129,3507017,226.11722623453525
Iphiclides podalirius,12.095238095238095,BE,VU,Belgium,30,Belgium,EU,30528,11429336,174.72263734273244
Iphiclides podalirius,12.095238095238095,BG,LC,Bulgaria,1,Bulgaria,EU,110994,7084571,333.15762035409006
Iphiclides podalirius,12.095238095238095,CH,NT,Switzerland,20,Switzerland,,41290,8476005,203.19940944796076
Iphiclides podalirius,12.095238095238095,CZ,NT,Czech Republic,20,Czech Republic,EU,78866,10618303,280.8309099796531
Iphiclides podalirius,12.095238095238095,DE,VU,Germany,30,Germany,EU,357168,82114224,597.6353403205002
Iphiclides podalirius,12.095238095238095,ES,NE,Spain,1,Spain,EU,498468,46354321,706.022662525786
Iphiclides podalirius,12.095238095238095,FR,LC,France,1,France,EU,551394,64979548,742.559088557941
Iphiclides podalirius,12.095238095238095,GR,LC,Greece,1,Greece,EU,131940,11159773,363.23546082396746
Iphiclides podalirius,12.095238095238095,HR,LC,Croatia,1,Croatia,EU,56594,4189353,237.8949347926517
Iphiclides podalirius,12.095238095238095,HU,LC,Hungary,1,Hungary,EU,93030,9721559,305.00819661117305
Iphiclides podalirius,12.095238095238095,IT,LC,Italy,1,Italy,EU,301318,59359900,548.924402809713
Iphiclides podalirius,12.095238095238095,LI,No Red List available,,,Liechtenstein,,160,37922,12.649110640673518
Iphiclides podalirius,12.095238095238095,LU,RE,Luxembourg,100,Luxembourg,EU,2428,583455,49.27473997901968
Iphiclides podalirius,12.095238095238095,LV,No Red List available,,,Latvia,EU,64589,1949670,254.14366016094127
Iphiclides podalirius,12.095238095238095,MD,No Red List available,,,Moldova,,33846,4051212,183.97282408007982
Iphiclides podalirius,12.095238095238095,ME,No Red List available,,,Montenegro,,13812,628960,117.52446553803169
Iphiclides podalirius,12.095238095238095,MK,Unknown,Macedonia,1,Macedonia,,25713,2083160,160.3527361787132
Iphiclides podalirius,12.095238095238095,PL,NT,Poland,20,Poland,EU,312685,38170712,559.1824389231122
Iphiclides podalirius,12.095238095238095,RO,NT,,,Romania,EU,238392,19679306,488.2540322414143
Iphiclides podalirius,12.095238095238095,RS,LC,Serbia,1,Serbia,,88361,8790574,297.25578211365377
Iphiclides podalirius,12.095238095238095,RU,No Red List available,,,Russia,,3972400,,1993.0880562584284
Iphiclides podalirius,12.095238095238095,SI,LC,Slovenia,1,Slovenia,EU,20273,2079976,142.38328553590833
Iphiclides podalirius,12.095238095238095,SK,LC,Slovakia,1,Slovakia,EU,49036,5447662,221.44073699299324
Iphiclides podalirius,12.095238095238095,UA,LC,Ukraine,1,Ukraine,,603628,44222947,776.9350037165271
Issoria lathonia,2.6,AD,LC,Andorra,1,Andorra,,468,76965,21.633307652783937
Issoria lathonia,2.6,AL,Unknown,Albania,1,Albania,,28748,2930187,169.55235179731363
Issoria lathonia,2.6,AT,LC,Austria,1,Austria,EU,83858,8735453,289.5824580322503
Issoria lathonia,2.6,BA,LC,Bosnia and Herzegovina,1,Bosnia and Herzegovina,,51129,3507017,226.11722623453525
Issoria lathonia,2.6,BE,LC,Belgium,1,Belgium,EU,30528,11429336,174.72263734273244
Issoria lathonia,2.6,BG,LC,Bulgaria,1,Bulgaria,EU,110994,7084571,333.15762035409006
Issoria lathonia,2.6,BY,Unknown,Belarus,1,Belarus,,207600,9468338,455.6314299957807
Issoria lathonia,2.6,CH,LC,Switzerland,1,Switzerland,,41290,8476005,203.19940944796076
Issoria lathonia,2.6,CZ,NE,Czech Republic,1,Czech Republic,EU,78866,10618303,280.8309099796531
Issoria lathonia,2.6,DE,LC,Germany,1,Germany,EU,357168,82114224,597.6353403205002
Issoria lathonia,2.6,DK,LC,Denmark,1,Denmark,EU,44493,5733551,210.93363885355035
Issoria lathonia,2.6,EE,LC,Estonia,1,Estonia,EU,45339,1309632,212.9295658193103
Issoria lathonia,2.6,ES,NE,Spain,1,Spain,EU,498468,46354321,706.022662525786
Issoria lathonia,2.6,FI,NT,Finland,20,Finland,EU,338145,5523231,581.5023645695691
Issoria lathonia,2.6,FR,LC,France,1,France,EU,551394,64979548,742.559088557941
Issoria lathonia,2.6,GR,LC,Greece,1,Greece,EU,131940,11159773,363.23546082396746
Issoria lathonia,2.6,HR,LC,Croatia,1,Croatia,EU,56594,4189353,237.8949347926517
Issoria lathonia,2.6,HU,LC,Hungary,1,Hungary,EU,93030,9721559,305.00819661117305
Issoria lathonia,2.6,IT,LC,Italy,1,Italy,EU,301318,59359900,548.924402809713
Issoria lathonia,2.6,LI,No Red List available,,,Liechtenstein,,160,37922,12.649110640673518
Issoria lathonia,2.6,LT,LC,Lithuania,1,Lithuania,EU,65300,2890297,255.53864678361276
Issoria lathonia,2.6,LU,LC,Luxembourg,1,Luxembourg,EU,2428,583455,49.27473997901968
Issoria lathonia,2.6,LV,No Red List available,,,Latvia,EU,64589,1949670,254.14366016094127
Issoria lathonia,2.6,MA_MA,No Red List available,,,,,,,
Issoria lathonia,2.6,MD,No Red List available,,,Moldova,,33846,4051212,183.97282408007982
Issoria lathonia,2.6,ME,No Red List available,,,Montenegro,,13812,628960,117.52446553803169
Issoria lathonia,2.6,MK,Unknown,Macedonia,1,Macedonia,,25713,2083160,160.3527361787132
Issoria lathonia,2.6,NL,VU,Netherlands,30,Netherlands,EU,41198,17035938,202.97290459566273
Issoria lathonia,2.6,NO,LC,Norway,1,Norway,,385178,5305383,620.6271022119482
Issoria lathonia,2.6,PL,LC,Poland,1,Poland,EU,312685,38170712,559.1824389231122
Issoria lathonia,2.6,PT,No Red List available,,,Portugal,EU,91568,10329506,302.60204890251487
Issoria lathonia,2.6,RO,LC,,,Romania,EU,238392,19679306,488.2540322414143
Issoria lathonia,2.6,RS,LC,Serbia,1,Serbia,,88361,8790574,297.25578211365377
Issoria lathonia,2.6,RU,No Red List available,,,Russia,,3972400,,1993.0880562584284
Issoria lathonia,2.6,SE,LC,Sweden,1,Sweden,EU,449964,9910701,670.7935598975291
Issoria lathonia,2.6,SI,LC,Slovenia,1,Slovenia,EU,20273,2079976,142.38328553590833
Issoria lathonia,2.6,SK,LC,Slovakia,1,Slovakia,EU,49036,5447662,221.44073699299324
Issoria lathonia,2.6,UA,LC,Ukraine,1,Ukraine,,603628,44222947,776.9350037165271
Kirinia climene,15.5,AL,Unknown,Albania,1,Albania,,28748,2930187,169.55235179731363
Kirinia climene,15.5,BG,VU,Bulgaria,30,Bulgaria,EU,110994,7084571,333.15762035409006
Kirinia climene,15.5,GR,LC,Greece,1,Greece,EU,131940,11159773,363.23546082396746
Kirinia climene,15.5,MK,Unknown,Macedonia,1,Macedonia,,25713,2083160,160.3527361787132
Kirinia climene,15.5,RO,RE,,,Romania,EU,238392,19679306,488.2540322414143
Kirinia climene,15.5,RS,VU,Serbia,30,Serbia,,88361,8790574,297.25578211365377
Kirinia climene,15.5,RU,No Red List available,,,Russia,,3972400,,1993.0880562584284
Kirinia climene,15.5,UA,VU,Ukraine,30,Ukraine,,603628,44222947,776.9350037165271
Kirinia roxelana,3.7142857142857144,AL,Unknown,Albania,1,Albania,,28748,2930187,169.55235179731363
Kirinia roxelana,3.7142857142857144,BA,NT,Bosnia and Herzegovina,20,Bosnia and Herzegovina,,51129,3507017,226.11722623453525
Kirinia roxelana,3.7142857142857144,BG,LC,Bulgaria,1,Bulgaria,EU,110994,7084571,333.15762035409006
Kirinia roxelana,3.7142857142857144,CY,No Red List available,,,Cyprus,EU,9251,1179551,96.18211892030659
Kirinia roxelana,3.7142857142857144,GR,LC,Greece,1,Greece,EU,131940,11159773,363.23546082396746
Kirinia roxelana,3.7142857142857144,HR,LC,Croatia,1,Croatia,EU,56594,4189353,237.8949347926517
Kirinia roxelana,3.7142857142857144,ME,No Red List available,,,Montenegro,,13812,628960,117.52446553803169
Kirinia roxelana,3.7142857142857144,MK,Unknown,Macedonia,1,Macedonia,,25713,2083160,160.3527361787132
Kirinia roxelana,3.7142857142857144,RO,NT,,,Romania,EU,238392,19679306,488.2540322414143
Kirinia roxelana,3.7142857142857144,RS,LC,Serbia,1,Serbia,,88361,8790574,297.25578211365377
Kretania eurypilus,50,GR,EN,Greece,50,Greece,EU,131940,11159773,363.23546082396746
Kretania eurypilus,50,RU,No Red List available,,,Russia,,3972400,,1993.0880562584284
Kretania hesperica,20,ES,NT,Spain,20,Spain,EU,498468,46354321,706.022662525786
Kretania psylorita,20,GR,NT,Greece,20,Greece,EU,131940,11159773,363.23546082396746
Kretania pylaon,30,RU,No Red List available,,,Russia,,3972400,,1993.0880562584284
Kretania pylaon,30,UA,VU,Ukraine,30,Ukraine,,603628,44222947,776.9350037165271
Kretania sephirus,12,AL,Unknown,Albania,1,Albania,,28748,2930187,169.55235179731363
Kretania sephirus,12,BG,LC,Bulgaria,1,Bulgaria,EU,110994,7084571,333.15762035409006
Kretania sephirus,12,GR,LC,Greece,1,Greece,EU,131940,11159773,363.23546082396746
Kretania sephirus,12,HU,VU,Hungary,30,Hungary,EU,93030,9721559,305.00819661117305
Kretania sephirus,12,MD,No Red List available,,,Moldova,,33846,4051212,183.97282408007982
Kretania sephirus,12,ME,No Red List available,,,Montenegro,,13812,628960,117.52446553803169
Kretania sephirus,12,MK,Unknown,Macedonia,1,Macedonia,,25713,2083160,160.3527361787132
Kretania sephirus,12,RO,EN,,,Romania,EU,238392,19679306,488.2540322414143
Kretania sephirus,12,RS,NT,Serbia,20,Serbia,,88361,8790574,297.25578211365377
Kretania sephirus,12,RU,No Red List available,,,Russia,,3972400,,1993.0880562584284
Kretania sephirus,12,UA,VU,Ukraine,30,Ukraine,,603628,44222947,776.9350037165271
Kretania trappi,30,CH,VU,Switzerland,30,Switzerland,,41290,8476005,203.19940944796076
Kretania trappi,30,IT,VU,Italy,30,Italy,EU,301318,59359900,548.924402809713
Laeosopis roboris,7.333333333333333,AD,NT,Andorra,20,Andorra,,468,76965,21.633307652783937
Laeosopis roboris,7.333333333333333,ES,NE,Spain,1,Spain,EU,498468,46354321,706.022662525786
Laeosopis roboris,7.333333333333333,FR,LC,France,1,France,EU,551394,64979548,742.559088557941
Laeosopis roboris,7.333333333333333,PT,No Red List available,,,Portugal,EU,91568,10329506,302.60204890251487
Lampides boeticus,2.5833333333333335,AD,LC,Andorra,1,Andorra,,468,76965,21.633307652783937
