"scientificName","taxonID","countryCode","establishmentMeans","source"
"Plebejus argyrognomon","red-lists-european-butterflies-checklist:taxon:c8cb32b8fb95eec0b21016972abef698","ME","Breeding",
"Plebejus argyrognomon","red-lists-european-butterflies-checklist:taxon:c8cb32b8fb95eec0b21016972abef698","RU","Breeding","Iliashenko & Iliashenko (2000); Danilov-Danilian (2001)"
"Plebejus argyrognomon","red-lists-european-butterflies-checklist:taxon:c8cb32b8fb95eec0b21016972abef698","AT","Breeding","Zulka et al. 2003; Höttinger and Pennerstorfer (2005)"
"Plebejus argyrognomon","red-lists-european-butterflies-checklist:taxon:c8cb32b8fb95eec0b21016972abef698","BA","Breeding","Ðug (2013)"
"Plebejus argyrognomon","red-lists-european-butterflies-checklist:taxon:c8cb32b8fb95eec0b21016972abef698","BE","Breeding","Fichefet et al. (2008); Maes et al. (2012)"
"Plebejus argyrognomon","red-lists-european-butterflies-checklist:taxon:c8cb32b8fb95eec0b21016972abef698","MK","Breeding","Krpac & Darcemont (2011)"
"Plebejus argyrognomon","red-lists-european-butterflies-checklist:taxon:c8cb32b8fb95eec0b21016972abef698","SI","Breeding","Anonymous (2002); Verovnik et al. (2012)"
"Plebejus argyrognomon","red-lists-european-butterflies-checklist:taxon:c8cb32b8fb95eec0b21016972abef698","AL","Breeding","Anonymous (2013)"
"Plebejus argyrognomon","red-lists-european-butterflies-checklist:taxon:c8cb32b8fb95eec0b21016972abef698","RS","Breeding","Jakšic (2003); Popovic et al. (2017)"
"Tarucus balkanicus","red-lists-european-butterflies-checklist:taxon:c8efc4c3a4c58ff04a1f1b3e6c79d7f3","BG","Breeding","Hristova and Beshkov (2017)"
"Tarucus balkanicus","red-lists-european-butterflies-checklist:taxon:c8efc4c3a4c58ff04a1f1b3e6c79d7f3","BA","Breeding","Ðug (2013)"
"Tarucus balkanicus","red-lists-european-butterflies-checklist:taxon:c8efc4c3a4c58ff04a1f1b3e6c79d7f3","MK","Breeding","Krpac & Darcemont (2011)"
"Tarucus balkanicus","red-lists-european-butterflies-checklist:taxon:c8efc4c3a4c58ff04a1f1b3e6c79d7f3","AL","Breeding","Anonymous (2013)"
"Tarucus balkanicus","red-lists-european-butterflies-checklist:taxon:c8efc4c3a4c58ff04a1f1b3e6c79d7f3","GR","Breeding","Pamperis (2009); Legakis and Maragou (2009)"
"Tarucus balkanicus","red-lists-european-butterflies-checklist:taxon:c8efc4c3a4c58ff04a1f1b3e6c79d7f3","HR","Breeding","Šašic et al. (2015a)"
"Tarucus balkanicus","red-lists-european-butterflies-checklist:taxon:c8efc4c3a4c58ff04a1f1b3e6c79d7f3","CY","Breeding",
"Tarucus balkanicus","red-lists-european-butterflies-checklist:taxon:c8efc4c3a4c58ff04a1f1b3e6c79d7f3","ME","Breeding",
"Iphiclides feisthamelii","red-lists-european-butterflies-checklist:taxon:c91bc7a2d9d3ea96aab16e64a67731a0","AD","Breeding","Dantart & Jubany (2012)"
"Iphiclides feisthamelii","red-lists-european-butterflies-checklist:taxon:c91bc7a2d9d3ea96aab16e64a67731a0","FR","Breeding","UICN France (2012)"
"Iphiclides feisthamelii","red-lists-european-butterflies-checklist:taxon:c91bc7a2d9d3ea96aab16e64a67731a0","ES","Breeding","Verdú & Galante (2009); Verdú et al. (2011)"
"Iphiclides feisthamelii","red-lists-european-butterflies-checklist:taxon:c91bc7a2d9d3ea96aab16e64a67731a0","PT","Breeding",
"Erebia triarius","red-lists-european-butterflies-checklist:taxon:c95121b24810bdf3b264eacea92aa66f","AT","Breeding","Zulka et al. 2003; Höttinger and Pennerstorfer (2005)"
"Erebia triarius","red-lists-european-butterflies-checklist:taxon:c95121b24810bdf3b264eacea92aa66f","AD","Breeding","Dantart & Jubany (2012)"
"Erebia triarius","red-lists-european-butterflies-checklist:taxon:c95121b24810bdf3b264eacea92aa66f","FR","Breeding","UICN France (2012)"
"Erebia triarius","red-lists-european-butterflies-checklist:taxon:c95121b24810bdf3b264eacea92aa66f","IT","Breeding","Bonelli et al. (in press)"
"Erebia triarius","red-lists-european-butterflies-checklist:taxon:c95121b24810bdf3b264eacea92aa66f","ES","Breeding","Verdú & Galante (2009); Verdú et al. (2011)"
"Erebia triarius","red-lists-european-butterflies-checklist:taxon:c95121b24810bdf3b264eacea92aa66f","PT","Breeding",
"Erebia triarius","red-lists-european-butterflies-checklist:taxon:c95121b24810bdf3b264eacea92aa66f","HR","Breeding","Šašic et al. (2015a)"
"Erebia triarius","red-lists-european-butterflies-checklist:taxon:c95121b24810bdf3b264eacea92aa66f","CH","Breeding","Wermeille et al. (2014)"
"Erebia triarius","red-lists-european-butterflies-checklist:taxon:c95121b24810bdf3b264eacea92aa66f","MK","Breeding","Krpac & Darcemont (2011)"
"Erebia triarius","red-lists-european-butterflies-checklist:taxon:c95121b24810bdf3b264eacea92aa66f","ME","Breeding",
"Erebia triarius","red-lists-european-butterflies-checklist:taxon:c95121b24810bdf3b264eacea92aa66f","BA","Breeding","Ðug (2013)"
"Erebia triarius","red-lists-european-butterflies-checklist:taxon:c95121b24810bdf3b264eacea92aa66f","AL","Breeding","Anonymous (2013)"
"Melitaea deione","red-lists-european-butterflies-checklist:taxon:c9792b41ea1293569e51c26f4a601bec","CH","Breeding","Wermeille et al. (2014)"
"Melitaea deione","red-lists-european-butterflies-checklist:taxon:c9792b41ea1293569e51c26f4a601bec","FR","Breeding","UICN France (2012)"
"Melitaea deione","red-lists-european-butterflies-checklist:taxon:c9792b41ea1293569e51c26f4a601bec","IT","Breeding","Bonelli et al. (in press)"
"Melitaea deione","red-lists-european-butterflies-checklist:taxon:c9792b41ea1293569e51c26f4a601bec","ES","Breeding","Verdú & Galante (2009); Verdú et al. (2011)"
"Melitaea deione","red-lists-european-butterflies-checklist:taxon:c9792b41ea1293569e51c26f4a601bec","PT","Breeding",
"Melitaea deione","red-lists-european-butterflies-checklist:taxon:c9792b41ea1293569e51c26f4a601bec","AD","Breeding","Dantart & Jubany (2012)"
"Satyrium acaciae","red-lists-european-butterflies-checklist:taxon:ca52be43d693c2d48f038c505818ec6d","UA","Breeding","Popov & Geryak (pers. comm.)"
"Satyrium acaciae","red-lists-european-butterflies-checklist:taxon:ca52be43d693c2d48f038c505818ec6d","RU","Breeding","Iliashenko & Iliashenko (2000); Danilov-Danilian (2001)"
"Satyrium acaciae","red-lists-european-butterflies-checklist:taxon:ca52be43d693c2d48f038c505818ec6d","CH","Breeding","Wermeille et al. (2014)"
"Satyrium acaciae","red-lists-european-butterflies-checklist:taxon:ca52be43d693c2d48f038c505818ec6d","BG","Breeding","Hristova and Beshkov (2017)"
"Satyrium acaciae","red-lists-european-butterflies-checklist:taxon:ca52be43d693c2d48f038c505818ec6d","FR","Breeding","UICN France (2012)"
"Satyrium acaciae","red-lists-european-butterflies-checklist:taxon:ca52be43d693c2d48f038c505818ec6d","GR","Breeding","Pamperis (2009); Legakis and Maragou (2009)"
"Satyrium acaciae","red-lists-european-butterflies-checklist:taxon:ca52be43d693c2d48f038c505818ec6d","HR","Breeding","Šašic et al. (2015a)"
"Satyrium acaciae","red-lists-european-butterflies-checklist:taxon:ca52be43d693c2d48f038c505818ec6d","HU","Breeding","Ádám Korösi & Ádám Gór (pers. comm.)"
"Satyrium acaciae","red-lists-european-butterflies-checklist:taxon:ca52be43d693c2d48f038c505818ec6d","IT","Breeding","Bonelli et al. (in press)"
"Satyrium acaciae","red-lists-european-butterflies-checklist:taxon:ca52be43d693c2d48f038c505818ec6d","SI","Breeding","Anonymous (2002); Verovnik et al. (2012)"
"Satyrium acaciae","red-lists-european-butterflies-checklist:taxon:ca52be43d693c2d48f038c505818ec6d","SK","Breeding","Hernik Kalivoda (pers. comm.)"
"Satyrium acaciae","red-lists-european-butterflies-checklist:taxon:ca52be43d693c2d48f038c505818ec6d","CZ","Breeding","Beneš and Konvicka (2017)"
"Satyrium acaciae","red-lists-european-butterflies-checklist:taxon:ca52be43d693c2d48f038c505818ec6d","ES","Breeding","Verdú & Galante (2009); Verdú et al. (2011)"
"Satyrium acaciae","red-lists-european-butterflies-checklist:taxon:ca52be43d693c2d48f038c505818ec6d","MD","Breeding",
"Satyrium acaciae","red-lists-european-butterflies-checklist:taxon:ca52be43d693c2d48f038c505818ec6d","ME","Breeding",
"Satyrium acaciae","red-lists-european-butterflies-checklist:taxon:ca52be43d693c2d48f038c505818ec6d","BA","Breeding","Ðug (2013)"
"Satyrium acaciae","red-lists-european-butterflies-checklist:taxon:ca52be43d693c2d48f038c505818ec6d","DE","Breeding","Reinhardt & Bolz (2011)"
"Satyrium acaciae","red-lists-european-butterflies-checklist:taxon:ca52be43d693c2d48f038c505818ec6d","PL","Breeding","Glowaciñski (2002); Sielezniew (pers. Comm)"
"Satyrium acaciae","red-lists-european-butterflies-checklist:taxon:ca52be43d693c2d48f038c505818ec6d","BE","Breeding","Fichefet et al. (2008); Maes et al. (2012)"
"Satyrium acaciae","red-lists-european-butterflies-checklist:taxon:ca52be43d693c2d48f038c505818ec6d","MK","Breeding","Krpac & Darcemont (2011)"
"Satyrium acaciae","red-lists-european-butterflies-checklist:taxon:ca52be43d693c2d48f038c505818ec6d","AD","Breeding","Dantart & Jubany (2012)"
"Satyrium acaciae","red-lists-european-butterflies-checklist:taxon:ca52be43d693c2d48f038c505818ec6d","AT","Breeding","Zulka et al. 2003; Höttinger and Pennerstorfer (2005)"
"Satyrium acaciae","red-lists-european-butterflies-checklist:taxon:ca52be43d693c2d48f038c505818ec6d","RO","Breeding","Rakosy (2002)"
"Satyrium acaciae","red-lists-european-butterflies-checklist:taxon:ca52be43d693c2d48f038c505818ec6d","AL","Breeding","Anonymous (2013)"
"Satyrium acaciae","red-lists-european-butterflies-checklist:taxon:ca52be43d693c2d48f038c505818ec6d","RS","Breeding","Jakšic (2003); Popovic et al. (2017)"
"Satyrium spini","red-lists-european-butterflies-checklist:taxon:cab13355f3eefcee05b03581dacc36f9","UA","Breeding","Popov & Geryak (pers. comm.)"
"Satyrium spini","red-lists-european-butterflies-checklist:taxon:cab13355f3eefcee05b03581dacc36f9","MD","Breeding",
"Satyrium spini","red-lists-european-butterflies-checklist:taxon:cab13355f3eefcee05b03581dacc36f9","BY","Breeding","Kulak & Yakovlev (2018)"
"Satyrium spini","red-lists-european-butterflies-checklist:taxon:cab13355f3eefcee05b03581dacc36f9","RU","Breeding","Iliashenko & Iliashenko (2000); Danilov-Danilian (2001)"
"Satyrium spini","red-lists-european-butterflies-checklist:taxon:cab13355f3eefcee05b03581dacc36f9","BE","Breeding","Fichefet et al. (2008); Maes et al. (2012)"
"Satyrium spini","red-lists-european-butterflies-checklist:taxon:cab13355f3eefcee05b03581dacc36f9","BA","Breeding","Ðug (2013)"
"Satyrium spini","red-lists-european-butterflies-checklist:taxon:cab13355f3eefcee05b03581dacc36f9","BG","Breeding","Hristova and Beshkov (2017)"
"Satyrium spini","red-lists-european-butterflies-checklist:taxon:cab13355f3eefcee05b03581dacc36f9","FR","Breeding","UICN France (2012)"
"Satyrium spini","red-lists-european-butterflies-checklist:taxon:cab13355f3eefcee05b03581dacc36f9","GR","Breeding","Pamperis (2009); Legakis and Maragou (2009)"
"Satyrium spini","red-lists-european-butterflies-checklist:taxon:cab13355f3eefcee05b03581dacc36f9","HR","Breeding","Šašic et al. (2015a)"
"Satyrium spini","red-lists-european-butterflies-checklist:taxon:cab13355f3eefcee05b03581dacc36f9","HU","Breeding","Ádám Korösi & Ádám Gór (pers. comm.)"
"Satyrium spini","red-lists-european-butterflies-checklist:taxon:cab13355f3eefcee05b03581dacc36f9","IT","Breeding","Bonelli et al. (in press)"
"Satyrium spini","red-lists-european-butterflies-checklist:taxon:cab13355f3eefcee05b03581dacc36f9","LT","Breeding","Rašomavicius (2007)"
"Satyrium spini","red-lists-european-butterflies-checklist:taxon:cab13355f3eefcee05b03581dacc36f9","PL","Breeding","Glowaciñski (2002); Sielezniew (pers. Comm)"
"Satyrium spini","red-lists-european-butterflies-checklist:taxon:cab13355f3eefcee05b03581dacc36f9","SI","Breeding","Anonymous (2002); Verovnik et al. (2012)"
"Satyrium spini","red-lists-european-butterflies-checklist:taxon:cab13355f3eefcee05b03581dacc36f9","SK","Breeding","Hernik Kalivoda (pers. comm.)"
"Satyrium spini","red-lists-european-butterflies-checklist:taxon:cab13355f3eefcee05b03581dacc36f9","ES","Breeding","Verdú & Galante (2009); Verdú et al. (2011)"
"Satyrium spini","red-lists-european-butterflies-checklist:taxon:cab13355f3eefcee05b03581dacc36f9","ME","Breeding",
"Satyrium spini","red-lists-european-butterflies-checklist:taxon:cab13355f3eefcee05b03581dacc36f9","PT","Breeding",
"Satyrium spini","red-lists-european-butterflies-checklist:taxon:cab13355f3eefcee05b03581dacc36f9","AT","Breeding","Zulka et al. 2003; Höttinger and Pennerstorfer (2005)"
"Satyrium spini","red-lists-european-butterflies-checklist:taxon:cab13355f3eefcee05b03581dacc36f9","CH","Breeding","Wermeille et al. (2014)"
"Satyrium spini","red-lists-european-butterflies-checklist:taxon:cab13355f3eefcee05b03581dacc36f9","RO","Breeding","Rakosy (2002)"
"Satyrium spini","red-lists-european-butterflies-checklist:taxon:cab13355f3eefcee05b03581dacc36f9","MK","Breeding","Krpac & Darcemont (2011)"
"Satyrium spini","red-lists-european-butterflies-checklist:taxon:cab13355f3eefcee05b03581dacc36f9","AD","Breeding","Dantart & Jubany (2012)"
"Satyrium spini","red-lists-european-butterflies-checklist:taxon:cab13355f3eefcee05b03581dacc36f9","CZ","Breeding","Beneš and Konvicka (2017)"
"Satyrium spini","red-lists-european-butterflies-checklist:taxon:cab13355f3eefcee05b03581dacc36f9","DE","Breeding","Reinhardt & Bolz (2011)"
"Satyrium spini","red-lists-european-butterflies-checklist:taxon:cab13355f3eefcee05b03581dacc36f9","RS","Breeding","Jakšic (2003); Popovic et al. (2017)"
"Satyrium spini","red-lists-european-butterflies-checklist:taxon:cab13355f3eefcee05b03581dacc36f9","AL","Breeding","Anonymous (2013)"
"Polyommatus violetae","red-lists-european-butterflies-checklist:taxon:cc0e49629120ce05f3bc7a1b89b9c096","ES","Breeding","Verdú & Galante (2009); Verdú et al. (2011)"
"Melanargia occitanica","red-lists-european-butterflies-checklist:taxon:cc2e54713aed38c99d71298c4803105e","FR","Breeding","UICN France (2012)"
"Melanargia occitanica","red-lists-european-butterflies-checklist:taxon:cc2e54713aed38c99d71298c4803105e","IT","Breeding","Bonelli et al. (in press)"
"Melanargia occitanica","red-lists-european-butterflies-checklist:taxon:cc2e54713aed38c99d71298c4803105e","ES","Breeding","Verdú & Galante (2009); Verdú et al. (2011)"
"Melanargia occitanica","red-lists-european-butterflies-checklist:taxon:cc2e54713aed38c99d71298c4803105e","PT","Breeding",
"Pontia chloridice","red-lists-european-butterflies-checklist:taxon:cc5de81a1887382ca64e706d9365465e","CY","Breeding",
"Pontia chloridice","red-lists-european-butterflies-checklist:taxon:cc5de81a1887382ca64e706d9365465e","RU","Breeding","Iliashenko & Iliashenko (2000); Danilov-Danilian (2001)"
"Pontia chloridice","red-lists-european-butterflies-checklist:taxon:cc5de81a1887382ca64e706d9365465e","BG","Breeding","Hristova and Beshkov (2017)"
"Pontia chloridice","red-lists-european-butterflies-checklist:taxon:cc5de81a1887382ca64e706d9365465e","MK","Breeding","Krpac & Darcemont (2011)"
"Pontia chloridice","red-lists-european-butterflies-checklist:taxon:cc5de81a1887382ca64e706d9365465e","AL","Breeding","Anonymous (2013)"
"Pontia chloridice","red-lists-european-butterflies-checklist:taxon:cc5de81a1887382ca64e706d9365465e","GR","Breeding","Pamperis (2009); Legakis and Maragou (2009)"
"Pyrgus malvoides","red-lists-european-butterflies-checklist:taxon:cc764043ce497f9714049b1d05376f94","AD","Breeding","Dantart & Jubany (2012)"
"Pyrgus malvoides","red-lists-european-butterflies-checklist:taxon:cc764043ce497f9714049b1d05376f94","CH","Breeding","Wermeille et al. (2014)"
"Pyrgus malvoides","red-lists-european-butterflies-checklist:taxon:cc764043ce497f9714049b1d05376f94","FR","Breeding","UICN France (2012)"
"Pyrgus malvoides","red-lists-european-butterflies-checklist:taxon:cc764043ce497f9714049b1d05376f94","IT","Breeding","Bonelli et al. (in press)"
"Pyrgus malvoides","red-lists-european-butterflies-checklist:taxon:cc764043ce497f9714049b1d05376f94","SI","Breeding","Anonymous (2002); Verovnik et al. (2012)"
"Pyrgus malvoides","red-lists-european-butterflies-checklist:taxon:cc764043ce497f9714049b1d05376f94","ES","Breeding","Verdú & Galante (2009); Verdú et al. (2011)"
"Pyrgus malvoides","red-lists-european-butterflies-checklist:taxon:cc764043ce497f9714049b1d05376f94","LI","Breeding",
"Pyrgus malvoides","red-lists-european-butterflies-checklist:taxon:cc764043ce497f9714049b1d05376f94","PT","Breeding",
"Pyrgus malvoides","red-lists-european-butterflies-checklist:taxon:cc764043ce497f9714049b1d05376f94","AT","Breeding","Zulka et al. 2003; Höttinger and Pennerstorfer (2005)"
"Pyrgus malvoides","red-lists-european-butterflies-checklist:taxon:cc764043ce497f9714049b1d05376f94","DE","Breeding","Reinhardt & Bolz (2011)"
"Pyrgus malvoides","red-lists-european-butterflies-checklist:taxon:cc764043ce497f9714049b1d05376f94","HR","Breeding","Šašic et al. (2015a)"
"Pieris cheiranthi","red-lists-european-butterflies-checklist:taxon:cd3e4848eb133869e8bcdf24cf175160","MA_CA","Breeding",
"Erebia gorge","red-lists-european-butterflies-checklist:taxon:cd5cba635b1898a4e42d173a5ad308e1","BG","Breeding","Hristova and Beshkov (2017)"
"Erebia gorge","red-lists-european-butterflies-checklist:taxon:cd5cba635b1898a4e42d173a5ad308e1","HR","Breeding","Šašic et al. (2015a)"
"Erebia gorge","red-lists-european-butterflies-checklist:taxon:cd5cba635b1898a4e42d173a5ad308e1","AT","Breeding","Zulka et al. 2003; Höttinger and Pennerstorfer (2005)"
"Erebia gorge","red-lists-european-butterflies-checklist:taxon:cd5cba635b1898a4e42d173a5ad308e1","CH","Breeding","Wermeille et al. (2014)"
"Erebia gorge","red-lists-european-butterflies-checklist:taxon:cd5cba635b1898a4e42d173a5ad308e1","FR","Breeding","UICN France (2012)"
"Erebia gorge","red-lists-european-butterflies-checklist:taxon:cd5cba635b1898a4e42d173a5ad308e1","IT","Breeding","Bonelli et al. (in press)"
"Erebia gorge","red-lists-european-butterflies-checklist:taxon:cd5cba635b1898a4e42d173a5ad308e1","SI","Breeding","Anonymous (2002); Verovnik et al. (2012)"
"Erebia gorge","red-lists-european-butterflies-checklist:taxon:cd5cba635b1898a4e42d173a5ad308e1","ES","Breeding","Verdú & Galante (2009); Verdú et al. (2011)"
"Erebia gorge","red-lists-european-butterflies-checklist:taxon:cd5cba635b1898a4e42d173a5ad308e1","LI","Breeding",
"Erebia gorge","red-lists-european-butterflies-checklist:taxon:cd5cba635b1898a4e42d173a5ad308e1","ME","Breeding",
"Erebia gorge","red-lists-european-butterflies-checklist:taxon:cd5cba635b1898a4e42d173a5ad308e1","MK","Breeding","Krpac & Darcemont (2011)"
"Erebia gorge","red-lists-european-butterflies-checklist:taxon:cd5cba635b1898a4e42d173a5ad308e1","DE","Breeding","Reinhardt & Bolz (2011)"
"Erebia gorge","red-lists-european-butterflies-checklist:taxon:cd5cba635b1898a4e42d173a5ad308e1","AD","Breeding","Dantart & Jubany (2012)"
"Erebia gorge","red-lists-european-butterflies-checklist:taxon:cd5cba635b1898a4e42d173a5ad308e1","BA","Breeding","Ðug (2013)"
"Erebia gorge","red-lists-european-butterflies-checklist:taxon:cd5cba635b1898a4e42d173a5ad308e1","RO","Breeding","Rakosy (2002)"
"Erebia gorge","red-lists-european-butterflies-checklist:taxon:cd5cba635b1898a4e42d173a5ad308e1","SK","Breeding","Hernik Kalivoda (pers. comm.)"
"Erebia gorge","red-lists-european-butterflies-checklist:taxon:cd5cba635b1898a4e42d173a5ad308e1","PL","Breeding","Glowaciñski (2002); Sielezniew (pers. Comm)"
"Erebia gorge","red-lists-european-butterflies-checklist:taxon:cd5cba635b1898a4e42d173a5ad308e1","RS","Breeding","Jakšic (2003); Popovic et al. (2017)"
"Erebia gorge","red-lists-european-butterflies-checklist:taxon:cd5cba635b1898a4e42d173a5ad308e1","AL","Breeding","Anonymous (2013)"
"Erebia manto","red-lists-european-butterflies-checklist:taxon:cdd5c61accee8fd292eafd94343400c9","CH","Breeding","Wermeille et al. (2014)"
"Erebia manto","red-lists-european-butterflies-checklist:taxon:cdd5c61accee8fd292eafd94343400c9","UA","Breeding","Popov & Geryak (pers. comm.)"
"Erebia manto","red-lists-european-butterflies-checklist:taxon:cdd5c61accee8fd292eafd94343400c9","AT","Breeding","Zulka et al. 2003; Höttinger and Pennerstorfer (2005)"
"Erebia manto","red-lists-european-butterflies-checklist:taxon:cdd5c61accee8fd292eafd94343400c9","CH","Breeding","Wermeille et al. (2014)"
"Erebia manto","red-lists-european-butterflies-checklist:taxon:cdd5c61accee8fd292eafd94343400c9","FR","Breeding","UICN France (2012)"
"Erebia manto","red-lists-european-butterflies-checklist:taxon:cdd5c61accee8fd292eafd94343400c9","IT","Breeding","Bonelli et al. (in press)"
"Erebia manto","red-lists-european-butterflies-checklist:taxon:cdd5c61accee8fd292eafd94343400c9","SI","Breeding","Anonymous (2002); Verovnik et al. (2012)"
"Erebia manto","red-lists-european-butterflies-checklist:taxon:cdd5c61accee8fd292eafd94343400c9","ES","Breeding","Verdú & Galante (2009); Verdú et al. (2011)"
"Erebia manto","red-lists-european-butterflies-checklist:taxon:cdd5c61accee8fd292eafd94343400c9","LI","Breeding",
"Erebia manto","red-lists-european-butterflies-checklist:taxon:cdd5c61accee8fd292eafd94343400c9","DE","Breeding","Reinhardt & Bolz (2011)"
"Erebia manto","red-lists-european-butterflies-checklist:taxon:cdd5c61accee8fd292eafd94343400c9","BA","Breeding","Ðug (2013)"
"Erebia manto","red-lists-european-butterflies-checklist:taxon:cdd5c61accee8fd292eafd94343400c9","PL","Breeding","Glowaciñski (2002); Sielezniew (pers. Comm)"
"Erebia manto","red-lists-european-butterflies-checklist:taxon:cdd5c61accee8fd292eafd94343400c9","RO","Breeding","Rakosy (2002)"
"Erebia manto","red-lists-european-butterflies-checklist:taxon:cdd5c61accee8fd292eafd94343400c9","SK","Breeding","Hernik Kalivoda (pers. comm.)"
"Erebia manto","red-lists-european-butterflies-checklist:taxon:cdd5c61accee8fd292eafd94343400c9","ME","NeedsConfirmation",
"Araschnia levana","red-lists-european-butterflies-checklist:taxon:ce8388f52b4d72ac53d462e45ec3df41","IT","Breeding","Bonelli et al. (in press)"
"Araschnia levana","red-lists-european-butterflies-checklist:taxon:ce8388f52b4d72ac53d462e45ec3df41","AT","Breeding","Zulka et al. 2003; Höttinger and Pennerstorfer (2005)"
"Araschnia levana","red-lists-european-butterflies-checklist:taxon:ce8388f52b4d72ac53d462e45ec3df41","BA","Breeding","Ðug (2013)"
"Araschnia levana","red-lists-european-butterflies-checklist:taxon:ce8388f52b4d72ac53d462e45ec3df41","BE","Breeding","Fichefet et al. (2008); Maes et al. (2012)"
"Araschnia levana","red-lists-european-butterflies-checklist:taxon:ce8388f52b4d72ac53d462e45ec3df41","BG","Breeding","Hristova and Beshkov (2017)"
"Araschnia levana","red-lists-european-butterflies-checklist:taxon:ce8388f52b4d72ac53d462e45ec3df41","CH","Breeding","Wermeille et al. (2014)"
"Araschnia levana","red-lists-european-butterflies-checklist:taxon:ce8388f52b4d72ac53d462e45ec3df41","DE","Breeding","Reinhardt & Bolz (2011)"
"Araschnia levana","red-lists-european-butterflies-checklist:taxon:ce8388f52b4d72ac53d462e45ec3df41","DK","Breeding","Wind & Phil (2004)"
"Araschnia levana","red-lists-european-butterflies-checklist:taxon:ce8388f52b4d72ac53d462e45ec3df41","EE","Breeding","Anu Tiitsaar (pers.comm.)"
"Araschnia levana","red-lists-european-butterflies-checklist:taxon:ce8388f52b4d72ac53d462e45ec3df41","FI","Breeding","Kaitila et al. (2010)"
"Araschnia levana","red-lists-european-butterflies-checklist:taxon:ce8388f52b4d72ac53d462e45ec3df41","FR","Breeding","UICN France (2012)"
"Araschnia levana","red-lists-european-butterflies-checklist:taxon:ce8388f52b4d72ac53d462e45ec3df41","GR","Breeding","Pamperis (2009); Legakis and Maragou (2009)"
"Araschnia levana","red-lists-european-butterflies-checklist:taxon:ce8388f52b4d72ac53d462e45ec3df41","HR","Breeding","Šašic et al. (2015a)"
"Araschnia levana","red-lists-european-butterflies-checklist:taxon:ce8388f52b4d72ac53d462e45ec3df41","HU","Breeding","Ádám Korösi & Ádám Gór (pers. comm.)"
"Araschnia levana","red-lists-european-butterflies-checklist:taxon:ce8388f52b4d72ac53d462e45ec3df41","LT","Breeding","Rašomavicius (2007)"
"Araschnia levana","red-lists-european-butterflies-checklist:taxon:ce8388f52b4d72ac53d462e45ec3df41","LU","Breeding","Mestdagh et al. (2018)"
"Araschnia levana","red-lists-european-butterflies-checklist:taxon:ce8388f52b4d72ac53d462e45ec3df41","NL","Breeding","Bos et al. (2006)"
"Araschnia levana","red-lists-european-butterflies-checklist:taxon:ce8388f52b4d72ac53d462e45ec3df41","PL","Breeding","Glowaciñski (2002); Sielezniew (pers. Comm)"
"Araschnia levana","red-lists-european-butterflies-checklist:taxon:ce8388f52b4d72ac53d462e45ec3df41","RS","Breeding","Jakšic (2003); Popovic et al. (2017)"
"Araschnia levana","red-lists-european-butterflies-checklist:taxon:ce8388f52b4d72ac53d462e45ec3df41","SE","Breeding","Ahrné et al. (2015)"
"Araschnia levana","red-lists-european-butterflies-checklist:taxon:ce8388f52b4d72ac53d462e45ec3df41","SI","Breeding","Anonymous (2002); Verovnik et al. (2012)"
"Araschnia levana","red-lists-european-butterflies-checklist:taxon:ce8388f52b4d72ac53d462e45ec3df41","SK","Breeding","Hernik Kalivoda (pers. comm.)"
"Araschnia levana","red-lists-european-butterflies-checklist:taxon:ce8388f52b4d72ac53d462e45ec3df41","UA","Breeding","Popov & Geryak (pers. comm.)"
"Araschnia levana","red-lists-european-butterflies-checklist:taxon:ce8388f52b4d72ac53d462e45ec3df41","CZ","Breeding","Beneš and Konvicka (2017)"
"Araschnia levana","red-lists-european-butterflies-checklist:taxon:ce8388f52b4d72ac53d462e45ec3df41","ES","Breeding","Verdú & Galante (2009); Verdú et al. (2011)"
"Araschnia levana","red-lists-european-butterflies-checklist:taxon:ce8388f52b4d72ac53d462e45ec3df41","LV","Breeding",
"Araschnia levana","red-lists-european-butterflies-checklist:taxon:ce8388f52b4d72ac53d462e45ec3df41","MD","Breeding",
"Araschnia levana","red-lists-european-butterflies-checklist:taxon:ce8388f52b4d72ac53d462e45ec3df41","ME","Breeding",
"Araschnia levana","red-lists-european-butterflies-checklist:taxon:ce8388f52b4d72ac53d462e45ec3df41","RU","Breeding","Iliashenko & Iliashenko (2000); Danilov-Danilian (2001)"
"Araschnia levana","red-lists-european-butterflies-checklist:taxon:ce8388f52b4d72ac53d462e45ec3df41","RO","Breeding","Rakosy (2002)"
"Araschnia levana","red-lists-european-butterflies-checklist:taxon:ce8388f52b4d72ac53d462e45ec3df41","BY","Breeding","Kulak & Yakovlev (2018)"
"Araschnia levana","red-lists-european-butterflies-checklist:taxon:ce8388f52b4d72ac53d462e45ec3df41","MK","Breeding","Krpac & Darcemont (2011)"
"Gonepteryx cleobule","red-lists-european-butterflies-checklist:taxon:ce84d311b4e49b1e0937dc8df7562896","MA_CA","Breeding",
"Erebia nivalis","red-lists-european-butterflies-checklist:taxon:cea42cf42786996a8ed63b675379705a","AT","Breeding","Zulka et al. 2003; Höttinger and Pennerstorfer (2005)"
"Erebia nivalis","red-lists-european-butterflies-checklist:taxon:cea42cf42786996a8ed63b675379705a","CH","Breeding","Wermeille et al. (2014)"
