"usageKey","scientificName","rank","order","matchType","phylum","kingdom","genus","class","confidence","synonym","status","family","scientificNameLocal","scientificNameEU","license","rightsHolder","accessRights","datasetName","occurrencestatus","language","datasetID","kingdom1","phylum1","class1"
1918736,"Hipparchia fatua Freyer, 1844","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Hipparchia","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Hipparchia fatua","Hipparchia fatua","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta"
1918632,"Hipparchia fidia (Linnaeus, 1767)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Hipparchia","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Hipparchia fidia","Hipparchia fidia","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta"
1918663,"Hipparchia gomera Higgins, 1967","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Hipparchia","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Hipparchia gomera","Hipparchia gomera","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta"
1918708,"Hipparchia leighebi Kudrna, 1976","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Hipparchia","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Hipparchia leighebi","Hipparchia leighebi","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta"
1918731,"Hipparchia maderensis (Bethune-Baker, 1891)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Hipparchia","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Hipparchia maderensis","Hipparchia maderensis","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta"
1918882,"Hipparchia mersina (Staudinger, 1871)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Hipparchia","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Hipparchia mersina","Hipparchia mersina","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta"
1918783,"Hipparchia miguelensis (Le Cerf, 1935)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Hipparchia","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Hipparchia miguelensis","Hipparchia miguelensis","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta"
1918636,"Hipparchia neapolitana (Stauder, 1921)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Hipparchia","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Hipparchia neapolitana","Hipparchia neapolitana","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta"
1918859,"Hipparchia neomiris (Godart, 1822)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Hipparchia","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Hipparchia neomiris","Hipparchia neomiris","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta"
1918843,"Hipparchia pellucida (Stauder, 1923)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Hipparchia","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Hipparchia pellucida","Hipparchia pellucida","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta"
4535561,"Hipparchia sbordonii Kudrna, 1984","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Hipparchia","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Hipparchia sbordonii","Hipparchia sbordonii","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta"
8176911,"Hipparchia semele (Linnaeus, 1758)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Hipparchia","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Hipparchia semele","Hipparchia semele","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta"
1918673,"Hipparchia senthes (Fruhstorfer, 1908)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Hipparchia","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Hipparchia senthes","Hipparchia senthes","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta"
1918834,"Hipparchia statilinus (Hufnagel, 1766)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Hipparchia","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Hipparchia statilinus","Hipparchia statilinus","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta"
1918854,"Hipparchia syriaca (Staudinger, 1871)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Hipparchia","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Hipparchia syriaca","Hipparchia syriaca","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta"
4535539,"Hipparchia tamadabae Owen & Smith, 1992","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Hipparchia","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Hipparchia tamadabae","Hipparchia tamadabae","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta"
4535537,"Hipparchia tilosi Manil, 1984","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Hipparchia","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Hipparchia tilosi","Hipparchia tilosi","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta"
1918688,"Hipparchia wyssii (Christ, 1889)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Hipparchia","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Hipparchia wyssii","Hipparchia wyssii","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta"
8208583,"Hyponephele lycaon (Rottemburg, 1775)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Hyponephele","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Hipponephele lycaon","Hyponephele lycaon","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta"
1906552,"Hyponephele lupinus (O.Costa, 1836)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Hyponephele","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Hyponephele lupina","Hyponephele lupinus","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta"
1923013,"Iolana Bethune-Baker, 1914","GENUS","Lepidoptera","HIGHERRANK","Arthropoda","Animalia","Iolana","Insecta",94,FALSE,"ACCEPTED","Lycaenidae","Iolana iolas","Iolana debilitata","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta"
1923019,"Iolana iolas (Ochsenheimer, 1816)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Iolana","Insecta",98,FALSE,"ACCEPTED","Lycaenidae","Iolana iolas","Iolana iolas","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta"
4690079,"Iphiclides feisthamelii (Duponchel, 1832)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Iphiclides","Insecta",98,FALSE,"ACCEPTED","Papilionidae","Iphiclides feisthamelii","Iphiclides feisthamelii","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta"
9517714,"Iphiclides podalirius (Linnaeus, 1758)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Iphiclides","Insecta",97,FALSE,"ACCEPTED","Papilionidae","Iphiclides podalirius","Iphiclides podalirius","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta"
1905396,"Issoria eugenia (Eversmann, 1847)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Issoria","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Issoria eugenia","Issoria eugenia","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta"
1905383,"Issoria lathonia (Linnaeus, 1758)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Issoria","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Issoria lathonia","Issoria lathonia","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta"
4535620,"Kirinia roxelana (Cramer, 1777)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Kirinia","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Kirinia roxelana","Kirinia roxelana","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta"
1922297,"Kretania Beuret, 1959","GENUS","Lepidoptera","HIGHERRANK","Arthropoda","Animalia","Kretania","Insecta",92,FALSE,"DOUBTFUL","Lycaenidae","Kretania sephirus","Kretania sephirus","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta"
1922197,"Laeosopis roboris (Esper, 1789)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Laeosopis","Insecta",98,FALSE,"ACCEPTED","Lycaenidae","Laeosopis roboris","Laeosopis roboris","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta"
1924713,"Lampides boeticus (Linnaeus, 1767)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Lampides","Insecta",98,FALSE,"ACCEPTED","Lycaenidae","Lampides boeticus","Lampides boeticus","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta"
4535614,"Lopinga achine (Scopoli, 1763)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Lopinga","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Lasiommata achine","Lopinga achine","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta"
4535630,"Lasiommata deidamia (Eversmann, 1851)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Lasiommata","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Lasiommata deidamia","Lasiommata deidamia","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta"
4535636,"Lasiommata maera (Linnaeus, 1758)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Lasiommata","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Lasiommata maera","Lasiommata maera","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta"
4535632,"Lasiommata megera (Linnaeus, 1767)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Lasiommata","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Lasiommata megera","Lasiommata megera","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta"
4535627,"Lasiommata paramegaera (Hubner, 1824)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Lasiommata","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Lasiommata paramegaera","Lasiommata paramegaera","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta"
4535634,"Lasiommata petropolitana (Fabricius, 1787)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Lasiommata","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Lasiommata petropolitana","Lasiommata petropolitana","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta"
5804895,"Leptidea juvernica Williams, 1946","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Leptidea","Insecta",98,FALSE,"ACCEPTED","Pieridae","Leptidaea juvernica","Leptidea juvernica","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta"
5137903,"Leptidea sinapis (Linnaeus, 1758)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Leptidea","Insecta",98,FALSE,"ACCEPTED","Pieridae","Leptidaea sinapis","Leptidea sinapis","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta"
5137902,"Leptidea duponcheli (Staudinger, 1871)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Leptidea","Insecta",98,FALSE,"ACCEPTED","Pieridae","Leptidea duponcheli","Leptidea duponcheli","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta"
5137908,"Leptidea morsei (Fenton, 1882)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Leptidea","Insecta",98,FALSE,"ACCEPTED","Pieridae","Leptidea morsei","Leptidea morsei","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta"
5137915,"Leptidea reali Reissinger, 1990","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Leptidea","Insecta",98,FALSE,"ACCEPTED","Pieridae","Leptidea reali","Leptidea reali","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta"
1932976,"Leptotes pirithous (Linnaeus, 1767)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Leptotes","Insecta",98,FALSE,"ACCEPTED","Lycaenidae","Leptotes pirithous","Leptotes pirithous","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta"
1909838,"Libythea celtis (Laicharting, 1782)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Libythea","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Libythea celtis","Libythea celtis","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta"
8429428,"Limenitis camilla (Linnaeus, 1764)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Limenitis","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Limenitis camilla","Limenitis camilla","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta"
8001799,"Limenitis reducta Staudinger, 1901","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Limenitis","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Limenitis minor","Limenitis reducta","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta"
5132183,"Limenitis populi (Linnaeus, 1758)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Limenitis","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Limenitis populi","Limenitis populi","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta"
5714690,"Plebejus idas (Linnaeus, 1761)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Plebejus","Insecta",98,FALSE,"ACCEPTED","Lycaenidae","Lycaeides abetonicus","Plebejus idas","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta"
5714680,"Plebejus argyrognomon (Bergstrasser, 1779)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Plebejus","Insecta",98,FALSE,"ACCEPTED","Lycaenidae","Lycaeides argyrognomon","Plebejus argyrognomon","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta"
5138561,"Plebejus argus (Linnaeus, 1758)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Plebejus","Insecta",98,FALSE,"ACCEPTED","Lycaenidae","Lycaeides corsicus","Plebejus argus","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta"
8356768,"Lycaena alciphron (Rottemburg, 1775)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Lycaena","Insecta",98,FALSE,"ACCEPTED","Lycaenidae","Lycaena alciphron","Lycaena alciphron","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta"
5792092,"Lycaena bleusei Oberthur, 1884","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Lycaena","Insecta",98,FALSE,"ACCEPTED","Lycaenidae","Lycaena bleusei","Lycaena bleusei","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta"
7865881,"Lycaena candens (Herrich-Schaffer, 1844)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Lycaena","Insecta",98,FALSE,"ACCEPTED","Lycaenidae","Lycaena candens","Lycaena candens","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta"
1929270,"Lycaena dispar (Haworth, 1802)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Lycaena","Insecta",98,FALSE,"ACCEPTED","Lycaenidae","Lycaena dispar","Lycaena dispar","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta"
9554729,"Lycaena hippothoe (Linnaeus, 1761)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Lycaena","Insecta",97,FALSE,"ACCEPTED","Lycaenidae","Lycaena eurydame","Lycaena hippothoe","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta"
7417698,"Lycaena helle (Denis & Schiffermuller, 1775)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Lycaena","Insecta",98,FALSE,"ACCEPTED","Lycaenidae","Lycaena helle","Lycaena helle","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta"
5792091,"Lycaena ottomanus (Lefebvre, 1830)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Lycaena","Insecta",98,FALSE,"ACCEPTED","Lycaenidae","Lycaena ottomanus","Lycaena ottomanus","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta"
1929697,"Lycaena phlaeas (Linnaeus, 1761)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Lycaena","Insecta",98,FALSE,"ACCEPTED","Lycaenidae","Lycaena phlaeas","Lycaena phlaeas","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta"
5882898,"Lycaena tityrus (Poda, 1761)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Lycaena","Insecta",98,FALSE,"ACCEPTED","Lycaenidae","Lycaena subalpina","Lycaena tityrus","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta"
9036079,"Lycaena thersamon (Esper, 1784)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Lycaena","Insecta",98,FALSE,"ACCEPTED","Lycaenidae","Lycaena thersamon","Lycaena thersamon","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta"
1929402,"Lycaena thetis Klug, 1834","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Lycaena","Insecta",98,FALSE,"ACCEPTED","Lycaenidae","Lycaena thetis","Lycaena thetis","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta"
1929659,"Lycaena virgaureae (Linnaeus, 1758)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Lycaena","Insecta",98,FALSE,"ACCEPTED","Lycaenidae","Lycaena virgaureae","Lycaena virgaureae","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta"
1925221,"Lysandra coridon (Poda, 1761)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Polyommatus","Insecta",98,TRUE,"SYNONYM","Lycaenidae","Lysandra (coridon) nufrellensis","Lysandra coridon","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta"
1924798,"Lysandra Hemming, 1933","GENUS","Lepidoptera","HIGHERRANK","Arthropoda","Animalia","Lysandra","Insecta",94,FALSE,"ACCEPTED","Lycaenidae","Lysandra albicans","Lysandra albicans","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta"
1925233,"Lysandra bellargus (Rottemburg, 1775)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Polyommatus","Insecta",98,TRUE,"SYNONYM","Lycaenidae","Lysandra bellargus","Lysandra bellargus","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta"
1924867,"Lysandra caelestissima (Verity, 1921)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Polyommatus","Insecta",98,TRUE,"SYNONYM","Lycaenidae","Lysandra caelestissima","Lysandra caelestissima","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta"
7354189,"Lysandra hispana (Herrich-Schäffer, 1852)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Lysandra","Insecta",98,FALSE,"ACCEPTED","Lycaenidae","Lysandra hispana","Lysandra hispana","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta"
7459402,"Phengaris alcon (Denis & Schiffermuller, 1775)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Phengaris","Insecta",98,FALSE,"ACCEPTED","Lycaenidae","Maculinea alcon","Phengaris alcon","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta"
4535168,"Phengaris arion (Linnaeus, 1758)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Phengaris","Insecta",98,FALSE,"ACCEPTED","Lycaenidae","Maculinea arion","Phengaris arion","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta"
4535165,"Phengaris nausithous (Bergstrasser, 1779)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Phengaris","Insecta",98,FALSE,"ACCEPTED","Lycaenidae","Maculinea nausithous","Phengaris nausithous","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta"
