"usageKey","scientificName","rank","matchType","kingdom","phylum","class","order","family","genus","confidence","synonym","status","SpeciesnameLocal","SpeciesnameEurope","CountryCode","RedListCategory","Status","Use","Comments"
5135304,"Erebia callias W.H.Edwards, 1871","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Erebia",98,FALSE,"ACCEPTED","Erebia callias","Erebia callias","RU","No Red List available","Breeding","y",
5134796,"Erebia cassioides (Reiner & Hochenwarth, 1792)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Erebia",98,FALSE,"ACCEPTED","Erebia cassioides","Erebia cassioides","AT","LC","Breeding","y",
5134796,"Erebia cassioides (Reiner & Hochenwarth, 1792)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Erebia",98,FALSE,"ACCEPTED","Erebia cassioides","Erebia cassioides","IT","LC","Breeding","y",
5134796,"Erebia cassioides (Reiner & Hochenwarth, 1792)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Erebia",98,FALSE,"ACCEPTED","Erebia cassioides","Erebia cassioides","BG","VU",,"n",
5134796,"Erebia cassioides (Reiner & Hochenwarth, 1792)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Erebia",98,FALSE,"ACCEPTED","Erebia cassioides","Erebia cassioides","BA","NT",,"n","Absent according to Rudi Verovnik"
5134777,"Erebia christi Ratzer, 1890","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Erebia",98,FALSE,"ACCEPTED","Erebia christi","Erebia christi","IT","EN","Breeding","y",
5134777,"Erebia christi Ratzer, 1890","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Erebia",98,FALSE,"ACCEPTED","Erebia christi","Erebia christi","CH","VU","Breeding","y",
5134971,"Erebia claudina (Borkhausen, 1789)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Erebia",98,FALSE,"ACCEPTED","Erebia claudina","Erebia claudina","AT","NT","Breeding","y",
5134971,"Erebia claudina (Borkhausen, 1789)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Erebia",98,FALSE,"ACCEPTED","Erebia claudina","Erebia claudina","IT","NtA","Breeding","y","Addition Rudi Verovnik"
5134750,"Erebia cyclopius (Eversmann, 1844)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Erebia",98,FALSE,"ACCEPTED","Erebia cyclopius","Erebia cyclopius","RU","No Red List available","Breeding","y",
5134732,"Erebia dabanensis Erschoff, 1871","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Erebia",98,FALSE,"ACCEPTED","Erebia dabanensis","Erebia dabanensis","RU","No Red List available","Breeding","y",
5134693,"Erebia disa (Thunberg, 1791)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Erebia",98,FALSE,"ACCEPTED","Erebia disa","Erebia disa","NO","LC","Breeding","y",
5134693,"Erebia disa (Thunberg, 1791)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Erebia",98,FALSE,"ACCEPTED","Erebia disa","Erebia disa","SE","LC","Breeding","y",
5134693,"Erebia disa (Thunberg, 1791)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Erebia",98,FALSE,"ACCEPTED","Erebia disa","Erebia disa","RU","No Red List available","Breeding","y",
5134693,"Erebia disa (Thunberg, 1791)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Erebia",98,FALSE,"ACCEPTED","Erebia disa","Erebia disa","FI","VU","Breeding","y",
5134517,"Erebia discoidalis (Kirby, 1837)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Erebia",98,FALSE,"ACCEPTED","Erebia discoidalis","Erebia discoidalis","RU","No Red List available","Breeding","y",
5134465,"Erebia edda Menetries, 1851","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Erebia",98,FALSE,"ACCEPTED","Erebia edda","Erebia edda","RU","No Red List available","Breeding","y",
5134667,"Erebia embla (Thunberg, 1791)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Erebia",98,FALSE,"ACCEPTED","Erebia embla","Erebia embla","EE","EN","Breeding","y",
5134667,"Erebia embla (Thunberg, 1791)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Erebia",98,FALSE,"ACCEPTED","Erebia embla","Erebia embla","FI","LC","Breeding","y",
5134667,"Erebia embla (Thunberg, 1791)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Erebia",98,FALSE,"ACCEPTED","Erebia embla","Erebia embla","NO","LC","Breeding","y",
5134667,"Erebia embla (Thunberg, 1791)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Erebia",98,FALSE,"ACCEPTED","Erebia embla","Erebia embla","SE","LC","Breeding","y",
5134667,"Erebia embla (Thunberg, 1791)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Erebia",98,FALSE,"ACCEPTED","Erebia embla","Erebia embla","LV","No Red List available","Breeding","y",
5134667,"Erebia embla (Thunberg, 1791)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Erebia",98,FALSE,"ACCEPTED","Erebia embla","Erebia embla","RU","No Red List available","Breeding","y",
8167638,"Erebia epiphron (Knoch, 1783)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Erebia",98,FALSE,"ACCEPTED","Erebia epiphron","Erebia epiphron","AD","LC","Breeding","y",
8167638,"Erebia epiphron (Knoch, 1783)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Erebia",98,FALSE,"ACCEPTED","Erebia epiphron","Erebia epiphron","BA","LC","Breeding","y",
8167638,"Erebia epiphron (Knoch, 1783)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Erebia",98,FALSE,"ACCEPTED","Erebia epiphron","Erebia epiphron","CH","LC","Breeding","y",
8167638,"Erebia epiphron (Knoch, 1783)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Erebia",98,FALSE,"ACCEPTED","Erebia epiphron","Erebia epiphron","FR","LC","Breeding","y",
8167638,"Erebia epiphron (Knoch, 1783)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Erebia",98,FALSE,"ACCEPTED","Erebia epiphron","Erebia epiphron","HR","LC","Breeding","y",
8167638,"Erebia epiphron (Knoch, 1783)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Erebia",98,FALSE,"ACCEPTED","Erebia epiphron","Erebia epiphron","IT","LC","Breeding","y",
8167638,"Erebia epiphron (Knoch, 1783)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Erebia",98,FALSE,"ACCEPTED","Erebia epiphron","Erebia epiphron","CZ","NE","Breeding","y",
8167638,"Erebia epiphron (Knoch, 1783)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Erebia",98,FALSE,"ACCEPTED","Erebia epiphron","Erebia epiphron","ES","NE","Breeding","y",
8167638,"Erebia epiphron (Knoch, 1783)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Erebia",98,FALSE,"ACCEPTED","Erebia epiphron","Erebia epiphron","LI","No Red List available","Breeding","y",
8167638,"Erebia epiphron (Knoch, 1783)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Erebia",98,FALSE,"ACCEPTED","Erebia epiphron","Erebia epiphron","ME","No Red List available","Breeding","y",
8167638,"Erebia epiphron (Knoch, 1783)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Erebia",98,FALSE,"ACCEPTED","Erebia epiphron","Erebia epiphron","AT","NT","Breeding","y",
8167638,"Erebia epiphron (Knoch, 1783)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Erebia",98,FALSE,"ACCEPTED","Erebia epiphron","Erebia epiphron","GB","NT","Breeding","y",
8167638,"Erebia epiphron (Knoch, 1783)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Erebia",98,FALSE,"ACCEPTED","Erebia epiphron","Erebia epiphron","RO","NT","Breeding","y",
8167638,"Erebia epiphron (Knoch, 1783)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Erebia",98,FALSE,"ACCEPTED","Erebia epiphron","Erebia epiphron","SI","NT","Breeding","y",
8167638,"Erebia epiphron (Knoch, 1783)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Erebia",98,FALSE,"ACCEPTED","Erebia epiphron","Erebia epiphron","DE","R","Breeding","y",
8167638,"Erebia epiphron (Knoch, 1783)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Erebia",98,FALSE,"ACCEPTED","Erebia epiphron","Erebia epiphron","MK","Unknown","Breeding","y",
8167638,"Erebia epiphron (Knoch, 1783)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Erebia",98,FALSE,"ACCEPTED","Erebia epiphron","Erebia epiphron","PL","VU","Breeding","y",
8167638,"Erebia epiphron (Knoch, 1783)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Erebia",98,FALSE,"ACCEPTED","Erebia epiphron","Erebia epiphron","SK","VU","Breeding","y",
8167638,"Erebia epiphron (Knoch, 1783)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Erebia",98,FALSE,"ACCEPTED","Erebia epiphron","Erebia epiphron","RS","EN","Breeding","y","LC in 2003"
8167638,"Erebia epiphron (Knoch, 1783)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Erebia",98,FALSE,"ACCEPTED","Erebia epiphron","Erebia epiphron","AL","Unknown","Breeding","y","o"
8167638,"Erebia epiphron (Knoch, 1783)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Erebia",98,FALSE,"ACCEPTED","Erebia epiphron","Erebia epiphron","GR","EN","Breeding","y","Status change from VU to EN; Legakis & Maragou 2009"
5134686,"Erebia epistygne (Hubner, 1819)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Erebia",98,FALSE,"ACCEPTED","Erebia epistygne","Erebia epistygne","ES","NE","Breeding","y",
5134686,"Erebia epistygne (Hubner, 1819)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Erebia",98,FALSE,"ACCEPTED","Erebia epistygne","Erebia epistygne","FR","NT","Breeding","y",
5134569,"Erebia eriphyle (Freyer, 1836)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Erebia",98,FALSE,"ACCEPTED","Erebia eriphyle","Erebia eriphyle","CH","LC","Breeding","y",
5134569,"Erebia eriphyle (Freyer, 1836)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Erebia",98,FALSE,"ACCEPTED","Erebia eriphyle","Erebia eriphyle","IT","LC","Breeding","y",
5134569,"Erebia eriphyle (Freyer, 1836)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Erebia",98,FALSE,"ACCEPTED","Erebia eriphyle","Erebia eriphyle","LI","No Red List available","Breeding","y",
5134569,"Erebia eriphyle (Freyer, 1836)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Erebia",98,FALSE,"ACCEPTED","Erebia eriphyle","Erebia eriphyle","AT","NT","Breeding","y",
5134569,"Erebia eriphyle (Freyer, 1836)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Erebia",98,FALSE,"ACCEPTED","Erebia eriphyle","Erebia eriphyle","DE","R","Breeding","y",
5134469,"Erebia euryale (Esper, 1805)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Erebia",98,FALSE,"ACCEPTED","Erebia euryale","Erebia euryale","AD","LC","Breeding","y",
5134469,"Erebia euryale (Esper, 1805)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Erebia",98,FALSE,"ACCEPTED","Erebia euryale","Erebia euryale","AT","LC","Breeding","y",
5134469,"Erebia euryale (Esper, 1805)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Erebia",98,FALSE,"ACCEPTED","Erebia euryale","Erebia euryale","BA","LC","Breeding","y",
5134469,"Erebia euryale (Esper, 1805)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Erebia",98,FALSE,"ACCEPTED","Erebia euryale","Erebia euryale","BG","LC","Breeding","y",
5134469,"Erebia euryale (Esper, 1805)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Erebia",98,FALSE,"ACCEPTED","Erebia euryale","Erebia euryale","CH","LC","Breeding","y",
5134469,"Erebia euryale (Esper, 1805)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Erebia",98,FALSE,"ACCEPTED","Erebia euryale","Erebia euryale","DE","LC","Breeding","y",
5134469,"Erebia euryale (Esper, 1805)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Erebia",98,FALSE,"ACCEPTED","Erebia euryale","Erebia euryale","FR","LC","Breeding","y",
5134469,"Erebia euryale (Esper, 1805)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Erebia",98,FALSE,"ACCEPTED","Erebia euryale","Erebia euryale","GR","LC","Breeding","y",
5134469,"Erebia euryale (Esper, 1805)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Erebia",98,FALSE,"ACCEPTED","Erebia euryale","Erebia euryale","HR","LC","Breeding","y",
5134469,"Erebia euryale (Esper, 1805)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Erebia",98,FALSE,"ACCEPTED","Erebia euryale","Erebia euryale","IT","LC","Breeding","y",
5134469,"Erebia euryale (Esper, 1805)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Erebia",98,FALSE,"ACCEPTED","Erebia euryale","Erebia euryale","PL","LC","Breeding","y",
5134469,"Erebia euryale (Esper, 1805)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Erebia",98,FALSE,"ACCEPTED","Erebia euryale","Erebia euryale","SI","LC","Breeding","y",
5134469,"Erebia euryale (Esper, 1805)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Erebia",98,FALSE,"ACCEPTED","Erebia euryale","Erebia euryale","SK","LC","Breeding","y",
5134469,"Erebia euryale (Esper, 1805)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Erebia",98,FALSE,"ACCEPTED","Erebia euryale","Erebia euryale","UA","LC","Breeding","y",
5134469,"Erebia euryale (Esper, 1805)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Erebia",98,FALSE,"ACCEPTED","Erebia euryale","Erebia euryale","CZ","NE","Breeding","y",
5134469,"Erebia euryale (Esper, 1805)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Erebia",98,FALSE,"ACCEPTED","Erebia euryale","Erebia euryale","ES","NE","Breeding","y",
5134469,"Erebia euryale (Esper, 1805)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Erebia",98,FALSE,"ACCEPTED","Erebia euryale","Erebia euryale","LI","No Red List available","Breeding","y",
5134469,"Erebia euryale (Esper, 1805)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Erebia",98,FALSE,"ACCEPTED","Erebia euryale","Erebia euryale","ME","No Red List available","Breeding","y",
5134469,"Erebia euryale (Esper, 1805)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Erebia",98,FALSE,"ACCEPTED","Erebia euryale","Erebia euryale","RU","No Red List available","Breeding","y",
5134469,"Erebia euryale (Esper, 1805)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Erebia",98,FALSE,"ACCEPTED","Erebia euryale","Erebia euryale","RO","NT","Breeding","y",
5134469,"Erebia euryale (Esper, 1805)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Erebia",98,FALSE,"ACCEPTED","Erebia euryale","Erebia euryale","MK","Unknown","Breeding","y",
5134469,"Erebia euryale (Esper, 1805)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Erebia",98,FALSE,"ACCEPTED","Erebia euryale","Erebia euryale","RS","NT","Breeding","y","LC in 2003"
5134469,"Erebia euryale (Esper, 1805)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Erebia",98,FALSE,"ACCEPTED","Erebia euryale","Erebia euryale","AL","Unknown","Breeding","y","o"
5134469,"Erebia euryale (Esper, 1805)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Erebia",98,FALSE,"ACCEPTED","Erebia euryale","Erebia euryale","FI","NE","Vagrant","n","Rare vagrant"
5134559,"Erebia fasciata Butler, 1868","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Erebia",97,FALSE,"ACCEPTED","Erebia fasciata","Erebia fasciata","RU","No Red List available","Breeding","y",
5134820,"Erebia flavofasciata Heyne, 1895","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Erebia",98,FALSE,"ACCEPTED","Erebia flavofasciata","Erebia flavofasciata","AT","DD","Breeding","y",
5134820,"Erebia flavofasciata Heyne, 1895","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Erebia",98,FALSE,"ACCEPTED","Erebia flavofasciata","Erebia flavofasciata","CH","NT","Breeding","y",
5134820,"Erebia flavofasciata Heyne, 1895","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Erebia",98,FALSE,"ACCEPTED","Erebia flavofasciata","Erebia flavofasciata","IT","VU","Breeding","y",
5134728,"Erebia gorge (Hubner, 1804)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Erebia",98,FALSE,"ACCEPTED","Erebia gorge","Erebia gorge","BG","EN","Breeding","y",
5134728,"Erebia gorge (Hubner, 1804)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Erebia",98,FALSE,"ACCEPTED","Erebia gorge","Erebia gorge","HR","EN","Breeding","y",
5134728,"Erebia gorge (Hubner, 1804)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Erebia",98,FALSE,"ACCEPTED","Erebia gorge","Erebia gorge","AT","LC","Breeding","y",
5134728,"Erebia gorge (Hubner, 1804)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Erebia",98,FALSE,"ACCEPTED","Erebia gorge","Erebia gorge","CH","LC","Breeding","y",
5134728,"Erebia gorge (Hubner, 1804)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Erebia",98,FALSE,"ACCEPTED","Erebia gorge","Erebia gorge","FR","LC","Breeding","y",
5134728,"Erebia gorge (Hubner, 1804)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Erebia",98,FALSE,"ACCEPTED","Erebia gorge","Erebia gorge","IT","LC","Breeding","y",
5134728,"Erebia gorge (Hubner, 1804)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Erebia",98,FALSE,"ACCEPTED","Erebia gorge","Erebia gorge","SI","LC","Breeding","y",
5134728,"Erebia gorge (Hubner, 1804)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Erebia",98,FALSE,"ACCEPTED","Erebia gorge","Erebia gorge","ES","NE","Breeding","y",
5134728,"Erebia gorge (Hubner, 1804)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Erebia",98,FALSE,"ACCEPTED","Erebia gorge","Erebia gorge","LI","No Red List available","Breeding","y",
5134728,"Erebia gorge (Hubner, 1804)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Erebia",98,FALSE,"ACCEPTED","Erebia gorge","Erebia gorge","ME","No Red List available","Breeding","y",
5134728,"Erebia gorge (Hubner, 1804)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Erebia",98,FALSE,"ACCEPTED","Erebia gorge","Erebia gorge","MK","NT","Breeding","y",
5134728,"Erebia gorge (Hubner, 1804)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Erebia",98,FALSE,"ACCEPTED","Erebia gorge","Erebia gorge","DE","R","Breeding","y",
5134728,"Erebia gorge (Hubner, 1804)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Erebia",98,FALSE,"ACCEPTED","Erebia gorge","Erebia gorge","AD","VU","Breeding","y",
5134728,"Erebia gorge (Hubner, 1804)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Erebia",98,FALSE,"ACCEPTED","Erebia gorge","Erebia gorge","BA","VU","Breeding","y",
5134728,"Erebia gorge (Hubner, 1804)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Erebia",98,FALSE,"ACCEPTED","Erebia gorge","Erebia gorge","RO","VU","Breeding","y",
5134728,"Erebia gorge (Hubner, 1804)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Erebia",98,FALSE,"ACCEPTED","Erebia gorge","Erebia gorge","SK","VU","Breeding","y",
5134728,"Erebia gorge (Hubner, 1804)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Erebia",98,FALSE,"ACCEPTED","Erebia gorge","Erebia gorge","PL","VU","Breeding","y","Changed from LC to VU"
5134728,"Erebia gorge (Hubner, 1804)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Erebia",98,FALSE,"ACCEPTED","Erebia gorge","Erebia gorge","CZ",,,"n","Deleted by Alois"
5134728,"Erebia gorge (Hubner, 1804)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Erebia",98,FALSE,"ACCEPTED","Erebia gorge","Erebia gorge","RS","NT","Breeding","y","EN in 2003"
5134728,"Erebia gorge (Hubner, 1804)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Erebia",98,FALSE,"ACCEPTED","Erebia gorge","Erebia gorge","AL","Unknown","Breeding","y","o"
5134607,"Erebia gorgone Boisduval, 1833","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Erebia",98,FALSE,"ACCEPTED","Erebia gorgone","Erebia gorgone","FR","LC","Breeding","y",
5134607,"Erebia gorgone Boisduval, 1833","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Erebia",98,FALSE,"ACCEPTED","Erebia gorgone","Erebia gorgone","ES","NE","Breeding","y",
5134607,"Erebia gorgone Boisduval, 1833","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Erebia",98,FALSE,"ACCEPTED","Erebia gorgone","Erebia gorgone","AD","NT","Breeding","y",
5135090,"Erebia hispania Butler, 1868","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Erebia",98,FALSE,"ACCEPTED","Erebia hispania","Erebia hispania","ES","NE","Breeding","y",
5135090,"Erebia hispania Butler, 1868","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Erebia",98,FALSE,"ACCEPTED","Erebia hispania","Erebia hispania","FR","Unknown","Breeding","y","Addition Rudi Verovnik"
5135186,"Erebia jeniseiensis Trybom, 1877","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Erebia",98,FALSE,"ACCEPTED","Erebia jeniseiensis","Erebia jeniseiensis","RU","No Red List available","Breeding","y",
7610006,"Erebia lefebvrei (Boisduval, 1828)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Erebia",98,FALSE,"ACCEPTED","Erebia lefebvrei","Erebia lefebvrei","ES","NE","Breeding","y",
7610006,"Erebia lefebvrei (Boisduval, 1828)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Erebia",98,FALSE,"ACCEPTED","Erebia lefebvrei","Erebia lefebvrei","FR","NT","Breeding","y",
7610006,"Erebia lefebvrei (Boisduval, 1828)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Erebia",98,FALSE,"ACCEPTED","Erebia lefebvrei","Erebia lefebvrei","AD","VU","Breeding","y",
5134682,"Erebia ligea (Linnaeus, 1758)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Erebia",98,FALSE,"ACCEPTED","Erebia ligea","Erebia ligea","BE","CR","Breeding","y",
5134682,"Erebia ligea (Linnaeus, 1758)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Erebia",98,FALSE,"ACCEPTED","Erebia ligea","Erebia ligea","LT","DD","Breeding","y",
5134682,"Erebia ligea (Linnaeus, 1758)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Erebia",98,FALSE,"ACCEPTED","Erebia ligea","Erebia ligea","AT","LC","Breeding","y",
5134682,"Erebia ligea (Linnaeus, 1758)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Erebia",98,FALSE,"ACCEPTED","Erebia ligea","Erebia ligea","BA","LC","Breeding","y",
5134682,"Erebia ligea (Linnaeus, 1758)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Erebia",98,FALSE,"ACCEPTED","Erebia ligea","Erebia ligea","BG","LC","Breeding","y",
5134682,"Erebia ligea (Linnaeus, 1758)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Erebia",98,FALSE,"ACCEPTED","Erebia ligea","Erebia ligea","CH","LC","Breeding","y",
