"usageKey","scientificName","rank","matchType","kingdom","phylum","class","order","family","genus","confidence","synonym","status","SpeciesnameEurope","Family","Subfamily","PhylogeneticOrder","AuthorYear","Genus","Species","EnglishName","RedListCategoryEurope","RedListCategoryEU","HabitatsDirective","SPECstatus","EuropeanEndemic","EUEndemic","Endemic","EdgeOfRange","Comments"
5134804,"Erebia neoridas (Boisduval, 1828)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Erebia",98,FALSE,"ACCEPTED","Erebia neoridas","Nymphalidae","Satyrinae",496,"(Boisduval, 1828)","Erebia","neoridas","Autumn Ringlet","LC","LC",,,"EuropeanEndemic",,,,
5134884,"Erebia nivalis Lorkovic & De Lesse, 1954","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Erebia",98,FALSE,"ACCEPTED","Erebia nivalis","Nymphalidae","Satyrinae",458,"Lorkovic & Lesse, 1954","Erebia","nivalis","De Lesse's Brassy Ringlet","LC","LC",,,"EuropeanEndemic",,,,
7791190,"Erebia oeme (Hubner, 1804)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Erebia",98,FALSE,"ACCEPTED","Erebia oeme","Nymphalidae","Satyrinae",462,"(Hübner, 1804)","Erebia","oeme","Bright-eyed Ringlet","LC","LC",,,"EuropeanEndemic",,,,
5134601,"Erebia orientalis Elwes, 1900","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Erebia",97,FALSE,"ACCEPTED","Erebia orientalis","Nymphalidae","Satyrinae",485,"Elwes, 1900","Erebia","orientalis","Bulgarian Ringlet","LC","LC",,,"EuropeanEndemic",,,,
5134917,"Erebia ottomana Herrich-Schaffer, 1847","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Erebia",98,FALSE,"ACCEPTED","Erebia ottomana","Nymphalidae","Satyrinae",452,"Herrich-Schäffer, 1847","Erebia","ottomana","Ottoman Brassy Ringlet","LC","LC",,,,,,,
5134583,"Erebia palarica Chapman, 1905","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Erebia",98,FALSE,"ACCEPTED","Erebia palarica","Nymphalidae","Satyrinae",469,"Chapman, 1905","Erebia","palarica","Chapman's Ringlet","LC","LC",,,"EuropeanEndemic","EUEndemic","Spain",,
7738295,"Erebia pandrose (Borkhausen, 1788)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Erebia",98,FALSE,"ACCEPTED","Erebia pandrose","Nymphalidae","Satyrinae",465,"(Borkhausen, 1788)","Erebia","pandrose","Dewy Ringlet","LC","LC",,,,,,,
5135367,"Erebia pharte (Hubner, 1804)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Erebia",98,FALSE,"ACCEPTED","Erebia pharte","Nymphalidae","Satyrinae",483,"(Hübner, 1804)","Erebia","pharte","Blind Ringlet","LC","LC",,,"EuropeanEndemic",,,,
5134882,"Erebia pluto (de Prunner, 1798)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Erebia",98,FALSE,"ACCEPTED","Erebia pluto","Nymphalidae","Satyrinae",471,"(de Prunner, 1798)","Erebia","pluto","Sooty Ringlet","LC","LC",,,"EuropeanEndemic",,,,
5135146,"Erebia polaris Staudinger, 1871","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Erebia",98,FALSE,"ACCEPTED","Erebia polaris","Nymphalidae","Satyrinae",480,"Staudinger, 1861","Erebia","polaris","Arctic Woodland Ringlet","LC","LC","II",,,,,,
5134906,"Erebia pronoe (Esper, 1780)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Erebia",98,FALSE,"ACCEPTED","Erebia pronoe","Nymphalidae","Satyrinae",492,"(Esper, 1780)","Erebia","pronoe","Water Ringlet","LC","LC",,,"EuropeanEndemic",,,,
5135370,"Erebia rhodopensis Nicholl, 1900","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Erebia",98,FALSE,"ACCEPTED","Erebia rhodopensis","Nymphalidae","Satyrinae",474,"Nicholl, 1900","Erebia","rhodopensis","Nicholl's Ringlet","LC","LC",,,"EuropeanEndemic",,,,
5134843,"Erebia rondoui Oberthur, 1908","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Erebia",98,FALSE,"ACCEPTED","Erebia rondoui","Nymphalidae","Satyrinae",454,"Oberthür, 1908","Erebia","rondoui","Pyrenees Brassy Ringlet","LC","LC",,,"EuropeanEndemic","EUEndemic",,,
5134832,"Erebia rossii (Curtis, 1834)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Erebia",98,FALSE,"ACCEPTED","Erebia rossii","Nymphalidae","Satyrinae",443,"(Curtis, 1835)","Erebia","rossii","Arctic Alpine Ringlet","NtA","NtA",,,,,,,
5135199,"Erebia scipio Boisduval, 1832","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Erebia",98,FALSE,"ACCEPTED","Erebia scipio","Nymphalidae","Satyrinae",491,"Boisduval, 1833","Erebia","scipio","Larche Ringlet","LC","LC",,,"EuropeanEndemic","EUEndemic",,,
5134795,"Erebia sthennyo Graslin, 1850","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Erebia",98,FALSE,"ACCEPTED","Erebia sthennyo","Nymphalidae","Satyrinae",464,"Graslin, 1850","Erebia","sthennyo","False Dewy Ringlet","LC","LC",,,"EuropeanEndemic","EUEndemic",,,
5134498,"Erebia stirius (Godart, 1824)","SPECIES","FUZZY","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Erebia",96,FALSE,"ACCEPTED","Erebia stiria","Nymphalidae","Satyrinae",490,"(Godart, 1824)","Erebia","stiria","Styrian Ringlet","LC","LC",,,"EuropeanEndemic",,,,
5135087,"Erebia styx (Freyer, 1834)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Erebia",98,FALSE,"ACCEPTED","Erebia styx","Nymphalidae","Satyrinae",489,"(Freyer, 1834)","Erebia","styx","Stygian Ringlet","LC","LC",,,"EuropeanEndemic",,,,
5134808,"Erebia sudetica Staudinger, 1861","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Erebia",98,FALSE,"ACCEPTED","Erebia sudetica","Nymphalidae","Satyrinae",477,"Staudinger, 1861","Erebia","sudetica","Sudeten Ringlet","VU","VU","IV","SPEC1","EuropeanEndemic",,,,
7509928,"Erebia triarius (de Prunner, 1798)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Erebia",98,FALSE,"ACCEPTED","Erebia triarius","Nymphalidae","Satyrinae",479,"(de Prunner, 1798)","Erebia","triarius","de Prunner's Ringlet","LC","LC",,,"EuropeanEndemic",,,,
8233062,"Erebia tyndarus (Esper, 1781)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Erebia",98,FALSE,"ACCEPTED","Erebia tyndarus","Nymphalidae","Satyrinae",456,"(Esper, 1781)","Erebia","tyndarus","Swiss Brassy Ringlet","LC","LC",,,"EuropeanEndemic",,,,
5134621,"Erebia zapateri Oberthur, 1875","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Erebia",98,FALSE,"ACCEPTED","Erebia zapateri","Nymphalidae","Satyrinae",495,"Oberthür, 1875","Erebia","zapateri","Zapater's Ringlet","LC","LC",,,"EuropeanEndemic","EUEndemic","Spain",,
5977247,"Erynnis marloyi (Boisduval, 1834)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Erynnis",98,FALSE,"ACCEPTED","Erynnis marloyi","Hesperiidae","Pyrginae",46,"(Boisduval, 1834)","Erynnis","marloyi","Inky Skipper","LC","LC",,,,,,,
8270406,"Erynnis tages (Linnaeus, 1758)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Erynnis",98,FALSE,"ACCEPTED","Erynnis tages","Hesperiidae","Pyrginae",45,"(Linnaeus, 1758)","Erynnis","tages","Dingy Skipper","LC","LC",,,,,,,
1919320,"Euchloe ausonia (Hubner, 1804)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Pieridae","Euchloe",98,FALSE,"ACCEPTED","Euchloe ausonia","Pieridae","Pierinae",110,"(Hübner, 1804)","Euchloe","ausonia","Eastern Dappled White","LC","LC",,,,,,,
4535288,"Euchloe bazae Fabiano, 1993","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Pieridae","Euchloe",98,FALSE,"ACCEPTED","Euchloe bazae","Pieridae","Pierinae",113,"Fabiano, 1993","Euchloe","bazae","Spanish Greenish Black-tip","VU","VU",,"SPEC1","EuropeanEndemic","EUEndemic","Spain",,
1919333,"Euchloe belemia (Esper, 1800)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Pieridae","Euchloe",98,FALSE,"ACCEPTED","Euchloe belemia","Pieridae","Pierinae",106,"(Esper, 1800)","Euchloe","belemia","Green-striped White","LC","LC",,,,,,,
4535286,"Euchloe charlonia (Donzel, 1842)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Pieridae","Euchloe",98,FALSE,"ACCEPTED","Euchloe charlonia","Pieridae","Pierinae",111,"(Donzel, 1842)","Euchloe","charlonia","Greenish Black-tip","LC","LC",,,,,,"EoR",
7981372,"Euchloe crameri Butler, 1869","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Pieridae","Euchloe",98,FALSE,"ACCEPTED","Euchloe crameri","Pieridae","Pierinae",108,"Butler, 1869","Euchloe","crameri","Western Dappled White","LC","LC",,,,,,,
4535280,"Euchloe eversi Stamm, 1963","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Pieridae","Euchloe",98,FALSE,"ACCEPTED","Euchloe eversi","Pieridae","Pierinae",103,"Stamm, 1963","Euchloe","eversi","Tenerife Green-striped White","LC","LC",,,"EuropeanEndemic","EUEndemic","Canary Islands",,
4535277,"Euchloe grancanariensis Acosta, 2008","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Pieridae","Euchloe",98,FALSE,"ACCEPTED","Euchloe grancanariensis","Pieridae","Pierinae",104,"Acosta, 2008","Euchloe","grancanariensis","Gran Canaria Green-striped White","LC","LC",,,"EuropeanEndemic","EUEndemic","Canary Islands",,
4535285,"Euchloe hesperidum Rothschild, 1913","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Pieridae","Euchloe",98,FALSE,"ACCEPTED","Euchloe hesperidum","Pieridae","Pierinae",105,"Rothschild, 1913","Euchloe","hesperidum","Fuerteventura Green-striped White","LC","LC",,,"EuropeanEndemic","EUEndemic","Canary Islands",,
1919325,"Euchloe insularis (Staudinger, 1861)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Pieridae","Euchloe",98,FALSE,"ACCEPTED","Euchloe insularis","Pieridae","Pierinae",107,"(Staudinger, 1861)","Euchloe","insularis","Corsican Dappled White","LC","LC",,,"EuropeanEndemic","EUEndemic",,,
4535289,"Euchloe penia (Freyer, 1851)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Pieridae","Euchloe",98,FALSE,"ACCEPTED","Euchloe penia","Pieridae","Pierinae",112,"(Freyer, 1851)","Euchloe","penia","Eastern Greenish Black-tip","LC","LC",,,,,,,
8989975,"Euchloe simplonia (Freyer, 1829)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Pieridae","Euchloe",97,FALSE,"ACCEPTED","Euchloe simplonia","Pieridae","Pierinae",109,"(Freyer, 1829)","Euchloe","simplonia","Mountain Dappled White","LC","LC",,,"EuropeanEndemic",,,,
1919317,"Euchloe tagis (Hubner, 1804)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Pieridae","Euchloe",98,FALSE,"ACCEPTED","Euchloe tagis","Pieridae","Pierinae",102,"(Hübner, 1804)","Euchloe","tagis","Portuguese Dappled White","LC","LC",,,,,,,
1933793,"Eumedonia eumedon (Esper, 1780), 2012","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Aricia",98,TRUE,"SYNONYM","Eumedonia eumedon","Lycaenidae","Polyommatinae",203,"(Esper, 1780)","Eumedonia","eumedon","Geranium argus","LC","LC",,,,,,,
4535809,"Euphydryas aurinia (Rottemburg, 1775)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Euphydryas",98,FALSE,"ACCEPTED","Euphydryas aurinia","Nymphalidae","Melitaeinae",307,"(Rottemburg, 1775)","Euphydryas","aurinia","Marsh Fritillary","LC","LC","II","SPEC4",,,,,
7516869,"Euphydryas cynthia (Denis & Schiffermuller, 1775)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Euphydryas",98,FALSE,"ACCEPTED","Euphydryas cynthia","Nymphalidae","Melitaeinae",308,"([Denis & Schiffermüller], 1775)","Euphydryas","cynthia","Cynthia's Fritillary","LC","LC",,,"EuropeanEndemic",,,,
4535819,"Euphydryas desfontainii (Godart, 1819)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Euphydryas",98,FALSE,"ACCEPTED","Euphydryas desfontainii","Nymphalidae","Melitaeinae",306,"(Godart, 1819)","Euphydryas","desfontainii","Spanish Fritillary","NT","NT",,"SPEC2",,,,,
4535807,"Euphydryas iduna (Dalman, 1816)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Euphydryas",98,FALSE,"ACCEPTED","Euphydryas iduna","Nymphalidae","Melitaeinae",309,"(Dalman, 1816)","Euphydryas","iduna","Lapland Fritillary","NT","NT",,"SPEC2",,,,,
4535822,"Euphydryas intermedia (Menetries, 1859)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Euphydryas",98,FALSE,"ACCEPTED","Euphydryas intermedia","Nymphalidae","Melitaeinae",311,"(Ménétriés, 1859)","Euphydryas","intermedia","Asian Fritillary","LC","LC",,,,,,,
4535817,"Euphydryas maturna (Linnaeus, 1758)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Euphydryas",98,FALSE,"ACCEPTED","Euphydryas maturna","Nymphalidae","Melitaeinae",310,"(Linnaeus, 1758)","Euphydryas","maturna","Scarce Fritillary","VU","LC","II+IV","SPEC1",,,,,
7809779,"Fabriciana adippe Denis & Schiffermüller, 1775","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Fabriciana",98,FALSE,"ACCEPTED","Fabriciana adippe","Nymphalidae","Heliconiinae",267,"([Denis & Schiffermüller], 1775)","Fabriciana","adippe","High Brown Fritillary","LC","LC",,,,,,,
1911812,"Fabriciana elisa (Godart, 1824)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Argynnis",98,TRUE,"SYNONYM","Fabriciana elisa","Nymphalidae","Heliconiinae",265,"(Godart, 1823)","Fabriciana","elisa","Corsican Fritillary","LC","LC","IV",,"EuropeanEndemic","EUEndemic",,,
7735752,"Fabriciana niobe Linnaeus, 1761","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Fabriciana",98,FALSE,"ACCEPTED","Fabriciana niobe","Nymphalidae","Heliconiinae",266,"(Linnaeus, 1758)","Fabriciana","niobe","Niobe Fritillary","LC","NT",,"SPEC3",,,,,
4535180,"Favonius quercus (Linnaeus, 1758)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Favonius",98,FALSE,"ACCEPTED","Favonius quercus","Lycaenidae","Theclinae",136,"(Linnaeus, 1758)","Favonius","quercus","Purple Hairstreak","LC","LC",,,,,,,
5139040,"Freyeria trochylus (Freyer, 1845)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Chilades",98,TRUE,"SYNONYM","Freyeria trochylus","Lycaenidae","Polyommatinae",190,"(Freyer, 1844)","Freyeria","trochylus","Grass Jewel","LC","LC",,,,,,,
5142338,"Gegenes nostrodamus (Fabricius, 1793)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Gegenes",98,FALSE,"ACCEPTED","Gegenes nostrodamus","Hesperiidae","Hesperiinae",22,"(Fabricius, 1793)","Gegenes","nostrodamus","Mediterranean Skipper","LC","LC",,,,,,,
5142352,"Gegenes pumilio (Hoffmannsegg, 1804)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Gegenes",98,FALSE,"ACCEPTED","Gegenes pumilio","Hesperiidae","Hesperiinae",21,"(Hoffmansegg, 1804)","Gegenes","pumilio","Pigmy Skipper","LC","LC",,,,,,,
4705540,"Glabroculus Lvovsky, 1993","GENUS","HIGHERRANK","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Glabroculus",92,FALSE,"DOUBTFUL","Glabroculus cyane","Lycaenidae","Polyommatinae",211,"(Eversmann, 1837)","Glabroculus","cyane","suggestion:","NtA","NtA",,,,,,"EoR",
1924097,"Glaucopsyche alexis (Poda, 1761)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Glaucopsyche",98,FALSE,"ACCEPTED","Glaucopsyche alexis","Lycaenidae","Polyommatinae",179,"(Poda, 1761)","Glaucopsyche","alexis","Green-underside Blue","LC","LC",,"SPEC3",,,,,
1924082,"Glaucopsyche melanops (Boisduval, 1828)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Glaucopsyche",98,FALSE,"ACCEPTED","Glaucopsyche melanops","Lycaenidae","Polyommatinae",177,"(Boisduval, 1828)","Glaucopsyche","melanops","Black-eyed Blue","LC","LC",,,,,,,
1924077,"Glaucopsyche paphos Chapman, 1920","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Glaucopsyche",98,FALSE,"ACCEPTED","Glaucopsyche paphos","Lycaenidae","Polyommatinae",178,"Chapman, 1920","Glaucopsyche","paphos","Paphos Blue","LC","LC",,,"EuropeanEndemic","EUEndemic","Cyprus",,
4535271,"Gonepteryx cleobule (Hubner, 1830)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Pieridae","Gonepteryx",98,FALSE,"ACCEPTED","Gonepteryx cleobule","Pieridae","Coliadinae",69,"(Hübner, 1831)","Gonepteryx","cleobule","Canary Brimstone","VU","VU",,"SPEC1","EuropeanEndemic","EUEndemic","Canary Islands",,
1920709,"Gonepteryx cleopatra (Linnaeus, 1767)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Pieridae","Gonepteryx",98,FALSE,"ACCEPTED","Gonepteryx cleopatra","Pieridae","Coliadinae",70,"(Linnaeus, 1767)","Gonepteryx","cleopatra","Cleopatra","LC","LC",,,,,,,
1920707,"Gonepteryx farinosa (Zeller, 1847)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Pieridae","Gonepteryx",98,FALSE,"ACCEPTED","Gonepteryx farinosa","Pieridae","Coliadinae",72,"(Zeller, 1847)","Gonepteryx","farinosa","Powdered Brimstone","LC","LC",,,,,,,
4535270,"Gonepteryx maderensis Felder, 1862","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Pieridae","Gonepteryx",98,FALSE,"ACCEPTED","Gonepteryx maderensis","Pieridae","Coliadinae",71,"Felder, 1862","Gonepteryx","maderensis","Madeira Brimstone","EN","EN",,"SPEC1","EuropeanEndemic","EUEndemic","Madeira Islands",,
1920712,"Gonepteryx rhamni (Linnaeus, 1758)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Pieridae","Gonepteryx",98,FALSE,"ACCEPTED","Gonepteryx rhamni","Pieridae","Coliadinae",68,"(Linnaeus, 1758)","Gonepteryx","rhamni","Brimstone","LC","LC",,,,,,,
1934693,"Hamearis lucina (Linnaeus, 1758)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Riodinidae","Hamearis",98,FALSE,"ACCEPTED","Hamearis lucina","Riodinidae","Nemeobiinae",120,"(Linnaeus, 1758)","Hamearis","lucina","Duke Of Burgundy","LC","LC",,"SPEC3",,,,,
5142282,"Hesperia comma (Linnaeus, 1758)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Hesperia",98,FALSE,"ACCEPTED","Hesperia comma","Hesperiidae","Hesperiinae",24,"(Linnaeus, 1758)","Hesperia","comma","Silver-spotted Skipper","LC","LC",,"SPEC3",,,,,
5141677,"Heteropterus morpheus (Pallas, 1771)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Heteropterus",98,FALSE,"ACCEPTED","Heteropterus morpheus","Hesperiidae","Heteropterinae",16,"(Pallas, 1771)","Heteropterus","morpheus","Large Chequered Skipper","LC","LC",,,,,,,
1918766,"Hipparchia aristaeus (Bonelli, 1826)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Hipparchia",98,FALSE,"ACCEPTED","Hipparchia aristaeus","Nymphalidae","Satyrinae",386,"(Bonelli, 1826)","Hipparchia","aristaeus","Southern Grayling","LC","LC",,,"EuropeanEndemic","EUEndemic",,,
1918627,"Hipparchia autonoe (Esper, 1783)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Hipparchia",98,FALSE,"ACCEPTED","Hipparchia autonoe","Nymphalidae","Satyrinae",375,"(Esper, 1783)","Hipparchia","autonoe","suggestion:","LC","NE",,,,,,,
1918795,"Hipparchia azorinus (Strecker, 1898)","SPECIES","FUZZY","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Hipparchia",96,FALSE,"ACCEPTED","Hipparchia azorina","Nymphalidae","Satyrinae",381,"(Strecker, 1899)","Hipparchia","azorina","Azores Grayling","LC","LC",,,"EuropeanEndemic","EUEndemic","Azores",,
1918676,"Hipparchia bacchus Higgins, 1967","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Hipparchia",98,FALSE,"ACCEPTED","Hipparchia bacchus","Nymphalidae","Satyrinae",369,"(Higgins, 1967)","Hipparchia","bacchus","El Hierro Grayling","VU","VU",,"SPEC1","EuropeanEndemic","EUEndemic","Canary Islands",,
1918754,"Hipparchia blachieri (Fruhstorfer, 1908)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Hipparchia",98,FALSE,"ACCEPTED","Hipparchia blachieri","Nymphalidae","Satyrinae",385,"(Fruhstorfer, 1908)","Hipparchia","blachieri","Sicilian Grayling",,,,,"EuropeanEndemic","EUEndemic",,,
1918706,"Hipparchia christenseni Kudrna, 1977","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Hipparchia",98,FALSE,"ACCEPTED","Hipparchia christenseni","Nymphalidae","Satyrinae",394,"Kudrna, 1977","Hipparchia","christenseni","Karpathos Grayling","LC","LC",,,"EuropeanEndemic","EUEndemic","Greece - Karpathos",,
1918694,"Hipparchia cretica (Rebel, 1916)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Hipparchia",98,FALSE,"ACCEPTED","Hipparchia cretica","Nymphalidae","Satyrinae",393,"(Rebel, 1916)","Hipparchia","cretica","Cretan Grayling","LC","LC",,,"EuropeanEndemic","EUEndemic","Greece - Crete",,
1918789,"Hipparchia cypriensis Holik, 1949","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Hipparchia",98,FALSE,"ACCEPTED","Hipparchia cypriensis","Nymphalidae","Satyrinae",392,"(Holik, 1949)","Hipparchia","cypriensis","Cyprus Grayling","LC","LC",,,"EuropeanEndemic","EUEndemic","Cyprus",,
7832439,"Hipparchia fagi (Scopoli, 1763)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Hipparchia",98,FALSE,"ACCEPTED","Hipparchia fagi","Nymphalidae","Satyrinae",378,"(Scopoli, 1763)","Hipparchia","fagi","Woodland Grayling","NT","NT",,"SPEC2","EuropeanEndemic",,,,
1918736,"Hipparchia fatua Freyer, 1844","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Hipparchia",98,FALSE,"ACCEPTED","Hipparchia fatua","Nymphalidae","Satyrinae",366,"Freyer, 1843","Hipparchia","fatua","Freyer's Grayling","LC","LC",,,,,,,
1918632,"Hipparchia fidia (Linnaeus, 1767)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Hipparchia",98,FALSE,"ACCEPTED","Hipparchia fidia","Nymphalidae","Satyrinae",373,"(Linnaeus, 1767)","Hipparchia","fidia","Striped Grayling","LC","LC",,,,,,,
1918663,"Hipparchia gomera Higgins, 1967","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Hipparchia",98,FALSE,"ACCEPTED","Hipparchia gomera","Nymphalidae","Satyrinae",372,"(Higgins, 1967)","Hipparchia","gomera","suggestion: La Gomera Grayling","LC","LC",,,"EuropeanEndemic","EUEndemic","Canary Islands",,
1918868,"Hipparchia hermione (Linnaeus, 1764)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Hipparchia",98,FALSE,"ACCEPTED","Hipparchia hermione","Nymphalidae","Satyrinae",376,"(Linnaeus, 1764)","Hipparchia","hermione","Rock Grayling","NT","NT",,"SPEC2",,,,,
1918708,"Hipparchia leighebi Kudrna, 1976","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Hipparchia",98,FALSE,"ACCEPTED","Hipparchia leighebi","Nymphalidae","Satyrinae",389,"Kudrna, 1976","Hipparchia","leighebi","Eolian Grayling","NT","NT",,"SPEC2","EuropeanEndemic","EUEndemic","Italy - Aeolian Islands",,
1918731,"Hipparchia maderensis (Bethune-Baker, 1891)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Hipparchia",98,FALSE,"ACCEPTED","Hipparchia maderensis","Nymphalidae","Satyrinae",383,"(Bethune-Baker, 1891)","Hipparchia","maderensis","Madeirean Grayling","LC","LC",,"SPEC3","EuropeanEndemic","EUEndemic","Madeira Islands",,
1918882,"Hipparchia mersina (Staudinger, 1871)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Hipparchia",98,FALSE,"ACCEPTED","Hipparchia mersina","Nymphalidae","Satyrinae",379,"(Staudinger, 1871)","Hipparchia","mersina","Samos Grayling","NtA","NtA",,,,,,"EoR",
1918783,"Hipparchia miguelensis (Le Cerf, 1935)","SPECIES","EXACT","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Hipparchia",98,FALSE,"ACCEPTED","Hipparchia miguelensis","Nymphalidae","Satyrinae",380,"(Le Cerf, 1935)","Hipparchia","miguelensis","Le Cerf's Grayling","LC","LC",,,"EuropeanEndemic","EUEndemic","Azores",,
