"usageKey","scientificName","rank","scientificNameLocal","scientificNameEU","CountryCode","threatStatus","Endemic","occurrenceStatus","taxonID"
8168644,"Melitaea cinxia (Linnaeus, 1758)","SPECIES","Melitaea cinxia","Melitaea cinxia","PT","No Red List available","","present","8168644:ebea82c66736280ea35ee67e05e4f312"
8168644,"Melitaea cinxia (Linnaeus, 1758)","SPECIES","Melitaea cinxia","Melitaea cinxia","RO","No Red List available","","present","8168644:ebea82c66736280ea35ee67e05e4f312"
8168644,"Melitaea cinxia (Linnaeus, 1758)","SPECIES","Melitaea cinxia","Melitaea cinxia","RS","NT","","present","8168644:ebea82c66736280ea35ee67e05e4f312"
8168644,"Melitaea cinxia (Linnaeus, 1758)","SPECIES","Melitaea cinxia","Melitaea cinxia","RU","No Red List available","","present","8168644:ebea82c66736280ea35ee67e05e4f312"
8168644,"Melitaea cinxia (Linnaeus, 1758)","SPECIES","Melitaea cinxia","Melitaea cinxia","SE","NT","","present","8168644:ebea82c66736280ea35ee67e05e4f312"
8168644,"Melitaea cinxia (Linnaeus, 1758)","SPECIES","Melitaea cinxia","Melitaea cinxia","SI","LC","","present","8168644:ebea82c66736280ea35ee67e05e4f312"
8168644,"Melitaea cinxia (Linnaeus, 1758)","SPECIES","Melitaea cinxia","Melitaea cinxia","SK","LC","","present","8168644:ebea82c66736280ea35ee67e05e4f312"
8168644,"Melitaea cinxia (Linnaeus, 1758)","SPECIES","Melitaea cinxia","Melitaea cinxia","UA","No Red List available","","present","8168644:ebea82c66736280ea35ee67e05e4f312"
6229058,"Melitaea deione (Geyer, 1832)","SPECIES","Melitaea deione","Melitaea deione","AD","NT","","present","6229058:03f3f4dc6824685e861bb4e0b18b2735"
6229058,"Melitaea deione (Geyer, 1832)","SPECIES","Melitaea deione","Melitaea deione","CH","EN","","present","6229058:03f3f4dc6824685e861bb4e0b18b2735"
6229058,"Melitaea deione (Geyer, 1832)","SPECIES","Melitaea deione","Melitaea deione","ES","Unknown","","present","6229058:03f3f4dc6824685e861bb4e0b18b2735"
6229058,"Melitaea deione (Geyer, 1832)","SPECIES","Melitaea deione","Melitaea deione","FR","LC","","present","6229058:03f3f4dc6824685e861bb4e0b18b2735"
6229058,"Melitaea deione (Geyer, 1832)","SPECIES","Melitaea deione","Melitaea deione","IT","LC","","present","6229058:03f3f4dc6824685e861bb4e0b18b2735"
6229058,"Melitaea deione (Geyer, 1832)","SPECIES","Melitaea deione","Melitaea deione","PT","No Red List available","","present","6229058:03f3f4dc6824685e861bb4e0b18b2735"
7768674,"Melitaea diamina (Lang, 1789)","SPECIES","Melitaea diamina","Melitaea diamina","AD","NT","","present","7768674:f68d20d5892dce912d6daf451f096081"
7768674,"Melitaea diamina (Lang, 1789)","SPECIES","Melitaea diamina","Melitaea diamina","AL","Unknown","","present","7768674:f68d20d5892dce912d6daf451f096081"
7768674,"Melitaea diamina (Lang, 1789)","SPECIES","Melitaea diamina","Melitaea diamina","AT","NT","","present","7768674:f68d20d5892dce912d6daf451f096081"
7768674,"Melitaea diamina (Lang, 1789)","SPECIES","Melitaea diamina","Melitaea diamina","BA","NT","","present","7768674:f68d20d5892dce912d6daf451f096081"
7768674,"Melitaea diamina (Lang, 1789)","SPECIES","Melitaea diamina","Melitaea diamina","BE","LC","","present","7768674:f68d20d5892dce912d6daf451f096081"
7768674,"Melitaea diamina (Lang, 1789)","SPECIES","Melitaea diamina","Melitaea diamina","BG","VU","","present","7768674:f68d20d5892dce912d6daf451f096081"
7768674,"Melitaea diamina (Lang, 1789)","SPECIES","Melitaea diamina","Melitaea diamina","BY","DD","","present","7768674:f68d20d5892dce912d6daf451f096081"
7768674,"Melitaea diamina (Lang, 1789)","SPECIES","Melitaea diamina","Melitaea diamina","CH","NT","","present","7768674:f68d20d5892dce912d6daf451f096081"
7768674,"Melitaea diamina (Lang, 1789)","SPECIES","Melitaea diamina","Melitaea diamina","CZ","EN","","present","7768674:f68d20d5892dce912d6daf451f096081"
7768674,"Melitaea diamina (Lang, 1789)","SPECIES","Melitaea diamina","Melitaea diamina","DE","VU","","present","7768674:f68d20d5892dce912d6daf451f096081"
7768674,"Melitaea diamina (Lang, 1789)","SPECIES","Melitaea diamina","Melitaea diamina","DK","RE","","present","7768674:f68d20d5892dce912d6daf451f096081"
7768674,"Melitaea diamina (Lang, 1789)","SPECIES","Melitaea diamina","Melitaea diamina","EE","No Red List available","","present","7768674:f68d20d5892dce912d6daf451f096081"
7768674,"Melitaea diamina (Lang, 1789)","SPECIES","Melitaea diamina","Melitaea diamina","ES","Unknown","","present","7768674:f68d20d5892dce912d6daf451f096081"
7768674,"Melitaea diamina (Lang, 1789)","SPECIES","Melitaea diamina","Melitaea diamina","FI","EN","","present","7768674:f68d20d5892dce912d6daf451f096081"
7768674,"Melitaea diamina (Lang, 1789)","SPECIES","Melitaea diamina","Melitaea diamina","FR","LC","","present","7768674:f68d20d5892dce912d6daf451f096081"
7768674,"Melitaea diamina (Lang, 1789)","SPECIES","Melitaea diamina","Melitaea diamina","HR","LC","","present","7768674:f68d20d5892dce912d6daf451f096081"
7768674,"Melitaea diamina (Lang, 1789)","SPECIES","Melitaea diamina","Melitaea diamina","HU","VU","","present","7768674:f68d20d5892dce912d6daf451f096081"
7768674,"Melitaea diamina (Lang, 1789)","SPECIES","Melitaea diamina","Melitaea diamina","IT","LC","","present","7768674:f68d20d5892dce912d6daf451f096081"
7768674,"Melitaea diamina (Lang, 1789)","SPECIES","Melitaea diamina","Melitaea diamina","LI","No Red List available","","present","7768674:f68d20d5892dce912d6daf451f096081"
7768674,"Melitaea diamina (Lang, 1789)","SPECIES","Melitaea diamina","Melitaea diamina","LT","NT","","present","7768674:f68d20d5892dce912d6daf451f096081"
7768674,"Melitaea diamina (Lang, 1789)","SPECIES","Melitaea diamina","Melitaea diamina","LU","EN","","present","7768674:f68d20d5892dce912d6daf451f096081"
7768674,"Melitaea diamina (Lang, 1789)","SPECIES","Melitaea diamina","Melitaea diamina","LV","No Red List available","","present","7768674:f68d20d5892dce912d6daf451f096081"
7768674,"Melitaea diamina (Lang, 1789)","SPECIES","Melitaea diamina","Melitaea diamina","MD","No Red List available","","present","7768674:f68d20d5892dce912d6daf451f096081"
7768674,"Melitaea diamina (Lang, 1789)","SPECIES","Melitaea diamina","Melitaea diamina","ME","No Red List available","","present","7768674:f68d20d5892dce912d6daf451f096081"
7768674,"Melitaea diamina (Lang, 1789)","SPECIES","Melitaea diamina","Melitaea diamina","MK","Unknown","","present","7768674:f68d20d5892dce912d6daf451f096081"
7768674,"Melitaea diamina (Lang, 1789)","SPECIES","Melitaea diamina","Melitaea diamina","NL","RE","","present","7768674:f68d20d5892dce912d6daf451f096081"
7768674,"Melitaea diamina (Lang, 1789)","SPECIES","Melitaea diamina","Melitaea diamina","NO","VU","","present","7768674:f68d20d5892dce912d6daf451f096081"
7768674,"Melitaea diamina (Lang, 1789)","SPECIES","Melitaea diamina","Melitaea diamina","PL","VU","","present","7768674:f68d20d5892dce912d6daf451f096081"
7768674,"Melitaea diamina (Lang, 1789)","SPECIES","Melitaea diamina","Melitaea diamina","RO","No Red List available","","present","7768674:f68d20d5892dce912d6daf451f096081"
7768674,"Melitaea diamina (Lang, 1789)","SPECIES","Melitaea diamina","Melitaea diamina","RS","VU","","present","7768674:f68d20d5892dce912d6daf451f096081"
7768674,"Melitaea diamina (Lang, 1789)","SPECIES","Melitaea diamina","Melitaea diamina","RU","No Red List available","","present","7768674:f68d20d5892dce912d6daf451f096081"
7768674,"Melitaea diamina (Lang, 1789)","SPECIES","Melitaea diamina","Melitaea diamina","SE","NT","","present","7768674:f68d20d5892dce912d6daf451f096081"
7768674,"Melitaea diamina (Lang, 1789)","SPECIES","Melitaea diamina","Melitaea diamina","SI","VU","","present","7768674:f68d20d5892dce912d6daf451f096081"
7768674,"Melitaea diamina (Lang, 1789)","SPECIES","Melitaea diamina","Melitaea diamina","SK","VU","","present","7768674:f68d20d5892dce912d6daf451f096081"
7768674,"Melitaea diamina (Lang, 1789)","SPECIES","Melitaea diamina","Melitaea diamina","UA","No Red List available","","present","7768674:f68d20d5892dce912d6daf451f096081"
8393082,"Melitaea didyma (Esper, 1778)","SPECIES","Melitaea didyma","Melitaea didyma","AD","LC","","present","8393082:171a6c6d1336329c504afa6b784faa75"
8393082,"Melitaea didyma (Esper, 1778)","SPECIES","Melitaea didyma","Melitaea didyma","AL","Unknown","","present","8393082:171a6c6d1336329c504afa6b784faa75"
8393082,"Melitaea didyma (Esper, 1778)","SPECIES","Melitaea didyma","Melitaea didyma","AT","VU","","present","8393082:171a6c6d1336329c504afa6b784faa75"
8393082,"Melitaea didyma (Esper, 1778)","SPECIES","Melitaea didyma","Melitaea didyma","BA","LC","","present","8393082:171a6c6d1336329c504afa6b784faa75"
8393082,"Melitaea didyma (Esper, 1778)","SPECIES","Melitaea didyma","Melitaea didyma","BG","LC","","present","8393082:171a6c6d1336329c504afa6b784faa75"
8393082,"Melitaea didyma (Esper, 1778)","SPECIES","Melitaea didyma","Melitaea didyma","BY","Unknown","","present","8393082:171a6c6d1336329c504afa6b784faa75"
8393082,"Melitaea didyma (Esper, 1778)","SPECIES","Melitaea didyma","Melitaea didyma","CH","VU","","present","8393082:171a6c6d1336329c504afa6b784faa75"
8393082,"Melitaea didyma (Esper, 1778)","SPECIES","Melitaea didyma","Melitaea didyma","CZ","EN","","present","8393082:171a6c6d1336329c504afa6b784faa75"
8393082,"Melitaea didyma (Esper, 1778)","SPECIES","Melitaea didyma","Melitaea didyma","DE","EN","","present","8393082:171a6c6d1336329c504afa6b784faa75"
8393082,"Melitaea didyma (Esper, 1778)","SPECIES","Melitaea didyma","Melitaea didyma","EE","No Red List available","","present","8393082:171a6c6d1336329c504afa6b784faa75"
8393082,"Melitaea didyma (Esper, 1778)","SPECIES","Melitaea didyma","Melitaea didyma","ES","Unknown","","present","8393082:171a6c6d1336329c504afa6b784faa75"
8393082,"Melitaea didyma (Esper, 1778)","SPECIES","Melitaea didyma","Melitaea didyma","FR","LC","","present","8393082:171a6c6d1336329c504afa6b784faa75"
8393082,"Melitaea didyma (Esper, 1778)","SPECIES","Melitaea didyma","Melitaea didyma","GR","LC","","present","8393082:171a6c6d1336329c504afa6b784faa75"
8393082,"Melitaea didyma (Esper, 1778)","SPECIES","Melitaea didyma","Melitaea didyma","HR","LC","","present","8393082:171a6c6d1336329c504afa6b784faa75"
8393082,"Melitaea didyma (Esper, 1778)","SPECIES","Melitaea didyma","Melitaea didyma","HU","LC","","present","8393082:171a6c6d1336329c504afa6b784faa75"
8393082,"Melitaea didyma (Esper, 1778)","SPECIES","Melitaea didyma","Melitaea didyma","IT","LC","","present","8393082:171a6c6d1336329c504afa6b784faa75"
8393082,"Melitaea didyma (Esper, 1778)","SPECIES","Melitaea didyma","Melitaea didyma","LI","No Red List available","","present","8393082:171a6c6d1336329c504afa6b784faa75"
8393082,"Melitaea didyma (Esper, 1778)","SPECIES","Melitaea didyma","Melitaea didyma","LT","Unknown","","present","8393082:171a6c6d1336329c504afa6b784faa75"
8393082,"Melitaea didyma (Esper, 1778)","SPECIES","Melitaea didyma","Melitaea didyma","LU","RE","","present","8393082:171a6c6d1336329c504afa6b784faa75"
8393082,"Melitaea didyma (Esper, 1778)","SPECIES","Melitaea didyma","Melitaea didyma","LV","No Red List available","","present","8393082:171a6c6d1336329c504afa6b784faa75"
8393082,"Melitaea didyma (Esper, 1778)","SPECIES","Melitaea didyma","Melitaea didyma","ME","No Red List available","","present","8393082:171a6c6d1336329c504afa6b784faa75"
8393082,"Melitaea didyma (Esper, 1778)","SPECIES","Melitaea didyma","Melitaea didyma","MK","Unknown","","present","8393082:171a6c6d1336329c504afa6b784faa75"
8393082,"Melitaea didyma (Esper, 1778)","SPECIES","Melitaea didyma","Melitaea didyma","PL","VU","","present","8393082:171a6c6d1336329c504afa6b784faa75"
8393082,"Melitaea didyma (Esper, 1778)","SPECIES","Melitaea didyma","Melitaea didyma","PT","No Red List available","","present","8393082:171a6c6d1336329c504afa6b784faa75"
8393082,"Melitaea didyma (Esper, 1778)","SPECIES","Melitaea didyma","Melitaea didyma","RO","No Red List available","","present","8393082:171a6c6d1336329c504afa6b784faa75"
8393082,"Melitaea didyma (Esper, 1778)","SPECIES","Melitaea didyma","Melitaea didyma","RS","NT","","present","8393082:171a6c6d1336329c504afa6b784faa75"
8393082,"Melitaea didyma (Esper, 1778)","SPECIES","Melitaea didyma","Melitaea didyma","RU","No Red List available","","present","8393082:171a6c6d1336329c504afa6b784faa75"
8393082,"Melitaea didyma (Esper, 1778)","SPECIES","Melitaea didyma","Melitaea didyma","SI","LC","","present","8393082:171a6c6d1336329c504afa6b784faa75"
8393082,"Melitaea didyma (Esper, 1778)","SPECIES","Melitaea didyma","Melitaea didyma","SK","LC","","present","8393082:171a6c6d1336329c504afa6b784faa75"
8393082,"Melitaea didyma (Esper, 1778)","SPECIES","Melitaea didyma","Melitaea didyma","UA","No Red List available","","present","8393082:171a6c6d1336329c504afa6b784faa75"
1899433,"Melitaea athalia (Rottemburg, 1775)","SPECIES","Melitaea neglecta","Melitaea athalia","DE","CR","","present","1899433:3d52b14775df68102b2199c3c79e2b17"
8344604,"Melitaea nevadensis Oberthür, 1904","SPECIES","Melitaea nevadensis","Melitaea nevadensis","CH","Unknown","","present","8344604:62b68f5331ccd254f8a40979aa7ebd75"
8344604,"Melitaea nevadensis Oberthür, 1904","SPECIES","Melitaea nevadensis","Melitaea nevadensis","IT","LC","","present","8344604:62b68f5331ccd254f8a40979aa7ebd75"
7855265,"Melitaea ornata Christoph, 1893","SPECIES","Melitaea ornata","Melitaea ornata","ES","Unknown","","present","7855265:d92204316e98563d9922ff78e1c4729e"
7855265,"Melitaea ornata Christoph, 1893","SPECIES","Melitaea ornata","Melitaea ornata","FR","DD","","present","7855265:d92204316e98563d9922ff78e1c4729e"
7855265,"Melitaea ornata Christoph, 1893","SPECIES","Melitaea ornata","Melitaea ornata","HR","LC","","present","7855265:d92204316e98563d9922ff78e1c4729e"
7855265,"Melitaea ornata Christoph, 1893","SPECIES","Melitaea ornata","Melitaea ornata","IT","LC","","present","7855265:d92204316e98563d9922ff78e1c4729e"
7855265,"Melitaea ornata Christoph, 1893","SPECIES","Melitaea ornata","Melitaea ornata","ME","No Red List available","","present","7855265:d92204316e98563d9922ff78e1c4729e"
7855265,"Melitaea ornata Christoph, 1893","SPECIES","Melitaea ornata","Melitaea ornata","RS","Unknown","","present","7855265:d92204316e98563d9922ff78e1c4729e"
7855265,"Melitaea ornata Christoph, 1893","SPECIES","Melitaea ornata","Melitaea ornata","RU","No Red List available","","present","7855265:d92204316e98563d9922ff78e1c4729e"
7855265,"Melitaea ornata Christoph, 1893","SPECIES","Melitaea ornata","Melitaea ornata","SI","Unknown","","present","7855265:d92204316e98563d9922ff78e1c4729e"
7855265,"Melitaea ornata Christoph, 1893","SPECIES","Melitaea ornata","Melitaea ornata","SK","NE","","present","7855265:d92204316e98563d9922ff78e1c4729e"
7855265,"Melitaea ornata Christoph, 1893","SPECIES","Melitaea ornata","Melitaea ornata","UA","No Red List available","","present","7855265:d92204316e98563d9922ff78e1c4729e"
5792087,"Melitaea parthenoides Keferstein, 1851","SPECIES","Melitaea parthenoides","Melitaea parthenoides","AD","LC","","present","5792087:d05bb83c5a03929e6162c2d1599eb90d"
5792087,"Melitaea parthenoides Keferstein, 1851","SPECIES","Melitaea parthenoides","Melitaea parthenoides","AT","DD","","present","5792087:d05bb83c5a03929e6162c2d1599eb90d"
5792087,"Melitaea parthenoides Keferstein, 1851","SPECIES","Melitaea parthenoides","Melitaea parthenoides","CH","VU","","present","5792087:d05bb83c5a03929e6162c2d1599eb90d"
5792087,"Melitaea parthenoides Keferstein, 1851","SPECIES","Melitaea parthenoides","Melitaea parthenoides","DE","EN","","present","5792087:d05bb83c5a03929e6162c2d1599eb90d"
5792087,"Melitaea parthenoides Keferstein, 1851","SPECIES","Melitaea parthenoides","Melitaea parthenoides","ES","Unknown","","present","5792087:d05bb83c5a03929e6162c2d1599eb90d"
5792087,"Melitaea parthenoides Keferstein, 1851","SPECIES","Melitaea parthenoides","Melitaea parthenoides","FR","LC","","present","5792087:d05bb83c5a03929e6162c2d1599eb90d"
5792087,"Melitaea parthenoides Keferstein, 1851","SPECIES","Melitaea parthenoides","Melitaea parthenoides","IT","LC","","present","5792087:d05bb83c5a03929e6162c2d1599eb90d"
5792087,"Melitaea parthenoides Keferstein, 1851","SPECIES","Melitaea parthenoides","Melitaea parthenoides","PT","No Red List available","","present","5792087:d05bb83c5a03929e6162c2d1599eb90d"
1899508,"Melitaea phoebe (Denis & Schiffermuller, 1775)","SPECIES","Melitaea phoebe","Melitaea phoebe","AD","LC","","present","1899508:a5fa07b60e449a4363d33b1725450383"
1899508,"Melitaea phoebe (Denis & Schiffermuller, 1775)","SPECIES","Melitaea phoebe","Melitaea phoebe","AL","VU","","present","1899508:a5fa07b60e449a4363d33b1725450383"
1899508,"Melitaea phoebe (Denis & Schiffermuller, 1775)","SPECIES","Melitaea phoebe","Melitaea phoebe","AT","VU","","present","1899508:a5fa07b60e449a4363d33b1725450383"
1899508,"Melitaea phoebe (Denis & Schiffermuller, 1775)","SPECIES","Melitaea phoebe","Melitaea phoebe","BA","LC","","present","1899508:a5fa07b60e449a4363d33b1725450383"
1899508,"Melitaea phoebe (Denis & Schiffermuller, 1775)","SPECIES","Melitaea phoebe","Melitaea phoebe","BE","RE","","present","1899508:a5fa07b60e449a4363d33b1725450383"
1899508,"Melitaea phoebe (Denis & Schiffermuller, 1775)","SPECIES","Melitaea phoebe","Melitaea phoebe","BG","LC","","present","1899508:a5fa07b60e449a4363d33b1725450383"
1899508,"Melitaea phoebe (Denis & Schiffermuller, 1775)","SPECIES","Melitaea phoebe","Melitaea phoebe","BY","DD","","present","1899508:a5fa07b60e449a4363d33b1725450383"
1899508,"Melitaea phoebe (Denis & Schiffermuller, 1775)","SPECIES","Melitaea phoebe","Melitaea phoebe","CH","NT","","present","1899508:a5fa07b60e449a4363d33b1725450383"
1899508,"Melitaea phoebe (Denis & Schiffermuller, 1775)","SPECIES","Melitaea phoebe","Melitaea phoebe","CZ","CR","","present","1899508:a5fa07b60e449a4363d33b1725450383"
1899508,"Melitaea phoebe (Denis & Schiffermuller, 1775)","SPECIES","Melitaea phoebe","Melitaea phoebe","DE","EN","","present","1899508:a5fa07b60e449a4363d33b1725450383"
1899508,"Melitaea phoebe (Denis & Schiffermuller, 1775)","SPECIES","Melitaea phoebe","Melitaea phoebe","EE","No Red List available","","present","1899508:a5fa07b60e449a4363d33b1725450383"
1899508,"Melitaea phoebe (Denis & Schiffermuller, 1775)","SPECIES","Melitaea phoebe","Melitaea phoebe","ES","Unknown","","present","1899508:a5fa07b60e449a4363d33b1725450383"
1899508,"Melitaea phoebe (Denis & Schiffermuller, 1775)","SPECIES","Melitaea phoebe","Melitaea phoebe","FR","LC","","present","1899508:a5fa07b60e449a4363d33b1725450383"
1899508,"Melitaea phoebe (Denis & Schiffermuller, 1775)","SPECIES","Melitaea phoebe","Melitaea phoebe","GR","LC","","present","1899508:a5fa07b60e449a4363d33b1725450383"
1899508,"Melitaea phoebe (Denis & Schiffermuller, 1775)","SPECIES","Melitaea phoebe","Melitaea phoebe","HR","LC","","present","1899508:a5fa07b60e449a4363d33b1725450383"
1899508,"Melitaea phoebe (Denis & Schiffermuller, 1775)","SPECIES","Melitaea phoebe","Melitaea phoebe","HU","LC","","present","1899508:a5fa07b60e449a4363d33b1725450383"
1899508,"Melitaea phoebe (Denis & Schiffermuller, 1775)","SPECIES","Melitaea phoebe","Melitaea phoebe","IT","LC","","present","1899508:a5fa07b60e449a4363d33b1725450383"
1899508,"Melitaea phoebe (Denis & Schiffermuller, 1775)","SPECIES","Melitaea phoebe","Melitaea phoebe","LI","No Red List available","","present","1899508:a5fa07b60e449a4363d33b1725450383"
1899508,"Melitaea phoebe (Denis & Schiffermuller, 1775)","SPECIES","Melitaea phoebe","Melitaea phoebe","LT","Unknown","","present","1899508:a5fa07b60e449a4363d33b1725450383"
1899508,"Melitaea phoebe (Denis & Schiffermuller, 1775)","SPECIES","Melitaea phoebe","Melitaea phoebe","LU","RE","","present","1899508:a5fa07b60e449a4363d33b1725450383"
1899508,"Melitaea phoebe (Denis & Schiffermuller, 1775)","SPECIES","Melitaea phoebe","Melitaea phoebe","LV","No Red List available","","present","1899508:a5fa07b60e449a4363d33b1725450383"
1899508,"Melitaea phoebe (Denis & Schiffermuller, 1775)","SPECIES","Melitaea phoebe","Melitaea phoebe","MD","No Red List available","","present","1899508:a5fa07b60e449a4363d33b1725450383"
1899508,"Melitaea phoebe (Denis & Schiffermuller, 1775)","SPECIES","Melitaea phoebe","Melitaea phoebe","ME","No Red List available","","present","1899508:a5fa07b60e449a4363d33b1725450383"
1899508,"Melitaea phoebe (Denis & Schiffermuller, 1775)","SPECIES","Melitaea phoebe","Melitaea phoebe","MK","Unknown","","present","1899508:a5fa07b60e449a4363d33b1725450383"
1899508,"Melitaea phoebe (Denis & Schiffermuller, 1775)","SPECIES","Melitaea phoebe","Melitaea phoebe","PL","LC","","present","1899508:a5fa07b60e449a4363d33b1725450383"
1899508,"Melitaea phoebe (Denis & Schiffermuller, 1775)","SPECIES","Melitaea phoebe","Melitaea phoebe","PT","No Red List available","","present","1899508:a5fa07b60e449a4363d33b1725450383"
1899508,"Melitaea phoebe (Denis & Schiffermuller, 1775)","SPECIES","Melitaea phoebe","Melitaea phoebe","RO","No Red List available","","present","1899508:a5fa07b60e449a4363d33b1725450383"
1899508,"Melitaea phoebe (Denis & Schiffermuller, 1775)","SPECIES","Melitaea phoebe","Melitaea phoebe","RS","NT","","present","1899508:a5fa07b60e449a4363d33b1725450383"
1899508,"Melitaea phoebe (Denis & Schiffermuller, 1775)","SPECIES","Melitaea phoebe","Melitaea phoebe","RU","No Red List available","","present","1899508:a5fa07b60e449a4363d33b1725450383"
1899508,"Melitaea phoebe (Denis & Schiffermuller, 1775)","SPECIES","Melitaea phoebe","Melitaea phoebe","SI","LC","","present","1899508:a5fa07b60e449a4363d33b1725450383"
1899508,"Melitaea phoebe (Denis & Schiffermuller, 1775)","SPECIES","Melitaea phoebe","Melitaea phoebe","SK","VU","","present","1899508:a5fa07b60e449a4363d33b1725450383"
1899508,"Melitaea phoebe (Denis & Schiffermuller, 1775)","SPECIES","Melitaea phoebe","Melitaea phoebe","UA","No Red List available","","present","1899508:a5fa07b60e449a4363d33b1725450383"
7855265,"Melitaea ornata Christoph, 1893","SPECIES","Melitaea telona","Melitaea ornata","BG","DD","","present","7855265:d92204316e98563d9922ff78e1c4729e"
7855265,"Melitaea ornata Christoph, 1893","SPECIES","Melitaea telona","Melitaea ornata","FR","DD","","present","7855265:d92204316e98563d9922ff78e1c4729e"
7855265,"Melitaea ornata Christoph, 1893","SPECIES","Melitaea telona","Melitaea ornata","GR","LC","","present","7855265:d92204316e98563d9922ff78e1c4729e"
7855265,"Melitaea ornata Christoph, 1893","SPECIES","Melitaea telona","Melitaea ornata","HU","VU","","present","7855265:d92204316e98563d9922ff78e1c4729e"
1899349,"Melitaea trivia (Denis & Schiffermuller, 1775)","SPECIES","Melitaea trivia","Melitaea trivia","AD","VU","","present","1899349:3b3861a9b3f0eff69864b02c35f970ea"
1899349,"Melitaea trivia (Denis & Schiffermuller, 1775)","SPECIES","Melitaea trivia","Melitaea trivia","AL","VU","","present","1899349:3b3861a9b3f0eff69864b02c35f970ea"
1899349,"Melitaea trivia (Denis & Schiffermuller, 1775)","SPECIES","Melitaea trivia","Melitaea trivia","AT","EN","","present","1899349:3b3861a9b3f0eff69864b02c35f970ea"
1899349,"Melitaea trivia (Denis & Schiffermuller, 1775)","SPECIES","Melitaea trivia","Melitaea trivia","BA","LC","","present","1899349:3b3861a9b3f0eff69864b02c35f970ea"
1899349,"Melitaea trivia (Denis & Schiffermuller, 1775)","SPECIES","Melitaea trivia","Melitaea trivia","BG","LC","","present","1899349:3b3861a9b3f0eff69864b02c35f970ea"
1899349,"Melitaea trivia (Denis & Schiffermuller, 1775)","SPECIES","Melitaea trivia","Melitaea trivia","CZ","RE","","present","1899349:3b3861a9b3f0eff69864b02c35f970ea"
1899349,"Melitaea trivia (Denis & Schiffermuller, 1775)","SPECIES","Melitaea trivia","Melitaea trivia","ES","Unknown","","present","1899349:3b3861a9b3f0eff69864b02c35f970ea"
1899349,"Melitaea trivia (Denis & Schiffermuller, 1775)","SPECIES","Melitaea trivia","Melitaea trivia","GR","LC","","present","1899349:3b3861a9b3f0eff69864b02c35f970ea"
1899349,"Melitaea trivia (Denis & Schiffermuller, 1775)","SPECIES","Melitaea trivia","Melitaea trivia","HR","LC","","present","1899349:3b3861a9b3f0eff69864b02c35f970ea"
1899349,"Melitaea trivia (Denis & Schiffermuller, 1775)","SPECIES","Melitaea trivia","Melitaea trivia","HU","LC","","present","1899349:3b3861a9b3f0eff69864b02c35f970ea"
1899349,"Melitaea trivia (Denis & Schiffermuller, 1775)","SPECIES","Melitaea trivia","Melitaea trivia","IT","LC","","present","1899349:3b3861a9b3f0eff69864b02c35f970ea"
1899349,"Melitaea trivia (Denis & Schiffermuller, 1775)","SPECIES","Melitaea trivia","Melitaea trivia","MD","No Red List available","","present","1899349:3b3861a9b3f0eff69864b02c35f970ea"
1899349,"Melitaea trivia (Denis & Schiffermuller, 1775)","SPECIES","Melitaea trivia","Melitaea trivia","MK","Unknown","","present","1899349:3b3861a9b3f0eff69864b02c35f970ea"
1899349,"Melitaea trivia (Denis & Schiffermuller, 1775)","SPECIES","Melitaea trivia","Melitaea trivia","PT","No Red List available","","present","1899349:3b3861a9b3f0eff69864b02c35f970ea"
1899349,"Melitaea trivia (Denis & Schiffermuller, 1775)","SPECIES","Melitaea trivia","Melitaea trivia","RO","No Red List available","","present","1899349:3b3861a9b3f0eff69864b02c35f970ea"
1899349,"Melitaea trivia (Denis & Schiffermuller, 1775)","SPECIES","Melitaea trivia","Melitaea trivia","RS","NT","","present","1899349:3b3861a9b3f0eff69864b02c35f970ea"
1899349,"Melitaea trivia (Denis & Schiffermuller, 1775)","SPECIES","Melitaea trivia","Melitaea trivia","RU","No Red List available","","present","1899349:3b3861a9b3f0eff69864b02c35f970ea"
1899349,"Melitaea trivia (Denis & Schiffermuller, 1775)","SPECIES","Melitaea trivia","Melitaea trivia","SI","VU","","present","1899349:3b3861a9b3f0eff69864b02c35f970ea"
1899349,"Melitaea trivia (Denis & Schiffermuller, 1775)","SPECIES","Melitaea trivia","Melitaea trivia","SK","VU","","present","1899349:3b3861a9b3f0eff69864b02c35f970ea"
1899349,"Melitaea trivia (Denis & Schiffermuller, 1775)","SPECIES","Melitaea trivia","Melitaea trivia","UA","No Red List available","","present","1899349:3b3861a9b3f0eff69864b02c35f970ea"
5792086,"Melitaea varia Meyer-Dur, 1851","SPECIES","Melitaea varia","Melitaea varia","AT","NT","","present","5792086:f9471e7fc0e44076b66085bc48cc3e8d"
5792086,"Melitaea varia Meyer-Dur, 1851","SPECIES","Melitaea varia","Melitaea varia","CH","NT","","present","5792086:f9471e7fc0e44076b66085bc48cc3e8d"
5792086,"Melitaea varia Meyer-Dur, 1851","SPECIES","Melitaea varia","Melitaea varia","FR","LC","","present","5792086:f9471e7fc0e44076b66085bc48cc3e8d"
5792086,"Melitaea varia Meyer-Dur, 1851","SPECIES","Melitaea varia","Melitaea varia","IT","LC","","present","5792086:f9471e7fc0e44076b66085bc48cc3e8d"
1899433,"Melitaea athalia (Rottemburg, 1775)","SPECIES","Mellicta athalia","Melitaea athalia","LI","No Red List available","","present","1899433:3d52b14775df68102b2199c3c79e2b17"
