"taxonID","locality","countryCode","threatStatus","establishmentMeans","source"
"red-lists-european-butterflies-checklist:taxon:6f5e881e7cacdc3862e7aaf550838104","France","FR","NT","Breeding","UICN France (2012)"
"red-lists-european-butterflies-checklist:taxon:6f5e881e7cacdc3862e7aaf550838104","Croatia","HR","NT","Breeding","Šašic et al. (2015a)"
"red-lists-european-butterflies-checklist:taxon:6f5e881e7cacdc3862e7aaf550838104","Sweden","SE","NT","Breeding","Ahrné et al. (2015)"
"red-lists-european-butterflies-checklist:taxon:6f5e881e7cacdc3862e7aaf550838104","Bosnia and Herzegovina","BA","RE","Breeding","Ðug (2013)"
"red-lists-european-butterflies-checklist:taxon:6f5e881e7cacdc3862e7aaf550838104","Belgium","BE","RE","Breeding","Fichefet et al. (2008); Maes et al. (2012)"
"red-lists-european-butterflies-checklist:taxon:6f5e881e7cacdc3862e7aaf550838104","Spain","ES","VU","Breeding","Verdú & Galante (2009); Verdú et al. (2011)"
"red-lists-european-butterflies-checklist:taxon:6f5e881e7cacdc3862e7aaf550838104","Finland","FI","VU","Breeding","Kaitila et al. (2010)"
"red-lists-european-butterflies-checklist:taxon:6f5e881e7cacdc3862e7aaf550838104","Romania","RO","VU","Breeding","Rakosy (2002)"
"red-lists-european-butterflies-checklist:taxon:6f5e881e7cacdc3862e7aaf550838104","Ukraine","UA","VU","Breeding","Popov & Geryak (pers. comm.)"
"red-lists-european-butterflies-checklist:taxon:6f5e881e7cacdc3862e7aaf550838104","Moldova","MD","No Red List available","NeedsConfirmation",
"red-lists-european-butterflies-checklist:taxon:6f5e881e7cacdc3862e7aaf550838104","Poland","PL","VU","Breeding","Glowaciñski (2002); Sielezniew (pers. Comm)"
"red-lists-european-butterflies-checklist:taxon:6f5e881e7cacdc3862e7aaf550838104","Serbia","RS","RE","Breeding","Jakšic (2003); Popovic et al. (2017)"
"red-lists-european-butterflies-checklist:taxon:6f5e881e7cacdc3862e7aaf550838104","Belarus","BY","VU","Breeding","Kulak & Yakovlev (2018)"
"red-lists-european-butterflies-checklist:taxon:705d2bfbffd13e0e946b09e01efc7029","Greece","GR","NT","Breeding","Pamperis (2009); Legakis and Maragou (2009)"
"red-lists-european-butterflies-checklist:taxon:71aeb744a347742242e079758449f87a","Austria","AT","LC","Breeding","Zulka et al. 2003; Höttinger and Pennerstorfer (2005)"
"red-lists-european-butterflies-checklist:taxon:71aeb744a347742242e079758449f87a","Switzerland","CH","LC","Breeding","Wermeille et al. (2014)"
"red-lists-european-butterflies-checklist:taxon:71aeb744a347742242e079758449f87a","Italy","IT","LC","Breeding","Bonelli et al. (in press)"
"red-lists-european-butterflies-checklist:taxon:71aeb744a347742242e079758449f87a","Liechtenstein","LI","No Red List available","Breeding",
"red-lists-european-butterflies-checklist:taxon:71aeb744a347742242e079758449f87a","Germany","DE","R","Breeding","Reinhardt & Bolz (2011)"
"red-lists-european-butterflies-checklist:taxon:71aeb744a347742242e079758449f87a","France","FR","DD","Breeding","UICN France (2012)"
"red-lists-european-butterflies-checklist:taxon:7217d51fba7f0e12c7b360e5c0a88d94","Norway","NO","LC","Breeding","Henriksen & Hilmo (2015)"
"red-lists-european-butterflies-checklist:taxon:7217d51fba7f0e12c7b360e5c0a88d94","Sweden","SE","LC","Breeding","Ahrné et al. (2015)"
"red-lists-european-butterflies-checklist:taxon:7217d51fba7f0e12c7b360e5c0a88d94","Russia","RU","No Red List available","Breeding","Iliashenko & Iliashenko (2000); Danilov-Danilian (2001)"
"red-lists-european-butterflies-checklist:taxon:7217d51fba7f0e12c7b360e5c0a88d94","Finland","FI","NT","Breeding","Kaitila et al. (2010)"
"red-lists-european-butterflies-checklist:taxon:72bcb75962410b7bd95670fa21ef5a05","Spain","ES","EN","Breeding","Verdú & Galante (2009); Verdú et al. (2011)"
"red-lists-european-butterflies-checklist:taxon:7378a070112c8a7c99e034802e9dd2be","Netherlands","NL","CR","Breeding","Bos et al. (2006)"
"red-lists-european-butterflies-checklist:taxon:7378a070112c8a7c99e034802e9dd2be","Belgium","BE","EN","Breeding","Fichefet et al. (2008); Maes et al. (2012)"
"red-lists-european-butterflies-checklist:taxon:7378a070112c8a7c99e034802e9dd2be","Denmark","DK","EN","Breeding","Wind & Phil (2004)"
"red-lists-european-butterflies-checklist:taxon:7378a070112c8a7c99e034802e9dd2be","Andorra","AD","LC","Breeding","Dantart & Jubany (2012)"
"red-lists-european-butterflies-checklist:taxon:7378a070112c8a7c99e034802e9dd2be","Austria","AT","LC","Breeding","Zulka et al. 2003; Höttinger and Pennerstorfer (2005)"
"red-lists-european-butterflies-checklist:taxon:7378a070112c8a7c99e034802e9dd2be","Bosnia and Herzegovina","BA","LC","Breeding","Ðug (2013)"
"red-lists-european-butterflies-checklist:taxon:7378a070112c8a7c99e034802e9dd2be","Bulgaria","BG","LC","Breeding","Hristova and Beshkov (2017)"
"red-lists-european-butterflies-checklist:taxon:7378a070112c8a7c99e034802e9dd2be","Switzerland","CH","LC","Breeding","Wermeille et al. (2014)"
"red-lists-european-butterflies-checklist:taxon:7378a070112c8a7c99e034802e9dd2be","Finland","FI","LC","Breeding","Kaitila et al. (2010)"
"red-lists-european-butterflies-checklist:taxon:7378a070112c8a7c99e034802e9dd2be","France","FR","LC","Breeding","UICN France (2012)"
"red-lists-european-butterflies-checklist:taxon:7378a070112c8a7c99e034802e9dd2be","United Kingdom","GB","LC","Breeding","Fox et al. (2011)"
"red-lists-european-butterflies-checklist:taxon:7378a070112c8a7c99e034802e9dd2be","Greece","GR","LC","Breeding","Pamperis (2009); Legakis and Maragou (2009)"
"red-lists-european-butterflies-checklist:taxon:7378a070112c8a7c99e034802e9dd2be","Croatia","HR","LC","Breeding","Šašic et al. (2015a)"
"red-lists-european-butterflies-checklist:taxon:7378a070112c8a7c99e034802e9dd2be","Hungary","HU","LC","Breeding","Ádám Korösi & Ádám Gór (pers. comm.)"
"red-lists-european-butterflies-checklist:taxon:7378a070112c8a7c99e034802e9dd2be","Italy","IT","LC","Breeding","Bonelli et al. (in press)"
"red-lists-european-butterflies-checklist:taxon:7378a070112c8a7c99e034802e9dd2be","Lithuania","LT","LC","Breeding","Rašomavicius (2007)"
"red-lists-european-butterflies-checklist:taxon:7378a070112c8a7c99e034802e9dd2be","Norway","NO","LC","Breeding","Henriksen & Hilmo (2015)"
"red-lists-european-butterflies-checklist:taxon:7378a070112c8a7c99e034802e9dd2be","Poland","PL","LC","Breeding","Glowaciñski (2002); Sielezniew (pers. Comm)"
"red-lists-european-butterflies-checklist:taxon:7378a070112c8a7c99e034802e9dd2be","Romania","RO","LC","Breeding","Rakosy (2002)"
"red-lists-european-butterflies-checklist:taxon:7378a070112c8a7c99e034802e9dd2be","Sweden","SE","LC","Breeding","Ahrné et al. (2015)"
"red-lists-european-butterflies-checklist:taxon:7378a070112c8a7c99e034802e9dd2be","Slovenia","SI","LC","Breeding","Anonymous (2002); Verovnik et al. (2012)"
"red-lists-european-butterflies-checklist:taxon:7378a070112c8a7c99e034802e9dd2be","Slovakia","SK","LC","Breeding","Hernik Kalivoda (pers. comm.)"
"red-lists-european-butterflies-checklist:taxon:7378a070112c8a7c99e034802e9dd2be","Ukraine","UA","LC","Breeding","Popov & Geryak (pers. comm.)"
"red-lists-european-butterflies-checklist:taxon:7378a070112c8a7c99e034802e9dd2be","Czech Republic","CZ","NE","Breeding","Beneš and Konvicka (2017)"
"red-lists-european-butterflies-checklist:taxon:7378a070112c8a7c99e034802e9dd2be","Spain","ES","NE","Breeding","Verdú & Galante (2009); Verdú et al. (2011)"
"red-lists-european-butterflies-checklist:taxon:7378a070112c8a7c99e034802e9dd2be","Latvia","LV","No Red List available","Breeding",
"red-lists-european-butterflies-checklist:taxon:7378a070112c8a7c99e034802e9dd2be","Moldova","MD","No Red List available","Breeding",
"red-lists-european-butterflies-checklist:taxon:7378a070112c8a7c99e034802e9dd2be","Montenegro","ME","No Red List available","Breeding",
"red-lists-european-butterflies-checklist:taxon:7378a070112c8a7c99e034802e9dd2be","Portugal","PT","No Red List available","Breeding",
"red-lists-european-butterflies-checklist:taxon:7378a070112c8a7c99e034802e9dd2be","Russia","RU","No Red List available","Breeding","Iliashenko & Iliashenko (2000); Danilov-Danilian (2001)"
"red-lists-european-butterflies-checklist:taxon:7378a070112c8a7c99e034802e9dd2be","Germany","DE","NT","Breeding","Reinhardt & Bolz (2011)"
"red-lists-european-butterflies-checklist:taxon:7378a070112c8a7c99e034802e9dd2be","Belarus","BY","Unknown","Breeding","Kulak & Yakovlev (2018)"
"red-lists-european-butterflies-checklist:taxon:7378a070112c8a7c99e034802e9dd2be","Macedonia","MK","Unknown","Breeding","Krpac & Darcemont (2011)"
"red-lists-european-butterflies-checklist:taxon:7378a070112c8a7c99e034802e9dd2be","Ireland","IE","VU","Breeding","Regan et al. (2010)"
"red-lists-european-butterflies-checklist:taxon:7378a070112c8a7c99e034802e9dd2be","Luxembourg","LU","VU","Breeding","Mestdagh et al. (2018)"
"red-lists-european-butterflies-checklist:taxon:7378a070112c8a7c99e034802e9dd2be","Albania","AL","Unknown","Breeding","Anonymous (2013)"
"red-lists-european-butterflies-checklist:taxon:7378a070112c8a7c99e034802e9dd2be","Estonia","EE","LC","Breeding","Anu Tiitsaar (pers.comm.)"
"red-lists-european-butterflies-checklist:taxon:7378a070112c8a7c99e034802e9dd2be","Liechtenstein","LI","No Red List available","Breeding",
"red-lists-european-butterflies-checklist:taxon:7378a070112c8a7c99e034802e9dd2be","Serbia","RS","LC","Breeding","Jakšic (2003); Popovic et al. (2017)"
"red-lists-european-butterflies-checklist:taxon:73e4dbceaf65881ded1fb0a276e23c75","Russia","RU","No Red List available","Breeding","Iliashenko & Iliashenko (2000); Danilov-Danilian (2001)"
"red-lists-european-butterflies-checklist:taxon:73e4dbceaf65881ded1fb0a276e23c75","Bosnia and Herzegovina","BA","LC","Breeding","Ðug (2013)"
"red-lists-european-butterflies-checklist:taxon:73e4dbceaf65881ded1fb0a276e23c75","Greece","GR","NT","Breeding","Pamperis (2009); Legakis and Maragou (2009)"
"red-lists-european-butterflies-checklist:taxon:73e4dbceaf65881ded1fb0a276e23c75","Croatia","HR","NT","Breeding","Šašic et al. (2015a)"
"red-lists-european-butterflies-checklist:taxon:73e4dbceaf65881ded1fb0a276e23c75","Ukraine","UA","VU","Breeding","Popov & Geryak (pers. comm.)"
"red-lists-european-butterflies-checklist:taxon:740b24a0129bd307d1b1fad59bf059e4","Andorra","AD","DD","Breeding","Dantart & Jubany (2012)"
"red-lists-european-butterflies-checklist:taxon:740b24a0129bd307d1b1fad59bf059e4","France","FR","LC","Breeding","UICN France (2012)"
"red-lists-european-butterflies-checklist:taxon:740b24a0129bd307d1b1fad59bf059e4","Spain","ES","NE","Breeding","Verdú & Galante (2009); Verdú et al. (2011)"
"red-lists-european-butterflies-checklist:taxon:740b24a0129bd307d1b1fad59bf059e4","Portugal","PT","No Red List available","Breeding",
"red-lists-european-butterflies-checklist:taxon:740b24a0129bd307d1b1fad59bf059e4","Italy","IT","NT","Breeding","Bonelli et al. (in press)"
"red-lists-european-butterflies-checklist:taxon:75f5d25854f64be93ef96f54cc30e445","Russia","RU","No Red List available","Breeding","Iliashenko & Iliashenko (2000); Danilov-Danilian (2001)"
"red-lists-european-butterflies-checklist:taxon:7627230ecedaa5d23a40bb87f18a0a4a","Bosnia and Herzegovina","BA","EN","Breeding","Ðug (2013)"
"red-lists-european-butterflies-checklist:taxon:7627230ecedaa5d23a40bb87f18a0a4a","Switzerland","CH","EN","Breeding","Wermeille et al. (2014)"
"red-lists-european-butterflies-checklist:taxon:7627230ecedaa5d23a40bb87f18a0a4a","Hungary","HU","EN","Breeding","Ádám Korösi & Ádám Gór (pers. comm.)"
"red-lists-european-butterflies-checklist:taxon:7627230ecedaa5d23a40bb87f18a0a4a","Slovenia","SI","EN","Breeding","Anonymous (2002); Verovnik et al. (2012)"
"red-lists-european-butterflies-checklist:taxon:7627230ecedaa5d23a40bb87f18a0a4a","Bulgaria","BG","LC","Breeding","Hristova and Beshkov (2017)"
"red-lists-european-butterflies-checklist:taxon:7627230ecedaa5d23a40bb87f18a0a4a","Greece","GR","LC","Breeding","Pamperis (2009); Legakis and Maragou (2009)"
"red-lists-european-butterflies-checklist:taxon:7627230ecedaa5d23a40bb87f18a0a4a","Croatia","HR","LC","Breeding","Šašic et al. (2015a)"
"red-lists-european-butterflies-checklist:taxon:7627230ecedaa5d23a40bb87f18a0a4a","Montenegro","ME","No Red List available","Breeding",
"red-lists-european-butterflies-checklist:taxon:7627230ecedaa5d23a40bb87f18a0a4a","France","FR","NT","Breeding","UICN France (2012)"
"red-lists-european-butterflies-checklist:taxon:7627230ecedaa5d23a40bb87f18a0a4a","Italy","IT","NT","Breeding","Bonelli et al. (in press)"
"red-lists-european-butterflies-checklist:taxon:7627230ecedaa5d23a40bb87f18a0a4a","Romania","RO","RE","Breeding","Rakosy (2002)"
"red-lists-european-butterflies-checklist:taxon:7627230ecedaa5d23a40bb87f18a0a4a","Slovakia","SK","RE","Breeding","Hernik Kalivoda (pers. comm.)"
"red-lists-european-butterflies-checklist:taxon:7627230ecedaa5d23a40bb87f18a0a4a","Macedonia","MK","Unknown","Breeding","Krpac & Darcemont (2011)"
"red-lists-european-butterflies-checklist:taxon:7627230ecedaa5d23a40bb87f18a0a4a","Serbia","RS","EN","Breeding","Jakšic (2003); Popovic et al. (2017)"
"red-lists-european-butterflies-checklist:taxon:7627230ecedaa5d23a40bb87f18a0a4a","Albania","AL","VU","Breeding","Anonymous (2013)"
"red-lists-european-butterflies-checklist:taxon:76cabe31093904bebabbb01961f0cd77","Italy","IT","LC","Breeding","Bonelli et al. (in press)"
"red-lists-european-butterflies-checklist:taxon:76d764a810bbd8fc9a8095eef52c1a8f","Greece","GR","EN","Breeding","Pamperis (2009); Legakis and Maragou (2009)"
"red-lists-european-butterflies-checklist:taxon:776ef137bfb81d8b69c8587bf54f2b50","Russia","RU","No Red List available","Breeding","Iliashenko & Iliashenko (2000); Danilov-Danilian (2001)"
"red-lists-european-butterflies-checklist:taxon:776ef137bfb81d8b69c8587bf54f2b50","Ukraine","UA","VU","Breeding","Popov & Geryak (pers. comm.)"
"red-lists-european-butterflies-checklist:taxon:792a509161664489dfd008c52f198f76","Austria","AT","CR","Breeding","Zulka et al. 2003; Höttinger and Pennerstorfer (2005)"
"red-lists-european-butterflies-checklist:taxon:792a509161664489dfd008c52f198f76","Switzerland","CH","EN","Breeding","Wermeille et al. (2014)"
"red-lists-european-butterflies-checklist:taxon:792a509161664489dfd008c52f198f76","Hungary","HU","EN","Breeding","Ádám Korösi & Ádám Gór (pers. comm.)"
"red-lists-european-butterflies-checklist:taxon:792a509161664489dfd008c52f198f76","Slovenia","SI","EN","Breeding","Anonymous (2002); Verovnik et al. (2012)"
"red-lists-european-butterflies-checklist:taxon:792a509161664489dfd008c52f198f76","Bulgaria","BG","LC","Breeding","Hristova and Beshkov (2017)"
"red-lists-european-butterflies-checklist:taxon:792a509161664489dfd008c52f198f76","France","FR","LC","Breeding","UICN France (2012)"
"red-lists-european-butterflies-checklist:taxon:792a509161664489dfd008c52f198f76","Greece","GR","LC","Breeding","Pamperis (2009); Legakis and Maragou (2009)"
"red-lists-european-butterflies-checklist:taxon:792a509161664489dfd008c52f198f76","Croatia","HR","LC","Breeding","Šašic et al. (2015a)"
"red-lists-european-butterflies-checklist:taxon:792a509161664489dfd008c52f198f76","Italy","IT","LC","Breeding","Bonelli et al. (in press)"
"red-lists-european-butterflies-checklist:taxon:792a509161664489dfd008c52f198f76","Spain","ES","NE","Breeding","Verdú & Galante (2009); Verdú et al. (2011)"
"red-lists-european-butterflies-checklist:taxon:792a509161664489dfd008c52f198f76","Montenegro","ME","No Red List available","Breeding",
"red-lists-european-butterflies-checklist:taxon:792a509161664489dfd008c52f198f76","Russia","RU","No Red List available","Breeding","Iliashenko & Iliashenko (2000); Danilov-Danilian (2001)"
"red-lists-european-butterflies-checklist:taxon:792a509161664489dfd008c52f198f76","Bosnia and Herzegovina","BA","NT","Breeding","Ðug (2013)"
"red-lists-european-butterflies-checklist:taxon:792a509161664489dfd008c52f198f76","Germany","DE","RE","Breeding","Reinhardt & Bolz (2011)"
"red-lists-european-butterflies-checklist:taxon:792a509161664489dfd008c52f198f76","Macedonia","MK","Unknown","Breeding","Krpac & Darcemont (2011)"
"red-lists-european-butterflies-checklist:taxon:792a509161664489dfd008c52f198f76","Romania","RO","VU","Breeding","Rakosy (2002)"
"red-lists-european-butterflies-checklist:taxon:792a509161664489dfd008c52f198f76","Slovakia","SK","VU","Breeding","Hernik Kalivoda (pers. comm.)"
